stage,stage_title,element_no,group,vx[kN/m]
4069,Long term settlement case**,30169,301,873.20
4069,Long term settlement case**,30170,301,1012.07
4069,Long term settlement case**,30171,301,1235.39
4069,Long term settlement case**,30172,301,1338.52
4069,Long term settlement case**,30173,301,1326.07
4069,Long term settlement case**,30174,301,1246.90
4069,Long term settlement case**,30175,301,1052.54
4069,Long term settlement case**,30176,301,844.05
4069,Long term settlement case**,30177,301,580.38
4069,Long term settlement case**,30178,301,343.83
4069,Long term settlement case**,30179,301,106.33
4069,Long term settlement case**,30180,301,-78.94
4069,Long term settlement case**,30181,301,-267.95
4069,Long term settlement case**,30182,301,-485.01
4069,Long term settlement case**,30183,301,-682.20
4069,Long term settlement case**,30184,301,-854.64
4069,Long term settlement case**,30185,301,-996.52
4069,Long term settlement case**,30186,301,-1120.84
4069,Long term settlement case**,30187,301,-1105.34
4069,Long term settlement case**,30188,301,-1042.00
4069,Long term settlement case**,30189,301,-864.17
4069,Long term settlement case**,30190,301,-686.10
4069,Long term settlement case**,30191,301,-407.24
4069,Long term settlement case**,30192,301,-82.97
4069,Long term settlement case**,30193,301,252.26
4069,Long term settlement case**,30194,301,593.19
4069,Long term settlement case**,30195,301,968.97
4069,Long term settlement case**,30196,301,1284.72
4069,Long term settlement case**,30197,301,1475.83
4069,Long term settlement case**,30198,301,1554.03
4069,Long term settlement case**,30199,301,1474.11
4069,Long term settlement case**,30200,301,1243.97
4069,Long term settlement case**,30201,301,1024.70
4069,Long term settlement case**,30202,301,874.60
4069,Long term settlement case**,30203,301,555.52
4069,Long term settlement case**,30204,301,523.43
4069,Long term settlement case**,30205,301,382.38
4069,Long term settlement case**,30206,301,237.30
4069,Long term settlement case**,30207,301,183.50
4069,Long term settlement case**,30208,301,148.80
4069,Long term settlement case**,30209,301,177.48
4069,Long term settlement case**,30210,301,342.31
4069,Long term settlement case**,30211,301,708.35
4069,Long term settlement case**,30212,301,1578.34
4069,Long term settlement case**,30213,301,2551.06
4069,Long term settlement case**,30214,550,-558.77
4069,Long term settlement case**,30215,550,-330.22
4069,Long term settlement case**,30216,550,-67.60
4069,Long term settlement case**,30217,550,191.85
4069,Long term settlement case**,30218,550,404.05
4069,Long term settlement case**,30219,550,-565.36
4069,Long term settlement case**,30220,550,-278.16
4069,Long term settlement case**,30221,550,-19.37
4069,Long term settlement case**,30222,550,233.67
4069,Long term settlement case**,30223,550,463.60
4069,Long term settlement case**,30224,550,-552.91
4069,Long term settlement case**,30225,550,-286.19
4069,Long term settlement case**,30226,550,-17.75
4069,Long term settlement case**,30227,550,249.37
4069,Long term settlement case**,30228,550,535.40
4069,Long term settlement case**,30229,550,-477.05
4069,Long term settlement case**,30230,550,-289.33
4069,Long term settlement case**,30231,550,-46.28
4069,Long term settlement case**,30232,550,199.97
4069,Long term settlement case**,30233,550,382.91
4069,Long term settlement case**,30234,550,-531.26
4069,Long term settlement case**,30235,550,-321.08
4069,Long term settlement case**,30236,550,-65.92
4069,Long term settlement case**,30237,550,186.69
4069,Long term settlement case**,30238,550,369.17
4069,Long term settlement case**,30239,550,-454.46
4069,Long term settlement case**,30240,550,-281.88
4069,Long term settlement case**,30241,550,-25.56
4069,Long term settlement case**,30242,550,221.85
4069,Long term settlement case**,30243,550,465.60
4069,Long term settlement case**,30244,550,-432.68
4069,Long term settlement case**,30245,550,-258.93
4069,Long term settlement case**,30246,550,-9.70
4069,Long term settlement case**,30247,550,219.32
4069,Long term settlement case**,30248,550,436.78
4069,Long term settlement case**,30249,550,-338.34
4069,Long term settlement case**,30250,550,-271.41
5031,Shear keys - BS - 2553/2554,20101,201,2.33
5031,Shear keys - BS - 2553/2554,20102,201,1.29
5031,Shear keys - BS - 2553/2554,20103,201,0.87
5031,Shear keys - BS - 2553/2554,20104,201,0.74
5031,Shear keys - BS - 2553/2554,20105,201,0.64
5031,Shear keys - BS - 2553/2554,20106,201,0.74
5031,Shear keys - BS - 2553/2554,20107,201,0.75
5031,Shear keys - BS - 2553/2554,20108,201,0.74
5031,Shear keys - BS - 2553/2554,20109,201,0.79
5031,Shear keys - BS - 2553/2554,20110,201,0.91
5031,Shear keys - BS - 2553/2554,20111,201,1.10
5031,Shear keys - BS - 2553/2554,20112,201,1.42
5031,Shear keys - BS - 2553/2554,20113,201,1.72
5031,Shear keys - BS - 2553/2554,20114,201,2.12
5031,Shear keys - BS - 2553/2554,20115,201,4.37
5031,Shear keys - BS - 2553/2554,20116,201,2.56
5031,Shear keys - BS - 2553/2554,20117,201,1.87
5031,Shear keys - BS - 2553/2554,20118,201,1.42
5031,Shear keys - BS - 2553/2554,20119,201,1.22
5031,Shear keys - BS - 2553/2554,20120,201,1.05
5031,Shear keys - BS - 2553/2554,20121,201,0.99
5031,Shear keys - BS - 2553/2554,20122,201,0.93
5031,Shear keys - BS - 2553/2554,20123,201,0.82
5031,Shear keys - BS - 2553/2554,20124,201,0.93
5031,Shear keys - BS - 2553/2554,20125,201,1.02
5031,Shear keys - BS - 2553/2554,20126,201,1.10
5031,Shear keys - BS - 2553/2554,20127,201,1.32
5031,Shear keys - BS - 2553/2554,20128,201,1.62
5031,Shear keys - BS - 2553/2554,20129,201,2.06
5031,Shear keys - BS - 2553/2554,20130,201,2.65
5031,Shear keys - BS - 2553/2554,20131,201,3.47
5031,Shear keys - BS - 2553/2554,20132,201,5.36
5031,Shear keys - BS - 2553/2554,20133,201,3.76
5031,Shear keys - BS - 2553/2554,20134,201,2.68
5031,Shear keys - BS - 2553/2554,20135,201,2.04
5031,Shear keys - BS - 2553/2554,20136,201,1.51
5031,Shear keys - BS - 2553/2554,20137,201,1.26
5031,Shear keys - BS - 2553/2554,20138,201,1.09
5031,Shear keys - BS - 2553/2554,20139,201,1.07
5031,Shear keys - BS - 2553/2554,20140,201,0.99
5031,Shear keys - BS - 2553/2554,20141,201,0.83
5031,Shear keys - BS - 2553/2554,20142,201,0.77
5031,Shear keys - BS - 2553/2554,20143,201,0.75
5031,Shear keys - BS - 2553/2554,20144,201,0.75
5031,Shear keys - BS - 2553/2554,20145,201,0.78
5031,Shear keys - BS - 2553/2554,20146,201,0.78
5031,Shear keys - BS - 2553/2554,20147,201,0.75
5031,Shear keys - BS - 2553/2554,20148,201,0.78
5031,Shear keys - BS - 2553/2554,20149,201,0.76
5031,Shear keys - BS - 2553/2554,20150,201,0.75
5031,Shear keys - BS - 2553/2554,20151,201,0.71
5031,Shear keys - BS - 2553/2554,20152,201,0.74
5031,Shear keys - BS - 2553/2554,20153,201,0.77
5031,Shear keys - BS - 2553/2554,20154,201,0.88
5031,Shear keys - BS - 2553/2554,20155,201,0.95
5031,Shear keys - BS - 2553/2554,20156,201,0.95
5031,Shear keys - BS - 2553/2554,20157,201,1.03
5031,Shear keys - BS - 2553/2554,20158,201,1.19
5031,Shear keys - BS - 2553/2554,20159,201,1.44
5031,Shear keys - BS - 2553/2554,20160,201,1.94
5031,Shear keys - BS - 2553/2554,20161,201,2.40
5031,Shear keys - BS - 2553/2554,20162,201,3.19
5031,Shear keys - BS - 2553/2554,20163,201,5.16
5031,Shear keys - BS - 2553/2554,20164,201,3.22
5031,Shear keys - BS - 2553/2554,20165,201,2.24
5031,Shear keys - BS - 2553/2554,20166,201,1.81
5031,Shear keys - BS - 2553/2554,20167,201,1.46
5031,Shear keys - BS - 2553/2554,20168,201,1.16
5031,Shear keys - BS - 2553/2554,20169,201,1.03
5031,Shear keys - BS - 2553/2554,20170,201,0.96
5031,Shear keys - BS - 2553/2554,20171,201,0.90
5031,Shear keys - BS - 2553/2554,20172,201,0.98
5031,Shear keys - BS - 2553/2554,20173,201,1.03
5031,Shear keys - BS - 2553/2554,20174,201,1.00
5031,Shear keys - BS - 2553/2554,20175,201,1.12
5031,Shear keys - BS - 2553/2554,20176,201,1.30
5031,Shear keys - BS - 2553/2554,20177,201,1.63
5031,Shear keys - BS - 2553/2554,20178,201,2.15
5031,Shear keys - BS - 2553/2554,20179,201,3.02
5031,Shear keys - BS - 2553/2554,20180,201,3.03
5031,Shear keys - BS - 2553/2554,20181,201,2.08
5031,Shear keys - BS - 2553/2554,20182,201,1.48
5031,Shear keys - BS - 2553/2554,20183,201,1.12
5031,Shear keys - BS - 2553/2554,20184,201,0.97
5031,Shear keys - BS - 2553/2554,20185,201,0.92
5031,Shear keys - BS - 2553/2554,20186,201,0.83
5031,Shear keys - BS - 2553/2554,20187,201,0.68
5031,Shear keys - BS - 2553/2554,20188,201,0.63
5031,Shear keys - BS - 2553/2554,20189,201,0.60
5031,Shear keys - BS - 2553/2554,20190,201,0.68
5031,Shear keys - BS - 2553/2554,20191,201,0.85
5031,Shear keys - BS - 2553/2554,20192,201,1.29
5031,Shear keys - BS - 2553/2554,20193,201,2.33
5032,Walls activation,20101,201,2322.76
5032,Walls activation,20102,201,1202.71
5032,Walls activation,20103,201,409.10
5032,Walls activation,20104,201,75.12
5032,Walls activation,20105,201,-46.67
5032,Walls activation,20106,201,-96.87
5032,Walls activation,20107,201,-99.53
5032,Walls activation,20108,201,-73.77
5032,Walls activation,20109,201,-46.12
5032,Walls activation,20110,201,-3.40
5032,Walls activation,20111,201,54.70
5032,Walls activation,20112,201,162.63
5032,Walls activation,20113,201,274.45
5032,Walls activation,20114,201,454.08
5032,Walls activation,20115,201,816.89
5032,Walls activation,20116,201,460.62
5032,Walls activation,20117,201,275.67
5032,Walls activation,20118,201,175.98
5032,Walls activation,20119,201,116.69
5032,Walls activation,20120,201,79.43
5032,Walls activation,20121,201,58.10
5032,Walls activation,20122,201,46.43
5032,Walls activation,20123,201,40.66
5032,Walls activation,20124,201,39.53
5032,Walls activation,20125,201,49.87
5032,Walls activation,20126,201,65.37
5032,Walls activation,20127,201,91.65
5032,Walls activation,20128,201,132.67
5032,Walls activation,20129,201,197.69
5032,Walls activation,20130,201,288.54
5032,Walls activation,20131,201,345.07
5032,Walls activation,20132,201,582.90
5032,Walls activation,20133,201,429.84
5032,Walls activation,20134,201,281.36
5032,Walls activation,20135,201,174.74
5032,Walls activation,20136,201,115.70
5032,Walls activation,20137,201,78.94
5032,Walls activation,20138,201,48.78
5032,Walls activation,20139,201,30.50
5032,Walls activation,20140,201,20.77
5032,Walls activation,20141,201,12.28
5032,Walls activation,20142,201,5.80
5032,Walls activation,20143,201,2.19
5032,Walls activation,20144,201,-1.59
5032,Walls activation,20145,201,-2.43
5032,Walls activation,20146,201,-3.65
5032,Walls activation,20147,201,-3.50
5032,Walls activation,20148,201,-3.93
5032,Walls activation,20149,201,-3.21
5032,Walls activation,20150,201,-2.78
5032,Walls activation,20151,201,-2.22
5032,Walls activation,20152,201,1.32
5032,Walls activation,20153,201,3.86
5032,Walls activation,20154,201,9.93
5032,Walls activation,20155,201,18.53
5032,Walls activation,20156,201,27.83
5032,Walls activation,20157,201,43.73
5032,Walls activation,20158,201,66.78
5032,Walls activation,20159,201,102.02
5032,Walls activation,20160,201,147.51
5032,Walls activation,20161,201,225.17
5032,Walls activation,20162,201,367.02
5032,Walls activation,20163,201,588.77
5032,Walls activation,20164,201,369.74
5032,Walls activation,20165,201,226.27
5032,Walls activation,20166,201,149.63
5032,Walls activation,20167,201,106.31
5032,Walls activation,20168,201,75.25
5032,Walls activation,20169,201,53.32
5032,Walls activation,20170,201,41.99
5032,Walls activation,20171,201,39.77
5032,Walls activation,20172,201,43.55
5032,Walls activation,20173,201,50.88
5032,Walls activation,20174,201,70.14
5032,Walls activation,20175,201,97.12
5032,Walls activation,20176,201,146.12
5032,Walls activation,20177,201,230.41
5032,Walls activation,20178,201,370.70
5032,Walls activation,20179,201,562.82
5032,Walls activation,20180,201,642.80
5032,Walls activation,20181,201,380.72
5032,Walls activation,20182,201,203.44
5032,Walls activation,20183,201,99.75
5032,Walls activation,20184,201,28.42
5032,Walls activation,20185,201,-23.83
5032,Walls activation,20186,201,-63.55
5032,Walls activation,20187,201,-90.05
5032,Walls activation,20188,201,-107.94
5032,Walls activation,20189,201,-68.10
5032,Walls activation,20190,201,19.52
5032,Walls activation,20191,201,261.47
5032,Walls activation,20192,201,936.75
5032,Walls activation,20193,201,2557.78
5033,Shear keys - W - 2553/2554,20101,201,-0.26
5033,Shear keys - W - 2553/2554,20102,201,-0.14
5033,Shear keys - W - 2553/2554,20103,201,-0.05
5033,Shear keys - W - 2553/2554,20104,201,-0.01
5033,Shear keys - W - 2553/2554,20105,201,0.01
5033,Shear keys - W - 2553/2554,20106,201,0.02
5033,Shear keys - W - 2553/2554,20107,201,0.02
5033,Shear keys - W - 2553/2554,20108,201,0.02
5033,Shear keys - W - 2553/2554,20109,201,0.02
5033,Shear keys - W - 2553/2554,20110,201,0.01
5033,Shear keys - W - 2553/2554,20111,201,-0.01
5033,Shear keys - W - 2553/2554,20112,201,-0.04
5033,Shear keys - W - 2553/2554,20113,201,-0.09
5033,Shear keys - W - 2553/2554,20114,201,-0.13
5033,Shear keys - W - 2553/2554,20115,201,0.12
5033,Shear keys - W - 2553/2554,20116,201,-0.05
5033,Shear keys - W - 2553/2554,20117,201,-0.04
5033,Shear keys - W - 2553/2554,20118,201,-0.01
5033,Shear keys - W - 2553/2554,20119,201,0.00
5033,Shear keys - W - 2553/2554,20120,201,0.01
5033,Shear keys - W - 2553/2554,20121,201,0.01
5033,Shear keys - W - 2553/2554,20122,201,0.01
5033,Shear keys - W - 2553/2554,20123,201,0.00
5033,Shear keys - W - 2553/2554,20124,201,0.00
5033,Shear keys - W - 2553/2554,20125,201,0.00
5033,Shear keys - W - 2553/2554,20126,201,0.00
5033,Shear keys - W - 2553/2554,20127,201,-0.01
5033,Shear keys - W - 2553/2554,20128,201,-0.01
5033,Shear keys - W - 2553/2554,20129,201,0.00
5033,Shear keys - W - 2553/2554,20130,201,0.02
5033,Shear keys - W - 2553/2554,20131,201,0.04
5033,Shear keys - W - 2553/2554,20132,201,0.08
5033,Shear keys - W - 2553/2554,20133,201,0.06
5033,Shear keys - W - 2553/2554,20134,201,0.02
5033,Shear keys - W - 2553/2554,20135,201,0.00
5033,Shear keys - W - 2553/2554,20136,201,-0.01
5033,Shear keys - W - 2553/2554,20137,201,-0.01
5033,Shear keys - W - 2553/2554,20138,201,-0.01
5033,Shear keys - W - 2553/2554,20139,201,-0.01
5033,Shear keys - W - 2553/2554,20140,201,0.00
5033,Shear keys - W - 2553/2554,20141,201,0.00
5033,Shear keys - W - 2553/2554,20142,201,0.00
5033,Shear keys - W - 2553/2554,20143,201,0.00
5033,Shear keys - W - 2553/2554,20144,201,0.00
5033,Shear keys - W - 2553/2554,20145,201,0.00
5033,Shear keys - W - 2553/2554,20146,201,0.00
5033,Shear keys - W - 2553/2554,20147,201,0.00
5033,Shear keys - W - 2553/2554,20148,201,0.00
5033,Shear keys - W - 2553/2554,20149,201,0.00
5033,Shear keys - W - 2553/2554,20150,201,0.00
5033,Shear keys - W - 2553/2554,20151,201,0.00
5033,Shear keys - W - 2553/2554,20152,201,0.00
5033,Shear keys - W - 2553/2554,20153,201,0.00
5033,Shear keys - W - 2553/2554,20154,201,0.00
5033,Shear keys - W - 2553/2554,20155,201,0.00
5033,Shear keys - W - 2553/2554,20156,201,0.01
5033,Shear keys - W - 2553/2554,20157,201,0.01
5033,Shear keys - W - 2553/2554,20158,201,0.01
5033,Shear keys - W - 2553/2554,20159,201,0.01
5033,Shear keys - W - 2553/2554,20160,201,0.00
5033,Shear keys - W - 2553/2554,20161,201,-0.02
5033,Shear keys - W - 2553/2554,20162,201,-0.05
5033,Shear keys - W - 2553/2554,20163,201,0.05
5033,Shear keys - W - 2553/2554,20164,201,-0.04
5033,Shear keys - W - 2553/2554,20165,201,-0.01
5033,Shear keys - W - 2553/2554,20166,201,0.01
5033,Shear keys - W - 2553/2554,20167,201,0.01
5033,Shear keys - W - 2553/2554,20168,201,0.01
5033,Shear keys - W - 2553/2554,20169,201,0.01
5033,Shear keys - W - 2553/2554,20170,201,0.01
5033,Shear keys - W - 2553/2554,20171,201,0.01
5033,Shear keys - W - 2553/2554,20172,201,0.01
5033,Shear keys - W - 2553/2554,20173,201,0.01
5033,Shear keys - W - 2553/2554,20174,201,0.01
5033,Shear keys - W - 2553/2554,20175,201,0.00
5033,Shear keys - W - 2553/2554,20176,201,0.00
5033,Shear keys - W - 2553/2554,20177,201,-0.02
5033,Shear keys - W - 2553/2554,20178,201,-0.05
5033,Shear keys - W - 2553/2554,20179,201,-0.05
5033,Shear keys - W - 2553/2554,20180,201,-0.01
5033,Shear keys - W - 2553/2554,20181,201,-0.08
5033,Shear keys - W - 2553/2554,20182,201,-0.04
5033,Shear keys - W - 2553/2554,20183,201,-0.02
5033,Shear keys - W - 2553/2554,20184,201,0.00
5033,Shear keys - W - 2553/2554,20185,201,0.00
5033,Shear keys - W - 2553/2554,20186,201,0.00
5033,Shear keys - W - 2553/2554,20187,201,0.00
5033,Shear keys - W - 2553/2554,20188,201,0.00
5033,Shear keys - W - 2553/2554,20189,201,0.00
5033,Shear keys - W - 2553/2554,20190,201,0.00
5033,Shear keys - W - 2553/2554,20191,201,-0.01
5033,Shear keys - W - 2553/2554,20192,201,-0.01
5033,Shear keys - W - 2553/2554,20193,201,-0.02
5034,Top slab + entrance activation,20101,201,368.67
5034,Top slab + entrance activation,20102,201,193.71
5034,Top slab + entrance activation,20103,201,74.07
5034,Top slab + entrance activation,20104,201,30.93
5034,Top slab + entrance activation,20105,201,17.72
5034,Top slab + entrance activation,20106,201,20.15
5034,Top slab + entrance activation,20107,201,32.07
5034,Top slab + entrance activation,20108,201,49.13
5034,Top slab + entrance activation,20109,201,76.11
5034,Top slab + entrance activation,20110,201,123.71
5034,Top slab + entrance activation,20111,201,161.12
5034,Top slab + entrance activation,20112,201,270.27
5034,Top slab + entrance activation,20113,201,396.23
5034,Top slab + entrance activation,20114,201,578.65
5034,Top slab + entrance activation,20115,201,997.55
5034,Top slab + entrance activation,20116,201,583.28
5034,Top slab + entrance activation,20117,201,368.10
5034,Top slab + entrance activation,20118,201,252.70
5034,Top slab + entrance activation,20119,201,186.93
5034,Top slab + entrance activation,20120,201,142.68
5034,Top slab + entrance activation,20121,201,120.64
5034,Top slab + entrance activation,20122,201,103.83
5034,Top slab + entrance activation,20123,201,103.71
5034,Top slab + entrance activation,20124,201,111.90
5034,Top slab + entrance activation,20125,201,134.97
5034,Top slab + entrance activation,20126,201,165.09
5034,Top slab + entrance activation,20127,201,222.31
5034,Top slab + entrance activation,20128,201,302.53
5034,Top slab + entrance activation,20129,201,432.38
5034,Top slab + entrance activation,20130,201,613.31
5034,Top slab + entrance activation,20131,201,732.59
5034,Top slab + entrance activation,20132,201,1242.16
5034,Top slab + entrance activation,20133,201,904.72
5034,Top slab + entrance activation,20134,201,603.09
5034,Top slab + entrance activation,20135,201,389.35
5034,Top slab + entrance activation,20136,201,270.08
5034,Top slab + entrance activation,20137,201,195.24
5034,Top slab + entrance activation,20138,201,133.43
5034,Top slab + entrance activation,20139,201,97.89
5034,Top slab + entrance activation,20140,201,75.58
5034,Top slab + entrance activation,20141,201,58.47
5034,Top slab + entrance activation,20142,201,43.67
5034,Top slab + entrance activation,20143,201,35.84
5034,Top slab + entrance activation,20144,201,27.63
5034,Top slab + entrance activation,20145,201,25.70
5034,Top slab + entrance activation,20146,201,22.79
5034,Top slab + entrance activation,20147,201,23.00
5034,Top slab + entrance activation,20148,201,22.57
5034,Top slab + entrance activation,20149,201,22.92
5034,Top slab + entrance activation,20150,201,24.40
5034,Top slab + entrance activation,20151,201,25.29
5034,Top slab + entrance activation,20152,201,31.60
5034,Top slab + entrance activation,20153,201,38.52
5034,Top slab + entrance activation,20154,201,49.22
5034,Top slab + entrance activation,20155,201,65.66
5034,Top slab + entrance activation,20156,201,84.76
5034,Top slab + entrance activation,20157,201,114.83
5034,Top slab + entrance activation,20158,201,160.09
5034,Top slab + entrance activation,20159,201,225.09
5034,Top slab + entrance activation,20160,201,312.43
5034,Top slab + entrance activation,20161,201,456.66
5034,Top slab + entrance activation,20162,201,723.96
5034,Top slab + entrance activation,20163,201,1157.25
5034,Top slab + entrance activation,20164,201,726.61
5034,Top slab + entrance activation,20165,201,458.50
5034,Top slab + entrance activation,20166,201,311.14
5034,Top slab + entrance activation,20167,201,231.69
5034,Top slab + entrance activation,20168,201,169.89
5034,Top slab + entrance activation,20169,201,134.03
5034,Top slab + entrance activation,20170,201,103.78
5034,Top slab + entrance activation,20171,201,94.26
5034,Top slab + entrance activation,20172,201,91.87
5034,Top slab + entrance activation,20173,201,96.82
5034,Top slab + entrance activation,20174,201,112.22
5034,Top slab + entrance activation,20175,201,140.50
5034,Top slab + entrance activation,20176,201,184.48
5034,Top slab + entrance activation,20177,201,264.90
5034,Top slab + entrance activation,20178,201,403.99
5034,Top slab + entrance activation,20179,201,597.39
5034,Top slab + entrance activation,20180,201,676.63
5034,Top slab + entrance activation,20181,201,425.60
5034,Top slab + entrance activation,20182,201,271.12
5034,Top slab + entrance activation,20183,201,174.66
5034,Top slab + entrance activation,20184,201,112.93
5034,Top slab + entrance activation,20185,201,77.29
5034,Top slab + entrance activation,20186,201,50.42
5034,Top slab + entrance activation,20187,201,29.02
5034,Top slab + entrance activation,20188,201,16.78
5034,Top slab + entrance activation,20189,201,8.55
5034,Top slab + entrance activation,20190,201,17.20
5034,Top slab + entrance activation,20191,201,48.67
5034,Top slab + entrance activation,20192,201,148.35
5034,Top slab + entrance activation,20193,201,391.26
5035,Protective concrete,20101,201,15.30
5035,Protective concrete,20102,201,8.43
5035,Protective concrete,20103,201,4.34
5035,Protective concrete,20104,201,3.64
5035,Protective concrete,20105,201,3.79
5035,Protective concrete,20106,201,5.06
5035,Protective concrete,20107,201,6.97
5035,Protective concrete,20108,201,9.15
5035,Protective concrete,20109,201,12.76
5035,Protective concrete,20110,201,19.06
5035,Protective concrete,20111,201,23.69
5035,Protective concrete,20112,201,37.94
5035,Protective concrete,20113,201,54.19
5035,Protective concrete,20114,201,77.31
5035,Protective concrete,20115,201,131.47
5035,Protective concrete,20116,201,78.24
5035,Protective concrete,20117,201,50.50
5035,Protective concrete,20118,201,35.37
5035,Protective concrete,20119,201,26.73
5035,Protective concrete,20120,201,20.74
5035,Protective concrete,20121,201,17.73
5035,Protective concrete,20122,201,15.29
5035,Protective concrete,20123,201,15.16
5035,Protective concrete,20124,201,16.14
5035,Protective concrete,20125,201,19.16
5035,Protective concrete,20126,201,23.00
5035,Protective concrete,20127,201,30.48
5035,Protective concrete,20128,201,40.98
5035,Protective concrete,20129,201,57.87
5035,Protective concrete,20130,201,81.26
5035,Protective concrete,20131,201,96.15
5035,Protective concrete,20132,201,162.71
5035,Protective concrete,20133,201,118.71
5035,Protective concrete,20134,201,79.86
5035,Protective concrete,20135,201,52.18
5035,Protective concrete,20136,201,36.41
5035,Protective concrete,20137,201,26.52
5035,Protective concrete,20138,201,18.41
5035,Protective concrete,20139,201,13.68
5035,Protective concrete,20140,201,10.67
5035,Protective concrete,20141,201,8.31
5035,Protective concrete,20142,201,6.31
5035,Protective concrete,20143,201,5.24
5035,Protective concrete,20144,201,4.15
5035,Protective concrete,20145,201,3.86
5035,Protective concrete,20146,201,3.50
5035,Protective concrete,20147,201,3.54
5035,Protective concrete,20148,201,3.46
5035,Protective concrete,20149,201,3.52
5035,Protective concrete,20150,201,3.71
5035,Protective concrete,20151,201,3.84
5035,Protective concrete,20152,201,4.71
5035,Protective concrete,20153,201,5.67
5035,Protective concrete,20154,201,7.09
5035,Protective concrete,20155,201,9.33
5035,Protective concrete,20156,201,11.92
5035,Protective concrete,20157,201,15.91
5035,Protective concrete,20158,201,21.90
5035,Protective concrete,20159,201,30.50
5035,Protective concrete,20160,201,42.13
5035,Protective concrete,20161,201,60.97
5035,Protective concrete,20162,201,95.52
5035,Protective concrete,20163,201,151.60
5035,Protective concrete,20164,201,95.93
5035,Protective concrete,20165,201,61.26
5035,Protective concrete,20166,201,42.09
5035,Protective concrete,20167,201,31.69
5035,Protective concrete,20168,201,23.65
5035,Protective concrete,20169,201,19.00
5035,Protective concrete,20170,201,15.08
5035,Protective concrete,20171,201,13.91
5035,Protective concrete,20172,201,13.73
5035,Protective concrete,20173,201,14.48
5035,Protective concrete,20174,201,16.64
5035,Protective concrete,20175,201,20.49
5035,Protective concrete,20176,201,26.29
5035,Protective concrete,20177,201,36.81
5035,Protective concrete,20178,201,54.76
5035,Protective concrete,20179,201,79.47
5035,Protective concrete,20180,201,89.37
5035,Protective concrete,20181,201,57.60
5035,Protective concrete,20182,201,38.00
5035,Protective concrete,20183,201,25.53
5035,Protective concrete,20184,201,17.65
5035,Protective concrete,20185,201,13.15
5035,Protective concrete,20186,201,9.74
5035,Protective concrete,20187,201,6.85
5035,Protective concrete,20188,201,5.22
5035,Protective concrete,20189,201,3.14
5035,Protective concrete,20190,201,2.60
5035,Protective concrete,20191,201,2.47
5035,Protective concrete,20192,201,4.06
5035,Protective concrete,20193,201,8.52
5036,Backfill,20101,201,363.98
5036,Backfill,20102,201,192.31
5036,Backfill,20103,201,73.96
5036,Backfill,20104,201,29.77
5036,Backfill,20105,201,15.60
5036,Backfill,20106,201,15.76
5036,Backfill,20107,201,24.85
5036,Backfill,20108,201,38.93
5036,Backfill,20109,201,60.32
5036,Backfill,20110,201,98.85
5036,Backfill,20111,201,129.77
5036,Backfill,20112,201,217.87
5036,Backfill,20113,201,320.47
5036,Backfill,20114,201,468.52
5036,Backfill,20115,201,807.66
5036,Backfill,20116,201,471.94
5036,Backfill,20117,201,298.18
5036,Backfill,20118,201,205.01
5036,Backfill,20119,201,152.36
5036,Backfill,20120,201,116.84
5036,Backfill,20121,201,99.58
5036,Backfill,20122,201,86.43
5036,Backfill,20123,201,86.72
5036,Backfill,20124,201,94.15
5036,Backfill,20125,201,113.63
5036,Backfill,20126,201,139.52
5036,Backfill,20127,201,187.89
5036,Backfill,20128,201,254.83
5036,Backfill,20129,201,363.70
5036,Backfill,20130,201,515.19
5036,Backfill,20131,201,613.71
5036,Backfill,20132,201,1040.47
5036,Backfill,20133,201,757.55
5036,Backfill,20134,201,505.70
5036,Backfill,20135,201,327.47
5036,Backfill,20136,201,228.25
5036,Backfill,20137,201,165.90
5036,Backfill,20138,201,114.54
5036,Backfill,20139,201,85.50
5036,Backfill,20140,201,66.83
5036,Backfill,20141,201,52.95
5036,Backfill,20142,201,40.70
5036,Backfill,20143,201,34.21
5036,Backfill,20144,201,27.95
5036,Backfill,20145,201,26.19
5036,Backfill,20146,201,24.16
5036,Backfill,20147,201,24.96
5036,Backfill,20148,201,23.82
5036,Backfill,20149,201,24.89
5036,Backfill,20150,201,26.03
5036,Backfill,20151,201,26.63
5036,Backfill,20152,201,32.70
5036,Backfill,20153,201,38.52
5036,Backfill,20154,201,48.12
5036,Backfill,20155,201,62.84
5036,Backfill,20156,201,79.46
5036,Backfill,20157,201,106.09
5036,Backfill,20158,201,146.13
5036,Backfill,20159,201,203.92
5036,Backfill,20160,201,281.25
5036,Backfill,20161,201,409.99
5036,Backfill,20162,201,648.21
5036,Backfill,20163,201,1035.15
5036,Backfill,20164,201,651.27
5036,Backfill,20165,201,412.38
5036,Backfill,20166,201,281.31
5036,Backfill,20167,201,210.57
5036,Backfill,20168,201,155.73
5036,Backfill,20169,201,123.42
5036,Backfill,20170,201,96.80
5036,Backfill,20171,201,88.76
5036,Backfill,20172,201,87.07
5036,Backfill,20173,201,91.85
5036,Backfill,20174,201,106.55
5036,Backfill,20175,201,132.55
5036,Backfill,20176,201,173.58
5036,Backfill,20177,201,248.38
5036,Backfill,20178,201,377.09
5036,Backfill,20179,201,556.09
5036,Backfill,20180,201,630.70
5036,Backfill,20181,201,397.30
5036,Backfill,20182,201,253.62
5036,Backfill,20183,201,164.39
5036,Backfill,20184,201,107.22
5036,Backfill,20185,201,74.12
