    Structural element	 Node	Local number	                 X [m]	                 Y [m]	              N [kN/m]	          N_min [kN/m]	         N_max [kN/m]	              Q [kN/m]	          Q_min [kN/m]	         Q_max [kN/m]	            M [kN m/m]	        M_min [kN m/m]	       M_max [kN m/m]
                      	 7778	           5	-7,50000000000000E+000	-1,41653517869209E+001	 5,89527291603409E+001	-3,73647482498708E+001	5,90015704642480E+001	-2,01200492756213E-001	-2,01200492756213E-001	1,00686661475276E-003	-2,73027566406202E-001	-3,26794352035111E-001	0,00000000000000E+000
          Plate\_1\_15	 7778	           1	-7,50000000000000E+000	-1,41653517869209E+001	 5,89495797530653E+001	-3,73632483227723E+001	5,89984153278279E+001	-2,01182210841742E-001	-2,01182210841742E-001	7,42187035851587E-004	-2,73027566406202E-001	-3,26794352035147E-001	0,00000000000000E+000
 Element 48-87 (Plate)	 7779	           2	-7,50000000000000E+000	-1,43261393556448E+001	 5,70056027372962E+001	-3,64665058769475E+001	5,70513857089436E+001	-1,67747235743420E-001	-1,67747235743420E-001	1,80627114058840E-007	-3,02832823593747E-001	-3,37494739090849E-001	0,00000000000000E+000
                (ERSS)	 7780	           3	-7,50000000000000E+000	-1,44869269243687E+001	 5,50343647430906E+001	-3,55290502510412E+001	5,50772052110243E+001	-1,22825055021863E-001	-1,22825055021863E-001	3,01989209872304E-004	-3,26354131864714E-001	-3,46415986829145E-001	0,00000000000000E+000
                      	 7781	           4	-7,50000000000000E+000	-1,46477144930926E+001	 5,30365741310359E+001	-3,45512014378458E+001	5,30765831135136E+001	-6,62634165774039E-002	-6,62634165774039E-002	1,70238404554743E-002	-3,41715944662333E-001	-3,50857694112402E-001	0,00000000000000E+000
                      	 9023	           5	-7,50000000000000E+000	-1,48085020618166E+001	 5,10129392617191E+001	-3,35332794301540E+001	5,10502286958548E+001	 2,08993168962258E-003	-2,09815174415784E-002	4,96479087540984E-002	-3,47032584748089E-001	-3,48288809579861E-001	0,00000000000000E+000
          Plate\_1\_15	 9023	           1	-7,50000000000000E+000	-1,48085020618166E+001	 5,10088231228852E+001	-3,35310362201981E+001	5,10461070718427E+001	 2,41901618154774E-003	-2,07490190438490E-002	4,95457069659770E-002	-3,47032584748088E-001	-3,48288809579915E-001	0,00000000000000E+000
 Element 48-88 (Plate)	 9024	           2	-7,50000000000000E+000	-1,49797474291787E+001	 4,88178120397202E+001	-3,23991598637693E+001	4,88523107343088E+001	 8,99611511846437E-002	-1,61033057969543E-002	1,11528586920719E-001	-3,39348234625783E-001	-3,40149048842901E-001	0,00000000000000E+000
                (ERSS)	 9025	           3	-7,50000000000000E+000	-1,51509927965408E+001	 4,65803655780106E+001	-3,12124734149701E+001	4,66121829310722E+001	 1,92838487875212E-001	-8,98894644366638E-003	1,96376163526738E-001	-3,15338278062561E-001	-3,16117734746089E-001	0,00000000000000E+000
                      	 9026	           4	-7,50000000000000E+000	-1,53222381639029E+001	 4,42971027001300E+001	-2,99712575684727E+001	4,43263433916747E+001	 3,10850108807754E-001	-5,56355567652187E-008	3,10989469086977E-001	-2,72424148354150E-001	-2,73181360278840E-001	0,00000000000000E+000
                      	 9149	           5	-7,50000000000000E+000	-1,54934835312651E+001	 4,19686423684521E+001	-2,86757930189494E+001	4,19954118456581E+001	 4,43795096536774E-001	-1,11301736244680E-007	4,43970740792242E-001	-2,08031577397086E-001	-2,10626321500320E-001	0,00000000000000E+000
          Plate\_1\_15	 9149	           1	-7,50000000000000E+000	-1,54934835312651E+001	 4,19629048705637E+001	-2,86722611463190E+001	4,19896691032653E+001	 4,38171609396041E-001	-1,06995716334228E-007	4,38345875583135E-001	-2,08031577397087E-001	-2,10626321500418E-001	0,00000000000000E+000
 Element 48-89 (Plate)	 9150	           2	-7,50000000000000E+000	-1,56758668838820E+001	 3,94234070835615E+001	-2,72271324385151E+001	3,94476438394534E+001	 5,97655063556307E-001	-1,68218012112321E-007	5,97891322396356E-001	-1,13574269663105E-001	-1,85242395192638E-001	0,00000000000000E+000
                (ERSS)	 9151	           3	-7,50000000000000E+000	-1,58582502364989E+001	 3,68084877554124E+001	-2,57055093476192E+001	3,68302944585433E+001	 7,50432227241981E-001	-2,14169651871436E-007	7,50748462739588E-001	 9,62694129712240E-003	-1,65463877616442E-001	9,62694129712240E-003
                      	 9152	           4	-7,50000000000000E+000	-1,60406335891158E+001	 3,41185058163778E+001	-2,41074973831950E+001	3,41379804835622E+001	 8,91524890394069E-001	-2,41793249887691E-007	8,91937389759128E-001	 1,59511712643158E-001	-1,53752081197307E-001	1,59511712643158E-001
                      	 9365	           5	-7,50000000000000E+000	-1,62230169417327E+001	 3,13538201967190E+001	-2,24332020548061E+001	3,13710614375369E+001	 1,01595484295357E+000	-2,48031420437202E-007	1,01647819660128E+000	 3,33751738488770E-001	-1,36897834943487E-001	3,33751738488770E-001
          Plate\_1\_15	 9365	           1	-7,50000000000000E+000	-1,62230169417327E+001	 3,13451294163589E+001	-2,24273391596013E+001	3,13623657838022E+001	 9,56192677666567E-001	-2,16550875922253E-007	9,56690681815426E-001	 3,33751738488770E-001	-1,36897834943581E-001	3,33751738488770E-001
 Element 48-90 (Plate)	 9366	           2	-7,50000000000000E+000	-1,64172627062995E+001	 2,83027553731721E+001	-2,05510111577930E+001	2,83177097388759E+001	 1,06881917249825E+000	-1,95190931505034E-007	1,06945784080992E+000	 5,33831768604392E-001	-1,12672193299299E-001	5,33831768604392E-001
                (ERSS)	 9367	           3	-7,50000000000000E+000	-1,66115084708664E+001	 2,51372131796565E+001	-1,85629581320382E+001	2,51499757489762E+001	 9,04691282870851E-001	-1,49457581127875E-008	9,05377330691043E-001	 7,31731900433652E-001	-8,09337923642802E-002	7,31731900433652E-001
                      	 9368	           4	-7,50000000000000E+000	-1,68057542354332E+001	 2,18473492285371E+001	-1,64622065463158E+001	2,18580100851331E+001	 4,02216648604343E-001	 0,00000000000000E+000	4,02826544798853E-001	 8,63482207343940E-001	-4,35143219807629E-002	8,63482207343940E-001
                      	10663	           5	-7,50000000000000E+000	-1,70000000000000E+001	 1,84320099125390E+001	-1,42477828646046E+001	1,84406590183767E+001	-5,00197090481294E-001	-5,00197090481294E-001	2,14708744679297E-001	 8,61445066472522E-001	-2,50780283583856E-003	8,61445066472522E-001
          Plate\_2\_15	10643	           1	 7,50000000000000E+000	-1,02500000000000E+001	 1,04701206534873E+002	-5,03197530189167E+001	1,04917767380100E+002	-6,01734534119110E+000	-6,01734534119110E+000	1,86771222416923E+000	 7,39163576068902E+000	-6,86759483365794E-007	7,39163576068902E+000
 Element 49-91 (Plate)	10644	           2	 7,50000000000000E+000	-1,03471228822834E+001	 1,03577534992699E+002	-5,01442369965342E+001	1,03787391569504E+002	-6,20214184572706E+000	-6,20214184572706E+000	3,20572184668160E-001	 6,79690492934759E+000	-6,55133976219645E-007	6,79690492934759E+000
                (ERSS)	10645	           3	 7,50000000000000E+000	-1,04442457645668E+001	 1,02449110535283E+002	-4,99643190254288E+001	1,02652462369636E+002	-6,21958076233279E+000	-6,21958076233279E+000	8,01560593753490E-007	 6,19239333318576E+000	-5,90660831068488E-007	6,19239333318576E+000
                      	10646	           4	 7,50000000000000E+000	-1,05413686468502E+001	 1,01316881531108E+002	-4,97800309630051E+001	1,01513930450579E+002	-6,08406922935344E+000	-6,08406922935344E+000	1,00043467253869E-006	 5,59344749947411E+000	-5,02363423510025E-007	5,87456446961162E+000
                      	11411	           5	 7,50000000000000E+000	-1,06384915291337E+001	 1,00181796348659E+002	-4,95914046666676E+001	1,00372746482418E+002	-5,81001438513417E+000	-5,81001438513417E+000	1,11328623782001E-006	 5,01498935141006E+000	-3,99091072377024E-007	5,66324214352159E+000
          Plate\_2\_15	11411	           1	 7,50000000000000E+000	-1,06384915291337E+001	 1,00181871856128E+002	-4,95909940214978E+001	1,00372811656004E+002	-5,83647336734133E+000	-5,83647336734133E+000	1,12535423173392E-006	 5,01498935141006E+000	-3,99091052177967E-007	5,66324214352170E+000
 Element 49-92 (Plate)	11412	           2	 7,50000000000000E+000	-1,07419313894903E+001	 9,89703458674681E+001	-4,93844260421325E+001	9,91549913999102E+001	-5,48404915507985E+000	-5,48404915507985E+000	1,18928144579499E-006	 4,42930048210748E+000	-2,79035613243681E-007	5,37844564552998E+000
                (ERSS)	11413	           3	 7,50000000000000E+000	-1,08453712498470E+001	 9,77568382500026E+001	-4,91711960801708E+001	9,79353785467238E+001	-5,09962503100044E+000	-5,09962503100044E+000	1,21295010101567E-006	 3,88159936141921E+000	-1,54456191100176E-007	5,05289456662844E+000
                      	11414	           4	 7,50000000000000E+000	-1,09488111102037E+001	 9,65423911288688E+001	-4,89513771029461E+001	9,67150177308077E+001	-4,68851400938536E+000	-4,68851400938536E+000	1,19908524823727E-006	 3,37496732656685E+000	-2,93362957521871E-008	4,70162366602600E+000
                      	11635	           5	 7,50000000000000E+000	-1,10522509705603E+001	 9,53280466292037E+001	-4,87250420777920E+001	9,54949535865247E+001	-4,25602910451684E+000	-4,25602910451684E+000	1,15041193830108E-006	 2,91233167146275E+000	 0,00000000000000E+000	4,33939179994610E+000
          Plate\_2\_15	11635	           1	 7,50000000000000E+000	-1,10522509705603E+001	 9,53280232584059E+001	-4,87246367091543E+001	9,54949210726726E+001	-4,26494817551555E+000	-4,26494817551555E+000	1,15627636136153E-006	 2,91233167146274E+000	 0,00000000000000E+000	4,33939179994624E+000
 Element 49-93 (Plate)	11636	           2	 7,50000000000000E+000	-1,11624186721261E+001	 9,40354328848691E+001	-4,84756030793301E+001	9,41964325260970E+001	-3,81297659749212E+000	-3,81297659749212E+000	1,08452326850440E-006	 2,46761989782776E+000	 0,00000000000000E+000	3,95205702119301E+000
                (ERSS)	11637	           3	 7,50000000000000E+000	-1,12725863736919E+001	 9,27437625652169E+001	-4,82175054467050E+001	9,28990464692172E+001	-3,37972691969261E+000	-3,38886093057864E+000	1,00145540335050E-006	 2,07153832528856E+000	 0,00000000000000E+000	3,57263707159163E+000
                      	11638	           4	 7,50000000000000E+000	-1,13827540752577E+001	 9,14540365735363E+001	-4,79504544591296E+001	9,16037894600524E+001	-2,96699390229235E+000	-3,23310182930118E+000	9,08462833803407E-007	 1,72202128520541E+000	 0,00000000000000E+000	3,20729286156091E+000
                      	11665	           5	 7,50000000000000E+000	-1,14929217768235E+001	 9,01672791839144E+001	-4,76745607644545E+001	9,03116880566220E+001	-2,57657230546666E+000	-3,02899636639239E+000	8,06935627766713E-007	 1,41695809131244E+000	 0,00000000000000E+000	2,86203073317429E+000
          Plate\_2\_15	11665	           1	 7,50000000000000E+000	-1,14929217768235E+001	 9,01668821171666E+001	-4,76741257704678E+001	9,03112822974632E+001	-2,57835365490076E+000	-3,03904515011346E+000	8,09598847847880E-007	 1,41695809131243E+000	 0,00000000000000E+000	2,86203073317400E+000
 Element 49-94 (Plate)	11666	           2	 7,50000000000000E+000	-1,16102549057202E+001	 8,87996851228419E+001	-4,73697312570010E+001	8,89385809014159E+001	-2,19634244989575E+000	-2,79998369019930E+000	7,01066319949257E-007	 1,13723319651784E+000	 0,00000000000000E+000	2,51945727403625E+000
                (ERSS)	11667	           3	 7,50000000000000E+000	-1,17275880346170E+001	 8,74350287988665E+001	-4,70535397309327E+001	8,75685964859971E+001	-1,84835544784524E+000	-2,55378178213279E+000	5,95710731426149E-007	 9,00235173555001E-001	 0,00000000000000E+000	2,20527401080650E+000
                      	11668	           4	 7,50000000000000E+000	-1,18449211635137E+001	 8,60738840954027E+001	-4,67256989257514E+001	8,62023021147208E+001	-1,53454916380425E+000	-2,30277538782366E+000	4,94119676981531E-007	 7,02050173762933E-001	 0,00000000000000E+000	1,92022016732296E+000
                      	12519	           5	 7,50000000000000E+000	-1,19622542924104E+001	 8,47172219626129E+001	-4,63863565749456E+001	8,48406708511014E+001	-1,25508011282780E+000	-2,04930046918166E+000	3,96880751318378E-007	 5,38771454100545E-001	 0,00000000000000E+000	1,66714197121046E+000
          Plate\_2\_15	12519	           1	 7,50000000000000E+000	-1,19622542924104E+001	 8,47163468405569E+001	-4,63858595979131E+001	8,48397873477049E+001	-1,25364698516612E+000	-2,05315534669678E+000	3,97635733182233E-007	 5,38771454100545E-001	 0,00000000000000E+000	1,66714197121060E+000
 Element 49-95 (Plate)	12520	           2	 7,50000000000000E+000	-1,20872188958380E+001	 8,32753764695849E+001	-4,60108870710752E+001	8,33937052451454E+001	-9,92481960823103E-001	-1,79505199614623E+000	3,02213545087526E-007	 3,98799077983561E-001	 0,00000000000000E+000	1,43082379617440E+000
                (ERSS)	12521	           3	 7,50000000000000E+000	-1,22121834992655E+001	 8,18365429626996E+001	-4,56208681141589E+001	8,19499300799113E+001	-7,63652934260218E-001	-1,55309039015480E+000	2,15449438731187E-007	 2,89380282235216E-001	 0,00000000000000E+000	1,22496749825473E+000
                      	12522	           4	 7,50000000000000E+000	-1,23371481026931E+001	 8,04007490526709E+001	-4,52159908120116E+001	8,05093664302307E+001	-5,66606001151842E-001	-1,32806315835557E+000	1,37455927985724E-007	 2,06572630036148E-001	 0,00000000000000E+000	1,04758248603246E+000
                      	12720	           5	 7,50000000000000E+000	-1,24621127061207E+001	 7,89688974722687E+001	-4,47964432494810E+001	7,90729188743314E+001	-4,00787257172352E-001	-1,12076293038161E+000	6,83455267236437E-008	 1,46463487812221E-001	 0,00000000000000E+000	8,96658853451166E-001
          Plate\_2\_15	12720	           1	 7,50000000000000E+000	-1,24621127061207E+001	 7,89675127615670E+001	-4,47958381827983E+001	7,90715260287661E+001	-3,98398198663352E-001	-1,12108711150704E+000	6,81127279189101E-008	 1,46463487812223E-001	 0,00000000000000E+000	8,96658853451137E-001
 Element 49-96 (Plate)	12721	           2	 7,50000000000000E+000	-1,25952051434966E+001	 7,74447340006767E+001	-4,43318051463633E+001	7,75440260431322E+001	-2,50711518515395E-001	-9,23292641296844E-001	4,39675048128907E-009	 1,03549433826648E-001	 0,00000000000000E+000	7,62190004572754E-001
                (ERSS)	12722	           3	 7,50000000000000E+000	-1,27282975808726E+001	 7,59212056737068E+001	-4,38487057570023E+001	7,60159397925166E+001	-1,27017305365599E-001	-7,47361297462034E-001	0,00000000000000E+000	 7,86637564060882E-002	 0,00000000000000E+000	6,51914630840205E-001
                      	12723	           4	 7,50000000000000E+000	-1,28613900182485E+001	 7,43977605576304E+001	-4,33467720054488E+001	7,44881016632348E+001	-2,65985377929391E-002	-5,94104016842868E-001	0,00000000000000E+000	 6,86994948020993E-002	 0,00000000000000E+000	5,64126462738971E-001
                      	13686	           5	 7,50000000000000E+000	-1,29944824556244E+001	 7,28752314294207E+001	-4,28262358824364E+001	7,29613460416022E+001	 5,12618056236094E-002	-4,64860967671338E-001	5,12618056236094E-002	 7,05836538816679E-002	 0,00000000000000E+000	4,96017868436201E-001
          Plate\_2\_15	13686	           1	 7,50000000000000E+000	-1,29944824556244E+001	 7,28733247178039E+001	-4,28254563325352E+001	7,29594314664869E+001	 5,33116898611710E-002	-4,63709602296520E-001	5,33116898611710E-002	 7,05836538816685E-002	 0,00000000000000E+000	4,96017868436111E-001
 Element 49-97 (Plate)	13687	           2	 7,50000000000000E+000	-1,31362313701235E+001	 7,12495181075578E+001	-4,22492690090217E+001	7,13312896496630E+001	 1,17228011427577E-001	-3,47166628638059E-001	1,17228011427577E-001	 8,28570361218846E-002	 0,00000000000000E+000	4,40106332806610E-001
                (ERSS)	13688	           3	 7,50000000000000E+000	-1,32779802846226E+001	 6,96192127675429E+001	-4,16488437609732E+001	6,96968051569446E+001	 1,65610158126582E-001	-2,48954425386243E-001	1,65610158126582E-001	 1,03081326114800E-001	 0,00000000000000E+000	3,98591325127711E-001
                      	13689	           4	 7,50000000000000E+000	-1,34197291991216E+001	 6,79831921136200E+001	-4,10244537391549E+001	6,80567627693393E+001	 1,99029272076668E-001	-1,71376290525555E-001	1,99029272076668E-001	 1,29111389461185E-001	 0,00000000000000E+000	3,69086785072051E-001
                      	13786	           5	 7,50000000000000E+000	-1,35614781136207E+001	 6,63422395616497E+001	-4,03763720943315E+001	6,64119472678547E+001	 2,18056495396320E-001	-1,11570069848327E-001	2,18056495396320E-001	 1,58828663992364E-001	 0,00000000000000E+000	3,49228271900312E-001
          Plate\_2\_15	13786	           1	 7,50000000000000E+000	-1,35614781136207E+001	 6,63397691031902E+001	-4,03753144691935E+001	6,64094692489700E+001	 2,19131188141306E-001	-1,10418656719806E-001	2,19131188141306E-001	 1,58828663992363E-001	 0,00000000000000E+000	3,49228271900302E-001
 Element 49-98 (Plate)	13787	           2	 7,50000000000000E+000	-1,37124465319458E+001	 6,45822522063475E+001	-3,96572462922689E+001	6,46479963780654E+001	 2,27471378756526E-001	-6,51387659416041E-002	2,27471378756526E-001	 1,92672087972869E-001	 0,00000000000000E+000	3,36415635741930E-001
                (ERSS)	13788	           3	 7,50000000000000E+000	-1,38634149502708E+001	 6,28091428530562E+001	-3,89080075246015E+001	6,28710794454715E+001	 2,24868524422955E-001	-3,19388646419410E-002	2,24868524422955E-001	 2,26958318193977E-001	 0,00000000000000E+000	3,29985991706303E-001
                      	13789	           4	 7,50000000000000E+000	-1,40143833685958E+001	 6,10211890490797E+001	-3,81279055080935E+001	6,10794676046408E+001	 2,11498745576618E-001	-1,22085211960188E-002	2,11498745576618E-001	 2,60042339899041E-001	 0,00000000000000E+000	3,28017705334132E-001
                      	14690	           5	 7,50000000000000E+000	-1,41653517869209E+001	 5,92191388001811E+001	-3,73172475846474E+001	5,92739100090257E+001	 1,87538162653542E-001	-2,29026746452032E-003	1,87538162653542E-001	 2,90286847777201E-001	 0,00000000000000E+000	3,29562173940217E-001
          Plate\_2\_15	14690	           1	 7,50000000000000E+000	-1,41653517869209E+001	 5,92159912003555E+001	-3,73157389443895E+001	5,92707551999160E+001	 1,87455131552412E-001	-2,01980971362607E-003	1,87455131552412E-001	 2,90286847777202E-001	 0,00000000000000E+000	3,29562173939916E-001
 Element 49-99 (Plate)	14691	           2	 7,50000000000000E+000	-1,43261393556448E+001	 5,72755349352947E+001	-3,64162479161091E+001	5,73267133925725E+001	 1,51392488572698E-001	-1,75129432357510E-007	1,51392488572698E-001	 3,17685515850193E-001	 0,00000000000000E+000	3,36732197242676E-001
                (ERSS)	14692	           3	 7,50000000000000E+000	-1,44869269243687E+001	 5,53061429299846E+001	-3,54758924444694E+001	5,53538763745725E+001	 1,02977695127795E-001	-6,76750828485964E-003	1,02977695127795E-001	 3,38307845532797E-001	 0,00000000000000E+000	3,44802810059696E-001
                      	14693	           4	 7,50000000000000E+000	-1,46477144930926E+001	 5,33085199558053E+001	-3,44949905485267E+001	5,33529498517228E+001	 4,20296734887167E-002	-2,62520775811495E-002	4,20296734887167E-002	 3,50136867781655E-001	 0,00000000000000E+000	3,52112922285043E-001
                      	14742	           5	 7,50000000000000E+000	-1,48085020618166E+001	 5,12833707841366E+001	-3,34738602473376E+001	5,13246395298303E+001	-3,16326540735192E-002	-6,31182572561161E-002	3,65090744041839E-002	 3,51143862989815E-001	 0,00000000000000E+000	3,51872623568339E-001
          Plate\_2\_15	14742	           1	 7,50000000000000E+000	-1,48085020618166E+001	 5,12792507744541E+001	-3,34715988952296E+001	5,13205127038974E+001	-3,19484394503224E-002	-6,29982910477473E-002	3,62835462469458E-002	 3,51143862989814E-001	 0,00000000000000E+000	3,51872623568316E-001
Element 49-100 (Plate)	14743	           2	 7,50000000000000E+000	-1,49797474291787E+001	 4,90848030184168E+001	-3,23361145230875E+001	4,91228397786297E+001	-1,25900632735402E-001	-1,35445841832186E-001	3,61866212441143E-002	 3,37875307212159E-001	 0,00000000000000E+000	3,38532517190532E-001
                (ERSS)	14744	           3	 7,50000000000000E+000	-1,51509927965408E+001	 4,68420041567551E+001	-3,11455709194138E+001	4,68769484226705E+001	-2,36577494288522E-001	-2,37144289073344E-001	3,43466036172737E-002	 3,07060734863796E-001	 0,00000000000000E+000	3,07704979918623E-001
                      	14745	           4	 7,50000000000000E+000	-1,53222381639029E+001	 4,45514709278255E+001	-2,99002464201330E+001	4,45834561389071E+001	-3,63767380462843E-001	-3,63875797886539E-001	3,06384021391334E-002	 2,55888895823054E-001	 0,00000000000000E+000	2,56517201348404E-001
                      	15600	           5	 7,50000000000000E+000	-1,54934835312651E+001	 4,22138200699846E+001	-2,86004193611692E+001	4,22429804302268E+001	-5,07258647611528E-001	-5,07414197029128E-001	2,49369255824033E-002	 1,81552922790128E-001	 0,00000000000000E+000	2,18523821734928E-001
          Plate\_2\_15	15600	           1	 7,50000000000000E+000	-1,54934835312651E+001	 4,22079587390311E+001	-2,85968448429616E+001	4,22371127098541E+001	-5,01241136284989E-001	-5,01395080003314E-001	2,45131043241789E-002	 1,81552922790127E-001	 0,00000000000000E+000	2,18523821735013E-001
Element 49-101 (Plate)	15601	           2	 7,50000000000000E+000	-1,56758668838820E+001	 3,96565587800503E+001	-2,71467653843209E+001	3,96828376129279E+001	-6,72098769805779E-001	-6,72325172266615E-001	1,52685134331902E-002	 7,45613495379963E-002	 0,00000000000000E+000	2,06197523234524E-001
                (ERSS)	15602	           3	 7,50000000000000E+000	-1,58582502364989E+001	 3,70273244091441E+001	-2,56197301558754E+001	3,70508532435997E+001	-8,35534879018934E-001	-8,35848947971506E-001	9,79291717993111E-004	-6,32263704396285E-002	-6,32263704396285E-002	2,05618485837663E-001
                      	15603	           4	 7,50000000000000E+000	-1,60406335891158E+001	 3,43205910010812E+001	-2,40158582463853E+001	3,43414955642158E+001	-9,85707792543486E-001	-9,86122724463854E-001	2,82724600043973E-007	-2,29478496599590E-001	-2,29478496599590E-001	2,04079008578179E-001
                      	16406	           5	 7,50000000000000E+000	-1,62230169417327E+001	 3,15366939306305E+001	-2,23352687446108E+001	3,15551005371226E+001	-1,11677583899847E+000	-1,11730281908952E+000	2,91966175775879E-007	-4,21547915812383E-001	-4,21547915812383E-001	1,98433763824777E-001
          Plate\_2\_15	16406	           1	 7,50000000000000E+000	-1,62230169417327E+001	 3,15265200511421E+001	-2,23288866999305E+001	3,15449202184169E+001	-1,04822794533194E+000	-1,04872467494799E+000	2,57704289350073E-007	-4,21547915812383E-001	-4,21547915812383E-001	1,98433763824596E-001
Element 49-102 (Plate)	16407	           2	 7,50000000000000E+000	-1,64172627062995E+001	 2,84633426010522E+001	-2,04459272577889E+001	2,84792086149671E+001	-1,17687737747168E+000	-1,17751811560694E+000	2,41028872047425E-007	-6,41417740102687E-001	-6,41417740102687E-001	1,86622259538522E-001
                (ERSS)	16408	           3	 7,50000000000000E+000	-1,66115084708664E+001	 2,52718516248035E+001	-1,84491789825829E+001	2,52853007873731E+001	-9,94201451526585E-001	-9,94874869665541E-001	5,17667453483544E-008	-8,59400330647952E-001	-8,59400330647952E-001	1,67043122392170E-001
                      	16409	           4	 7,50000000000000E+000	-1,68057542354332E+001	 2,19500384966049E+001	-1,63373754699871E+001	2,19611874496461E+001	-4,26691172480819E-001	-4,27250611889372E-001	0,00000000000000E+000	-1,00284177008120E+000	-1,00284177008120E+000	1,38680086107400E-001
                      	16420	           5	 7,50000000000000E+000	-1,70000000000000E+001	 1,84958945906650E+001	-1,41092503156764E+001	1,85048593157974E+001	 5,99162454681448E-001	-2,21797487834525E-001	5,99162454681448E-001	-9,94712276406666E-001	-9,94789106710237E-001	1,00613725535397E-001
          Plate\_1\_16	10663	           1	-7,50000000000000E+000	-1,70000000000000E+001	 1,84930751928839E+001	-1,43027150602404E+001	1,85017618004281E+001	-6,41351388908269E-001	-6,41351388908269E-001	1,83525427144822E-001	 8,61445066472522E-001	-2,50780283577136E-003	8,61445066472522E-001
Element 50-103 (Plate)	10664	           2	-7,50000000000000E+000	-1,71250000000000E+001	 1,68598413599898E+001	-1,33514443318233E+001	1,68676794458338E+001	-1,65454249466134E+000	-1,65454249466134E+000	2,06894289211426E-001	 7,11898901008945E-001	-4,86464389354848E-007	7,11898901008945E-001
                (ERSS)	10665	           3	-7,50000000000000E+000	-1,72500000000000E+001	 1,52099413079268E+001	-1,23882968269729E+001	1,52169779547423E+001	-2,09549846244009E+000	-2,09556856637221E+000	9,88318102400265E-002	 4,71727733911195E-001	-3,08844202731661E-007	4,71727733911195E-001
                      	10666	           4	-7,50000000000000E+000	-1,73750000000000E+001	 1,35594521753804E+001	-1,14245163596567E+001	1,35657422457782E+001	-1,97746755580298E+000	-1,97746755580298E+000	1,27610477158340E-006	 2,11181802541279E-001	-1,35923482649546E-007	2,11181802541279E-001
                      	11425	           5	-7,50000000000000E+000	-1,75000000000000E+001	 1,19244511010360E+001	-1,04713467438422E+001	1,19300572375660E+001	-1,31369803830853E+000	-1,32244936244171E+000	8,60364232394713E-007	 2,63677968348475E-016	-1,46733319938974E-013	3,08024439288346E-013
          Plate\_2\_16	16420	           1	 7,50000000000000E+000	-1,70000000000000E+001	 1,85586708134196E+001	-1,41650066483771E+001	1,85676760952268E+001	 7,62137373128467E-001	-2,13396549159882E-001	7,62137373128467E-001	-9,94712276406666E-001	-9,94789106710216E-001	1,00613725535806E-001
Element 51-104 (Plate)	16421	           2	 7,50000000000000E+000	-1,71250000000000E+001	 1,69041290623455E+001	-1,32005205654724E+001	1,69122195821074E+001	 1,72917512499742E+000	-2,25576009279377E-001	1,72925135705514E+000	-8,34054928790001E-001	-8,34137197707970E-001	7,29810373594294E-002
                (ERSS)	16422	           3	 7,50000000000000E+000	-1,72500000000000E+001	 1,52410501646068E+001	-1,22280703064271E+001	1,52482872510325E+001	 2,25641076870079E+000	-2,16505072605661E-001	2,25663145801302E+000	-5,81000824189928E-001	-5,81063604763268E-001	4,50936254449283E-002
                      	16423	           4	 7,50000000000000E+000	-1,73750000000000E+001	 1,35853706061022E+001	-1,12605425046879E+001	1,35918235779178E+001	 2,38311379271397E+000	-1,84514653907125E-001	2,38337838284278E+000	-2,86501748187276E-001	-2,86533019623817E-001	1,97967248085417E-002
                      	17112	           5	 7,50000000000000E+000	-1,75000000000000E+001	 1,19530268727301E+001	-1,03108237937016E+001	1,19587730386787E+001	 2,14855368551236E+000	-1,27935667952156E-001	2,14877851885813E+000	-2,08166817117217E-017	-3,86836396248924E-013	5,13492026676943E-013
