    Structural element	 Node	Local number	                 X [m]	                 Y [m]	              N [kN/m]	          N_min [kN/m]	         N_max [kN/m]	              Q [kN/m]	          Q_min [kN/m]	         Q_max [kN/m]	            M [kN m/m]	        M_min [kN m/m]	       M_max [kN m/m]
 Element 48-87 (Plate)	 7779	           2	-7,50000000000000E+000	-1,43261393556448E+001	 9,02579492827573E+001	-3,64665058769475E+001	9,02741065542661E+001	-8,75063148500904E-001	-2,55035471217634E+000	1,80627114058840E-007	 4,39415146762663E+000	-3,37494739090849E-001	4,39415146762663E+000
                (ERSS)	 7780	           3	-7,50000000000000E+000	-1,44869269243687E+001	 8,84678787374869E+001	-3,55290502510412E+001	8,84719484922869E+001	-1,78016732448836E+000	-2,46162698561649E+000	3,01989209872304E-004	 4,17580815875805E+000	-3,46415986829145E-001	4,17580815875805E+000
                      	 7781	           4	-7,50000000000000E+000	-1,46477144930926E+001	 8,65043676559964E+001	-3,45512014378458E+001	8,65043676559964E+001	-2,30974667803338E+000	-2,40086222825711E+000	1,70238404554743E-002	 3,84167736198756E+000	-3,50857694112402E-001	3,84167736198756E+000
                      	 9023	           5	-7,50000000000000E+000	-1,48085020618166E+001	 8,43684540155802E+001	-3,35332794301540E+001	8,43684540155802E+001	-2,48874389699068E+000	-2,49759667731679E+000	4,96479087540984E-002	 3,45164117317969E+000	-3,48288809579861E-001	3,45164117317969E+000
          Plate\_1\_15	 9023	           1	-7,50000000000000E+000	-1,48085020618166E+001	 8,43648472098669E+001	-3,35310362201981E+001	8,43648472098669E+001	-2,53900106518552E+000	-2,54543909510468E+000	4,95457069659770E-002	 3,45164117317970E+000	-3,48288809579915E-001	3,45164117317970E+000
 Element 48-88 (Plate)	 9024	           2	-7,50000000000000E+000	-1,49797474291787E+001	 8,18969811893367E+001	-3,23991598637693E+001	8,18969811893367E+001	-2,50350012575431E+000	-2,50350012575431E+000	1,11528586920719E-001	 3,01766494524837E+000	-3,40149048842901E-001	3,01766494524837E+000
                (ERSS)	 9025	           3	-7,50000000000000E+000	-1,51509927965408E+001	 7,92191471440434E+001	-3,12124734149701E+001	7,92191471440434E+001	-2,31917814188173E+000	-2,31917814188173E+000	1,96376163526738E-001	 2,60285417541837E+000	-3,16117734746089E-001	2,60285417541837E+000
                      	 9026	           4	-7,50000000000000E+000	-1,53222381639029E+001	 7,63322409981593E+001	-2,99712575684727E+001	7,63322409981593E+001	-1,99960623810305E+000	-1,99960623810305E+000	3,32173993696212E-001	 2,23090050466303E+000	-2,73181360278840E-001	2,23090050466303E+000
                      	 9149	           5	-7,50000000000000E+000	-1,54934835312651E+001	 7,32371586758569E+001	-2,86757930189494E+001	7,32371586758569E+001	-1,55835553895355E+000	-1,55835553895355E+000	4,98231175089657E-001	 1,92480136262897E+000	-2,10626321500320E-001	1,92480136262897E+000
          Plate\_1\_15	 9149	           1	-7,50000000000000E+000	-1,54934835312651E+001	 7,32291722980704E+001	-2,86722611463190E+001	7,32291722980704E+001	-1,59055449728410E+000	-1,59055449728410E+000	4,90931964211257E-001	 1,92480136262897E+000	-2,10626321500418E-001	1,92480136262897E+000
 Element 48-89 (Plate)	 9150	           2	-7,50000000000000E+000	-1,56758668838820E+001	 6,96929243212786E+001	-2,72271324385151E+001	6,96929243212786E+001	-1,06299830104679E+000	-1,06299830104679E+000	6,96570081021323E-001	 1,68285495436974E+000	-1,85242395192638E-001	1,68285495436974E+000
                (ERSS)	 9151	           3	-7,50000000000000E+000	-1,58582502364989E+001	 6,58873343479591E+001	-2,57055093476192E+001	6,58873343479591E+001	-5,48217423904413E-001	-5,48217423904413E-001	9,12460057603643E-001	 1,53644575389844E+000	-1,65463877616442E-001	1,53644575389844E+000
                      	 9152	           4	-7,50000000000000E+000	-1,60406335891158E+001	 6,18128002801481E+001	-2,41074973831950E+001	6,18128002801481E+001	-5,91501042210895E-002	-5,91501042210895E-002	1,12715595909907E+000	 1,48127487527469E+000	-1,53752081197307E-001	1,48127487527469E+000
                      	 9365	           5	-7,50000000000000E+000	-1,62230169417327E+001	 5,74697200198817E+001	-2,24332020548061E+001	5,74697200198817E+001	 3,91265419639055E-001	-2,48031420437202E-007	1,34916152783624E+000	 1,51235416691507E+000	-1,36897834943487E-001	1,56134659008518E+000
          Plate\_1\_15	 9365	           1	-7,50000000000000E+000	-1,62230169417327E+001	 5,74550357000885E+001	-2,24273391596013E+001	5,74550357000885E+001	 2,74956841613153E-001	-2,16550875922253E-007	1,23987481807327E+000	 1,51235416691507E+000	-1,36897834943581E-001	1,56134659008519E+000
 Element 48-90 (Plate)	 9366	           2	-7,50000000000000E+000	-1,64172627062995E+001	 5,25086163919406E+001	-2,05510111577930E+001	5,25086163919406E+001	 6,91092813648612E-001	-1,95190931505034E-007	1,46691065065456E+000	 1,61304220546189E+000	-1,12672193299299E-001	1,72789872830249E+000
                (ERSS)	 9367	           3	-7,50000000000000E+000	-1,66115084708664E+001	 4,71913359418599E+001	-1,85629581320382E+001	4,71913359418599E+001	 5,65405188200162E-001	-1,49457581127875E-008	1,15551809676996E+000	 1,74699618517652E+000	-8,09337923642802E-002	1,93218166314665E+000
                      	 9368	           4	-7,50000000000000E+000	-1,68057542354332E+001	 4,15009938596656E+001	-1,64622065463158E+001	4,15009938596656E+001	-2,14663733923314E-001	-2,14663733923314E-001	4,03976465966216E-001	 1,79040062627134E+000	-4,35143219807629E-002	2,02927485573678E+000
                      	10663	           5	-7,50000000000000E+000	-1,70000000000000E+001	 3,54353896551771E+001	-1,42477828646046E+001	3,54353896551771E+001	-1,76167165191294E+000	-1,77916083674434E+000	2,14708744679297E-001	 1,61274740156401E+000	-2,50780283583856E-003	1,87434733544985E+000
          Plate\_2\_15	10643	           1	 7,50000000000000E+000	-1,02500000000000E+001	-5,64578363422155E+000	-5,03197530189167E+001	1,04917767380100E+002	 1,69773257563933E+001	-1,02999541197176E+002	1,69773257563933E+001	 2,37352259633647E+002	-6,86759483365794E-007	2,37352259633647E+002
 Element 49-91 (Plate)	10644	           2	 7,50000000000000E+000	-1,03471228822834E+001	 3,29291030977206E+000	-5,01442369965342E+001	1,03787391569504E+002	 1,07240699886079E+000	-1,11637251234607E+002	1,07240699886079E+000	 2,38161894206828E+002	-6,55133976219645E-007	2,38161894206828E+002
                (ERSS)	10645	           3	 7,50000000000000E+000	-1,04442457645668E+001	 1,04514055791865E+001	-4,99643190254288E+001	1,02652462369636E+002	-9,22461179183314E+000	-1,20986395078107E+002	8,01560593753490E-007	 2,37756089879036E+002	-5,90660831068488E-007	2,37756089879036E+002
                      	10646	           4	 7,50000000000000E+000	-1,05413686468502E+001	 1,67743290178210E+001	-4,97800309630051E+001	1,01513930450579E+002	-1,64948137317669E+001	-1,28221884880207E+002	1,00043467253869E-006	 2,36467576665713E+002	-5,02363423510025E-007	2,36467576665713E+002
                      	11411	           5	 7,50000000000000E+000	-1,06384915291337E+001	 2,32063074694753E+001	-4,95914046666676E+001	1,00372746482418E+002	-2,33192819370190E+001	-1,32455253374013E+002	1,11328623782001E-006	 2,34552400252690E+002	-3,99091072377024E-007	2,34552400252690E+002
          Plate\_2\_15	11411	           1	 7,50000000000000E+000	-1,06384915291337E+001	 2,42251516853465E+001	-4,95909940214978E+001	1,00372811656004E+002	-2,62286373103127E+001	-1,32833307685217E+002	1,12535423173392E-006	 2,34552400252690E+002	-3,99091052177967E-007	2,34552400252690E+002
 Element 49-92 (Plate)	11412	           2	 7,50000000000000E+000	-1,07419313894903E+001	 3,10585365524211E+001	-4,93844260421325E+001	9,91549913999102E+001	-3,32246229959486E+001	-1,36166168682952E+002	1,18928144579499E-006	 2,31458758087383E+002	-2,79035613243681E-007	2,31458758087383E+002
                (ERSS)	11413	           3	 7,50000000000000E+000	-1,08453712498470E+001	 3,74889002044707E+001	-4,91711960801708E+001	9,79353785467238E+001	-4,06934151667425E+001	-1,36970933311275E+002	1,21295010101567E-006	 2,27678047183556E+002	-1,54456191100176E-007	2,27678047183556E+002
                      	11414	           4	 7,50000000000000E+000	-1,09488111102037E+001	 4,43099196399688E+001	-4,89513771029461E+001	9,67150177308077E+001	-5,12955876461470E+001	-1,36416255395018E+002	1,19908524823727E-006	 2,22930189423707E+002	-2,93362957521871E-008	2,22930189423707E+002
                      	11635	           5	 7,50000000000000E+000	-1,10522509705603E+001	 5,23152718573887E+001	-4,87250420777920E+001	9,54949535865247E+001	-6,76917142576145E+001	-1,35279209345499E+002	1,15041193830108E-006	 2,16850920073326E+002	 0,00000000000000E+000	2,16850920073326E+002
          Plate\_2\_15	11635	           1	 7,50000000000000E+000	-1,10522509705603E+001	 5,18601642787198E+001	-4,87246367091543E+001	9,54949210726726E+001	-6,81675394975480E+001	-1,35539963115961E+002	1,15627636136153E-006	 2,16850920073326E+002	 0,00000000000000E+000	2,16850920073326E+002
 Element 49-93 (Plate)	11636	           2	 7,50000000000000E+000	-1,11624186721261E+001	 5,87008740257839E+001	-4,84756030793301E+001	9,41964325260970E+001	-8,70754928934741E+001	-1,35868127779732E+002	1,08452326850440E-006	 2,08284302479908E+002	 0,00000000000000E+000	2,08284302479908E+002
                (ERSS)	11637	           3	 7,50000000000000E+000	-1,12725863736919E+001	 6,58346098964122E+001	-4,82175054467050E+001	9,28990464692172E+001	-1,03678667470999E+002	-1,36660756597298E+002	1,00145540335050E-006	 1,97746653546433E+002	 0,00000000000000E+000	1,97746653546433E+002
                      	11638	           4	 7,50000000000000E+000	-1,13827540752577E+001	 7,29509550194926E+001	-4,79504544591296E+001	9,26048585192377E+001	-1,17587242440794E+002	-1,36072243759477E+002	9,08462833803407E-007	 1,85533841407960E+002	 0,00000000000000E+000	1,85533841407960E+002
                      	11665	           5	 7,50000000000000E+000	-1,14929217768235E+001	 7,97394925239129E+001	-4,76745607644545E+001	9,22658276085584E+001	-1,28411397013530E+002	-1,36952322436767E+002	8,06935627766713E-007	 1,71954273672688E+002	 0,00000000000000E+000	1,71954273672688E+002
          Plate\_2\_15	11665	           1	 7,50000000000000E+000	-1,14929217768235E+001	 7,96820013155062E+001	-4,76741257704678E+001	9,22692576780647E+001	-1,28583847068783E+002	-1,37536587975596E+002	8,09598847847880E-007	 1,71954273672688E+002	 0,00000000000000E+000	1,71954273672688E+002
 Element 49-94 (Plate)	11666	           2	 7,50000000000000E+000	-1,16102549057202E+001	 8,57819217032017E+001	-4,73697312570010E+001	9,18463119066422E+001	-1,36930888617225E+002	-1,39166860906546E+002	7,01066319949257E-007	 1,56324115752373E+002	 0,00000000000000E+000	1,56324115752373E+002
                (ERSS)	11667	           3	 7,50000000000000E+000	-1,17275880346170E+001	 8,97119143345768E+001	-4,70535397309327E+001	9,13663451990208E+001	-1,39910780957502E+002	-1,40083274742263E+002	5,95710731426149E-007	 1,40034051042668E+002	 0,00000000000000E+000	1,40034051042668E+002
                      	11668	           4	 7,50000000000000E+000	-1,18449211635137E+001	 9,16370029286242E+001	-4,67256989257514E+001	9,16967192904434E+001	-1,37977989535565E+002	-1,37977989535565E+002	4,94119676981531E-007	 1,23676225347025E+002	-5,60125251507597E-002	1,23676225347025E+002
                      	12519	           5	 7,50000000000000E+000	-1,19622542924104E+001	 9,17222112043363E+001	-4,63863565749456E+001	9,17222112043363E+001	-1,31586979797369E+002	-1,31586979797369E+002	3,96880751318378E-007	 1,07826511840599E+002	-5,53613549606680E-001	1,07826511840599E+002
          Plate\_2\_15	12519	           1	 7,50000000000000E+000	-1,19622542924104E+001	 9,20747808725787E+001	-4,63858595979131E+001	9,20747808725787E+001	-1,32405999533876E+002	-1,32405999533876E+002	3,97635733182233E-007	 1,07826511840599E+002	-5,53613549606867E-001	1,07826511840599E+002
 Element 49-95 (Plate)	12520	           2	 7,50000000000000E+000	-1,20872188958380E+001	 9,21176669288056E+001	-4,60108870710752E+001	9,21176669288056E+001	-1,22668494220295E+002	-1,22668494220295E+002	3,02213545087526E-007	 9,18801128186341E+001	-1,07232209181681E+000	9,18801128186341E+001
                (ERSS)	12521	           3	 7,50000000000000E+000	-1,22121834992655E+001	 9,22313345371354E+001	-4,56208681141589E+001	9,22313345371354E+001	-1,11950528185917E+002	-1,11950528185917E+002	2,15449438731187E-007	 7,72107628003468E+001	-1,53767703195280E+000	7,72107628003468E+001
                      	12522	           4	 7,50000000000000E+000	-1,23371481026931E+001	 9,24401484726213E+001	-4,52159908120116E+001	9,24401484726213E+001	-1,00445998598320E+002	-1,00445998598320E+002	1,37455927985724E-007	 6,39266863336734E+001	-2,02714019257487E+000	6,39266863336734E+001
                      	12720	           5	 7,50000000000000E+000	-1,24621127061207E+001	 9,27684735103166E+001	-4,47964432494810E+001	9,27684735103166E+001	-8,83488026250843E+001	-8,83488026250843E+001	6,83455267236437E-008	 5,21291771367377E+001	-2,47576555077112E+000	5,21291771367377E+001
          Plate\_2\_15	12720	           1	 7,50000000000000E+000	-1,24621127061207E+001	 9,27963904473007E+001	-4,47958381827983E+001	9,27963904473007E+001	-8,86623235018957E+001	-8,86623235018957E+001	6,81127279189101E-008	 5,21291771367377E+001	-2,47576555077115E+000	5,21291771367377E+001
 Element 49-96 (Plate)	12721	           2	 7,50000000000000E+000	-1,25952051434966E+001	 9,32018424234145E+001	-4,43318051463633E+001	9,32018424234145E+001	-7,63119209156365E+001	-7,63119209156365E+001	4,39675048128907E-009	 4,11622577976024E+001	-2,84620540062322E+000	4,11622577976024E+001
                (ERSS)	12722	           3	 7,50000000000000E+000	-1,27282975808726E+001	 9,34620061250742E+001	-4,38487057570023E+001	9,34620061250742E+001	-6,48379032578280E+001	-6,48379032578280E+001	2,38365959731980E-001	 3,17781192597786E+001	-3,21501241395425E+000	3,17781192597786E+001
                      	12723	           4	 7,50000000000000E+000	-1,28613900182485E+001	 9,35788197039212E+001	-4,33467720054488E+001	9,35788197039212E+001	-5,42888932193896E+001	-5,42888932193896E+001	5,36115074795895E-001	 2,38583848777849E+001	-3,64566595389151E+000	2,38583848777849E+001
                      	13686	           5	 7,50000000000000E+000	-1,29944824556244E+001	 9,35542213115965E+001	-4,28262358824364E+001	9,35542213115965E+001	-4,47135134912405E+001	-4,47135134912405E+001	7,94772187637615E-001	 1,72831851220059E+001	-4,01082174720636E+000	1,72831851220059E+001
          Plate\_2\_15	13686	           1	 7,50000000000000E+000	-1,29944824556244E+001	 9,35591096624787E+001	-4,28254563325352E+001	9,35591096624787E+001	-4,47233550013732E+001	-4,47233550013732E+001	8,10752595754536E-001	 1,72831851220059E+001	-4,01082174720636E+000	1,72831851220059E+001
 Element 49-97 (Plate)	13687	           2	 7,50000000000000E+000	-1,31362313701235E+001	 9,33928966026470E+001	-4,22492690090217E+001	9,33928966026470E+001	-3,58088200494191E+001	-3,58088200494191E+001	1,08920600782311E+000	 1,15907044724384E+001	-4,28117007818609E+000	1,15907044724384E+001
                (ERSS)	13688	           3	 7,50000000000000E+000	-1,32779802846226E+001	 9,30875858715498E+001	-4,16488437609732E+001	9,30875858715498E+001	-2,80663750102380E+001	-2,80663750102380E+001	1,37928477415967E+000	 7,07633665949354E+000	-4,46361525518460E+000	7,07633665949354E+000
                      	13689	           4	 7,50000000000000E+000	-1,34197291991216E+001	 9,26441862464184E+001	-4,10244537391549E+001	9,26441862464184E+001	-2,14802971036909E+001	-2,14802971036909E+001	1,59582980565904E+000	 3,57750068410635E+000	-4,53783578038794E+000	3,57750068410635E+000
                      	13786	           5	 7,50000000000000E+000	-1,35614781136207E+001	 9,20637065044844E+001	-4,03763720943315E+001	9,20637065044844E+001	-1,60348635496392E+001	-1,60348635496392E+001	1,83090562918715E+000	 9,32627088730343E-001	-4,48597948770635E+000	9,32627088730343E-001
          Plate\_2\_15	13786	           1	 7,50000000000000E+000	-1,35614781136207E+001	 9,20647438778004E+001	-4,03753144691935E+001	9,20647438778004E+001	-1,59490110793586E+001	-1,59490110793586E+001	1,86084970793638E+000	 9,32627088730352E-001	-4,48597948770639E+000	9,32627088730352E-001
 Element 49-98 (Plate)	13787	           2	 7,50000000000000E+000	-1,37124465319458E+001	 9,13014088701164E+001	-3,96572462922689E+001	9,13014088701164E+001	-1,12335786817040E+001	-1,12335786817040E+001	2,13464539694540E+000	-1,10744018221214E+000	-4,35112685530794E+000	3,36415635741930E-001
                (ERSS)	13788	           3	 7,50000000000000E+000	-1,38634149502708E+001	 9,03879569985454E+001	-3,89080075246015E+001	9,03879569985454E+001	-7,39044921285140E+000	-7,39044921285140E+000	2,37570563970826E+000	-2,50318643458932E+000	-4,36877540720729E+000	3,29985991706303E-001
                      	13789	           4	 7,50000000000000E+000	-1,40143833685958E+001	 8,93251600257570E+001	-3,81279055080935E+001	8,93251600257570E+001	-4,38623487692420E+000	-4,38623487692420E+000	2,55841936312696E+000	-3,38159859588613E+000	-4,25473844873364E+000	3,28017705334132E-001
                      	14690	           5	 7,50000000000000E+000	-1,41653517869209E+001	 8,81137897144210E+001	-3,73172475846474E+001	8,81137897144210E+001	-2,18754787804588E+000	-2,18754787804588E+000	2,59879959244889E+000	-3,86795819385585E+000	-4,13820680551571E+000	3,29562173940217E-001
          Plate\_2\_15	14690	           1	 7,50000000000000E+000	-1,41653517869209E+001	 8,81123443662127E+001	-3,73157389443895E+001	8,81123443662127E+001	-2,09680709493965E+000	-2,09680709493965E+000	2,63102248732749E+000	-3,86795819385585E+000	-4,13820680551570E+000	3,29562173939916E-001
 Element 49-99 (Plate)	14691	           2	 7,50000000000000E+000	-1,43261393556448E+001	 8,66586816384391E+001	-3,64162479161091E+001	8,66586816384391E+001	-3,99179311085986E-001	-3,99179311085986E-001	2,58100193247133E+000	-4,06191799264030E+000	-4,11767845476823E+000	3,36732197242676E-001
                (ERSS)	14692	           3	 7,50000000000000E+000	-1,44869269243687E+001	 8,50313394923638E+001	-3,54758924444694E+001	8,50313394923638E+001	 8,25078464905330E-001	-6,76750828485964E-003	2,51410724072769E+000	-4,02185827762088E+000	-4,02185827762088E+000	3,44802810059696E-001
                      	14693	           4	 7,50000000000000E+000	-1,46477144930926E+001	 8,32310860721542E+001	-3,44949905485267E+001	8,32310860721542E+001	 1,60123120835000E+000	-2,62520775811495E-002	2,48541643724137E+000	-3,82053560488270E+000	-3,82053560488270E+000	3,52112922285043E-001
                      	14742	           5	 7,50000000000000E+000	-1,48085020618166E+001	 8,12586895219776E+001	-3,34738602473376E+001	8,12586895219776E+001	 1,95454389456373E+000	-6,31182572561161E-002	2,30964839956466E+000	-3,52941576994891E+000	-3,52941576994891E+000	3,51872623568339E-001
          Plate\_2\_15	14742	           1	 7,50000000000000E+000	-1,48085020618166E+001	 8,12546657952798E+001	-3,34715988952296E+001	8,12546657952798E+001	 2,01385549744370E+000	-6,29982910477473E-002	2,34434567786993E+000	-3,52941576994891E+000	-3,52941576994891E+000	3,51872623568316E-001
Element 49-100 (Plate)	14743	           2	 7,50000000000000E+000	-1,49797474291787E+001	 7,89597256856637E+001	-3,23361145230875E+001	7,89597256856637E+001	 2,10614403113524E+000	-1,35445841832186E-001	2,19083129461877E+000	-3,17378227608182E+000	-3,17378227608182E+000	3,38532517190532E-001
                (ERSS)	14744	           3	 7,50000000000000E+000	-1,51509927965408E+001	 7,64533370482812E+001	-3,11455709194138E+001	7,64533370482812E+001	 2,00708425873762E+000	-2,40604613393663E-001	2,00977695698169E+000	-2,81915666517437E+000	-2,81915666517437E+000	3,07704979918623E-001
                      	14745	           4	 7,50000000000000E+000	-1,53222381639029E+001	 7,37362411695077E+001	-2,99002464201330E+001	7,37362411695077E+001	 1,73174872395296E+000	-3,90808788472983E-001	1,73174872395296E+000	-2,49627237039169E+000	-2,49627237039169E+000	2,56517201348404E-001
                      	15600	           5	 7,50000000000000E+000	-1,54934835312651E+001	 7,08091793357187E+001	-2,86004193611692E+001	7,08091793357187E+001	 1,29520997048339E+000	-5,78176206110840E-001	1,29520997048339E+000	-2,23508662111625E+000	-2,23508662111625E+000	2,18523821734928E-001
          Plate\_2\_15	15600	           1	 7,50000000000000E+000	-1,54934835312651E+001	 7,08011749464473E+001	-2,85968448429616E+001	7,08011749464473E+001	 1,33371093592188E+000	-5,70396180849424E-001	1,33371093592188E+000	-2,23508662111625E+000	-2,23508662111625E+000	2,18523821735013E-001
Element 49-101 (Plate)	15601	           2	 7,50000000000000E+000	-1,56758668838820E+001	 6,74415384437654E+001	-2,71467653843209E+001	6,74415384437654E+001	 7,85475583198114E-001	-8,14645682349266E-001	7,85475583198114E-001	-2,04165202341505E+000	-2,04165202341505E+000	2,06197523234524E-001
                (ERSS)	15602	           3	 7,50000000000000E+000	-1,58582502364989E+001	 6,38104437119334E+001	-2,56197301558754E+001	6,38104437119334E+001	 2,41368517115343E-001	-1,06243400176646E+000	2,41368517115343E-001	-1,94853942564003E+000	-1,94853942564003E+000	2,05618485837663E-001
                      	15603	           4	 7,50000000000000E+000	-1,60406335891158E+001	 5,99081804510149E+001	-2,40158582463853E+001	5,99081804510149E+001	-2,80889492202984E-001	-1,29561767423420E+000	2,82724600043973E-007	-1,95226089039972E+000	-1,95226089039972E+000	2,04079008578179E-001
                      	16406	           5	 7,50000000000000E+000	-1,62230169417327E+001	 5,57350383610733E+001	-2,23352687446108E+001	5,57350383610733E+001	-7,63577674633422E-001	-1,50460598732402E+000	2,91966175775879E-007	-2,04837522635766E+000	-2,04837522635766E+000	1,98433763824777E-001
          Plate\_2\_15	16406	           1	 7,50000000000000E+000	-1,62230169417327E+001	 5,57182107295075E+001	-2,23288866999305E+001	5,57182107295075E+001	-6,15723928647956E-001	-1,39240634896260E+000	2,57704289350073E-007	-2,04837522635766E+000	-2,04837522635766E+000	1,98433763824596E-001
Element 49-102 (Plate)	16407	           2	 7,50000000000000E+000	-1,64172627062995E+001	 5,09556486795643E+001	-2,04459272577889E+001	5,09556486795643E+001	-1,07631480971182E+000	-1,58074984001964E+000	2,41028872047425E-007	-2,22103243575563E+000	-2,22103243575563E+000	1,86622259538522E-001
                (ERSS)	16408	           3	 7,50000000000000E+000	-1,66115084708664E+001	 4,58178854537727E+001	-1,84491789825829E+001	4,58178854537727E+001	-8,66578148170645E-001	-1,23700180076723E+000	5,17667453483544E-008	-2,42474857444204E+000	-2,42474857444204E+000	1,67043122392170E-001
                      	16409	           4	 7,50000000000000E+000	-1,68057542354332E+001	 4,03013635543976E+001	-1,63373754699871E+001	4,03013635543976E+001	 1,62268443393506E-001	-4,29000676389084E-001	1,62268443393506E-001	-2,50476083265954E+000	-2,50476083265954E+000	1,38680086107400E-001
                      	16420	           5	 7,50000000000000E+000	-1,70000000000000E+001	 3,44025254837040E+001	-1,41092503156764E+001	3,44025254837040E+001	 2,15900735239857E+000	-2,21797487834525E-001	2,15900735239857E+000	-2,29745853086060E+000	-2,29745853086060E+000	1,00613725535397E-001
          Plate\_1\_16	10663	           1	-7,50000000000000E+000	-1,70000000000000E+001	 3,55543400682721E+001	-1,43027150602404E+001	3,55543400682721E+001	-1,98385432557771E+000	-2,01500247054229E+000	1,83525427144822E-001	 1,61274740156401E+000	-2,50780283577136E-003	1,87434733544986E+000
Element 50-103 (Plate)	10664	           2	-7,50000000000000E+000	-1,71250000000000E+001	 3,26451173118795E+001	-1,33514443318233E+001	3,26451173118795E+001	-3,75242160114246E+000	-3,82930770123793E+000	2,06894289211426E-001	 1,23932744208597E+000	-4,86464389354848E-007	1,50317969560069E+000
                (ERSS)	10665	           3	-7,50000000000000E+000	-1,72500000000000E+001	 2,96605493533352E+001	-1,23882968269729E+001	2,96605493533352E+001	-4,12567297152159E+000	-4,49922056052631E+000	9,88318102400265E-002	 7,33083664801509E-001	-3,08844202731661E-007	9,78607795245279E-001
                      	10666	           4	-7,50000000000000E+000	-1,73750000000000E+001	 2,66339178757679E+001	-1,14245163596567E+001	2,66339178757679E+001	-3,14847739550631E+000	-4,08281313126342E+000	1,27610477158340E-006	 2,63909179573334E-001	-1,35923482649546E-007	4,39262605649763E-001
                      	11425	           5	-7,50000000000000E+000	-1,75000000000000E+001	 2,35985045623062E+001	-1,04713467438422E+001	2,35985045623062E+001	-8,65703831887800E-001	-2,78377504332272E+000	8,60364232394713E-007	-1,94289029309402E-016	-1,46733319938974E-013	3,08024439288346E-013
          Plate\_2\_16	16420	           1	 7,50000000000000E+000	-1,70000000000000E+001	 3,45215807290372E+001	-1,41650066483771E+001	3,45215807290372E+001	 2,47675232638276E+000	-2,13396549159882E-001	2,47675232638276E+000	-2,29745853086059E+000	-2,29745853086059E+000	1,00613725535806E-001
Element 51-104 (Plate)	16421	           2	 7,50000000000000E+000	-1,71250000000000E+001	 3,16799304374696E+001	-1,32005205654724E+001	3,16799304374696E+001	 4,29627891263961E+000	-2,25576009279377E-001	4,29627891263961E+000	-1,86341490957304E+000	-1,86341490957304E+000	7,29810373594294E-002
                (ERSS)	16422	           3	 7,50000000000000E+000	-1,72500000000000E+001	 2,87836252286012E+001	-1,22280703064271E+001	2,87836252286012E+001	 5,16692208130557E+000	-2,16505072605661E-001	5,16692208130557E+000	-1,26353532133003E+000	-1,26353532133003E+000	4,50936254449283E-002
                      	16423	           4	 7,50000000000000E+000	-1,73750000000000E+001	 2,58643553974698E+001	-1,12605425046879E+001	2,58643553974698E+001	 5,17944353680171E+000	-1,84514653907125E-001	5,17944353680171E+000	-6,07121694413064E-001	-6,07121694413064E-001	1,97967248085417E-002
                      	17112	           5	 7,50000000000000E+000	-1,75000000000000E+001	 2,29538112391134E+001	-1,03108237937016E+001	2,29538112391134E+001	 4,42460498354908E+000	-1,27935667952156E-001	4,42460498354908E+000	-9,43689570931383E-016	-3,86836396248924E-013	5,13492026676943E-013
