    Structural element	 Node	Local number	                 X [m]	                 Y [m]	              N [kN/m]	          N_min [kN/m]	         N_max [kN/m]	              Q [kN/m]	          Q_min [kN/m]	         Q_max [kN/m]	            M [kN m/m]	        M_min [kN m/m]	       M_max [kN m/m]
                      	 5339	           4	-7,50000000000000E+000	-1,28613900182485E+001	-4,33760521027196E+001	-4,33760521027196E+001	0,00000000000000E+000	 2,75141286036577E-002	 0,00000000000000E+000	2,75141286036577E-002	-1,47117270307995E-001	-1,47117270307995E-001	0,00000000000000E+000
                      	 6508	           5	-7,50000000000000E+000	-1,29944824556244E+001	-4,28570920275321E+001	-4,28570920275321E+001	0,00000000000000E+000	 1,70963506333231E-002	 0,00000000000000E+000	1,70963506333231E-002	-1,44169476583273E-001	-1,44169476583273E-001	0,00000000000000E+000
          Plate\_1\_15	 6508	           1	-7,50000000000000E+000	-1,29944824556244E+001	-4,28563158711056E+001	-4,28563158711056E+001	0,00000000000000E+000	 1,69580798116700E-002	 0,00000000000000E+000	1,69580798116700E-002	-1,44169476583733E-001	-1,44169476583733E-001	0,00000000000000E+000
 Element 48-85 (Plate)	 6509	           2	-7,50000000000000E+000	-1,31362313701235E+001	-4,22818695763753E+001	-4,22818695763753E+001	0,00000000000000E+000	 7,55225479956374E-003	 0,00000000000000E+000	7,55225479956374E-003	-1,42449738637930E-001	-1,42449738637930E-001	0,00000000000000E+000
                (ERSS)	 6510	           3	-7,50000000000000E+000	-1,32779802846226E+001	-4,16832550872628E+001	-4,16832550872628E+001	0,00000000000000E+000	-4,46362514444165E-004	-4,46362514444165E-004	1,91331072557446E-007	-1,41961957004974E-001	-1,41961957004974E-001	0,00000000000000E+000
                      	 6511	           4	-7,50000000000000E+000	-1,34197291991216E+001	-4,10607456971221E+001	-4,10607456971221E+001	0,00000000000000E+000	-7,08431718091328E-003	-7,08431718091328E-003	2,07807462876972E-007	-1,42512054458289E-001	-1,42512054458289E-001	0,00000000000000E+000
                      	 6532	           5	-7,50000000000000E+000	-1,35614781136207E+001	-4,04146146993072E+001	-4,04146146993072E+001	0,00000000000000E+000	-1,24081542504031E-002	-1,24081542504031E-002	2,17417675145386E-007	-1,43908304086395E-001	-1,43908304086395E-001	0,00000000000000E+000
          Plate\_1\_15	 6532	           1	-7,50000000000000E+000	-1,35614781136207E+001	-4,04135613580320E+001	-4,04135613580320E+001	0,00000000000000E+000	-1,25063369910027E-002	-1,25063369910027E-002	2,17836031191435E-007	-1,43908304086600E-001	-1,43908304086600E-001	0,00000000000000E+000
 Element 48-86 (Plate)	 6533	           2	-7,50000000000000E+000	-1,37124465319458E+001	-3,96976560044962E+001	-3,96976560044962E+001	0,00000000000000E+000	-1,70602985296504E-002	-1,70602985296504E-002	2,21856302014482E-007	-1,46152184595370E-001	-1,46152184595370E-001	0,00000000000000E+000
                (ERSS)	 6534	           3	-7,50000000000000E+000	-1,38634149502708E+001	-3,89506803997734E+001	-3,89506803997734E+001	0,00000000000000E+000	-2,06252901972527E-002	-2,06252901972527E-002	2,20123951608465E-007	-1,49009704164345E-001	-1,49009704164345E-001	0,00000000000000E+000
                      	 6535	           4	-7,50000000000000E+000	-1,40143833685958E+001	-3,81729419971396E+001	-3,81729419971396E+001	0,00000000000000E+000	-2,32189997307339E-002	-2,32189997307339E-002	2,12736503164070E-007	-1,52332307361233E-001	-1,52332307361233E-001	0,00000000000000E+000
                      	 7778	           5	-7,50000000000000E+000	-1,41653517869209E+001	-3,73647482498708E+001	-3,73647482498708E+001	0,00000000000000E+000	-2,48591148670178E-002	-2,48591148670178E-002	1,99791479871983E-007	-1,55972404730762E-001	-1,55972404730762E-001	0,00000000000000E+000
          Plate\_1\_15	 7778	           1	-7,50000000000000E+000	-1,41653517869209E+001	-3,73632483227723E+001	-3,73632483227723E+001	0,00000000000000E+000	-2,48395386995646E-002	-2,48395386995646E-002	1,99908475287418E-007	-1,55972404730946E-001	-1,55972404730946E-001	0,00000000000000E+000
 Element 48-87 (Plate)	 7779	           2	-7,50000000000000E+000	-1,43261393556448E+001	-3,64665058769475E+001	-3,64665058769475E+001	0,00000000000000E+000	-2,56624636515215E-002	-2,56624636515215E-002	1,80627114058840E-007	-1,60046674093106E-001	-1,60046674093106E-001	0,00000000000000E+000
                (ERSS)	 7780	           3	-7,50000000000000E+000	-1,44869269243687E+001	-3,55290502510412E+001	-3,55290502510412E+001	0,00000000000000E+000	-2,53168608463441E-002	-2,53168608463441E-002	1,55731230855533E-007	-1,64162486179831E-001	-1,64162486179831E-001	0,00000000000000E+000
                      	 7781	           4	-7,50000000000000E+000	-1,46477144930926E+001	-3,45512014378458E+001	-3,45512014378458E+001	0,00000000000000E+000	-2,37680916532804E-002	-2,37680916532804E-002	1,25291244482732E-007	-1,68125378575683E-001	-1,68125378575683E-001	0,00000000000000E+000
                      	 9023	           5	-7,50000000000000E+000	-1,48085020618166E+001	-3,35332794301540E+001	-3,35332794301540E+001	0,00000000000000E+000	-2,09815174415784E-002	-2,09815174415784E-002	8,93775737456706E-008	-1,71739141525670E-001	-1,71739141525670E-001	0,00000000000000E+000
          Plate\_1\_15	 9023	           1	-7,50000000000000E+000	-1,48085020618166E+001	-3,35310362201981E+001	-3,35310362201981E+001	0,00000000000000E+000	-2,07490190438490E-002	-2,07490190438490E-002	8,97636652272575E-008	-1,71739141525634E-001	-1,71739141525634E-001	0,00000000000000E+000
 Element 48-88 (Plate)	 9024	           2	-7,50000000000000E+000	-1,49797474291787E+001	-3,23991598637693E+001	-3,23991598637693E+001	0,00000000000000E+000	-1,61033057969543E-002	-1,61033057969543E-002	4,54102064793554E-008	-1,74928147471250E-001	-1,74928147471250E-001	0,00000000000000E+000
                (ERSS)	 9025	           3	-7,50000000000000E+000	-1,51509927965408E+001	-3,12124734149701E+001	-3,12124734149701E+001	0,00000000000000E+000	-8,98894644366638E-003	-8,98894644366638E-003	0,00000000000000E+000	-1,77113693100667E-001	-1,77113693100667E-001	0,00000000000000E+000
                      	 9026	           4	-7,50000000000000E+000	-1,53222381639029E+001	-2,99712575684727E+001	-2,99712575684727E+001	0,00000000000000E+000	 6,61095897113118E-004	-5,56355567652187E-008	6,61095897113118E-004	-1,77862826391111E-001	-1,77862826391111E-001	0,00000000000000E+000
                      	 9149	           5	-7,50000000000000E+000	-1,54934835312651E+001	-2,86757930189494E+001	-2,86757930189494E+001	0,00000000000000E+000	 1,29138581064825E-002	-1,11301736244680E-007	1,29138581064825E-002	-1,76738626774038E-001	-1,76738626774038E-001	0,00000000000000E+000
          Plate\_1\_15	 9149	           1	-7,50000000000000E+000	-1,54934835312651E+001	-2,86722611463190E+001	-2,86722611463190E+001	0,00000000000000E+000	 1,31725685278376E-002	-1,06995716334228E-007	1,31725685278376E-002	-1,76738626774144E-001	-1,76738626774144E-001	0,00000000000000E+000
 Element 48-89 (Plate)	 9150	           2	-7,50000000000000E+000	-1,56758668838820E+001	-2,72271324385151E+001	-2,72271324385151E+001	0,00000000000000E+000	 3,01672602168888E-002	-1,68218012112321E-007	3,01672602168888E-002	-1,72854149771955E-001	-1,72854149771955E-001	0,00000000000000E+000
                (ERSS)	 9151	           3	-7,50000000000000E+000	-1,58582502364989E+001	-2,57055093476192E+001	-2,57055093476192E+001	0,00000000000000E+000	 5,16046014832633E-002	-2,14169651871436E-007	5,16046014832633E-002	-1,65463877616442E-001	-1,65463877616442E-001	0,00000000000000E+000
                      	 9152	           4	-7,50000000000000E+000	-1,60406335891158E+001	-2,41074973831950E+001	-2,41074973831950E+001	0,00000000000000E+000	 7,75526398529236E-002	-2,41793249887691E-007	7,75526398529236E-002	-1,53752081197307E-001	-1,53752081197307E-001	0,00000000000000E+000
                      	 9365	           5	-7,50000000000000E+000	-1,62230169417327E+001	-2,24332020548061E+001	-2,24332020548061E+001	0,00000000000000E+000	 1,08079422851832E-001	-2,48031420437202E-007	1,08079422851832E-001	-1,36897834943487E-001	-1,36897834943487E-001	0,00000000000000E+000
          Plate\_1\_15	 9365	           1	-7,50000000000000E+000	-1,62230169417327E+001	-2,24273391596013E+001	-2,24273391596013E+001	0,00000000000000E+000	 1,04492093753581E-001	-2,16550875922253E-007	1,04492093753581E-001	-1,36897834943581E-001	-1,36897834943581E-001	0,00000000000000E+000
 Element 48-90 (Plate)	 9366	           2	-7,50000000000000E+000	-1,64172627062995E+001	-2,05510111577930E+001	-2,05510111577930E+001	0,00000000000000E+000	 1,44847720068936E-001	-1,95190931505034E-007	1,44847720068936E-001	-1,12672193299299E-001	-1,12672193299299E-001	0,00000000000000E+000
                (ERSS)	 9367	           3	-7,50000000000000E+000	-1,66115084708664E+001	-1,85629581320382E+001	-1,85629581320382E+001	0,00000000000000E+000	 1,79644330236086E-001	-1,49457581127875E-008	1,79644330236086E-001	-8,09337923642802E-002	-8,09337923642802E-002	0,00000000000000E+000
                      	 9368	           4	-7,50000000000000E+000	-1,68057542354332E+001	-1,64622065463158E+001	-1,64622065463158E+001	0,00000000000000E+000	 2,04418984893412E-001	 0,00000000000000E+000	2,04418984893412E-001	-4,35143219807629E-002	-4,35143219807629E-002	0,00000000000000E+000
                      	10663	           5	-7,50000000000000E+000	-1,70000000000000E+001	-1,42477828646046E+001	-1,42477828646046E+001	0,00000000000000E+000	 2,14708744679297E-001	 0,00000000000000E+000	2,14708744679297E-001	-2,50780283583856E-003	-2,50780283583856E-003	0,00000000000000E+000
          Plate\_2\_15	10643	           1	 7,50000000000000E+000	-1,02500000000000E+001	-5,03197530189167E+001	-5,03197530189167E+001	1,03989845762358E-005	-6,27359864571862E-002	-6,27359864571862E-002	1,23274880210792E-007	 6,58952086862719E-001	-6,86759483365794E-007	6,58952086862719E-001
 Element 49-91 (Plate)	10644	           2	 7,50000000000000E+000	-1,03471228822834E+001	-5,01442369965342E+001	-5,01442369965342E+001	9,90786019238095E-006	-1,57105036010459E-001	-1,57105036010459E-001	5,11046497599248E-007	 6,48083542896202E-001	-6,55133976219645E-007	6,48083542896202E-001
                (ERSS)	10645	           3	 7,50000000000000E+000	-1,04442457645668E+001	-4,99643190254288E+001	-4,99643190254288E+001	9,42250940666501E-006	-2,28506654404459E-001	-2,28506654404459E-001	8,01560593753490E-007	 6,29183233746949E-001	-5,90660831068488E-007	6,29183233746949E-001
                      	10646	           4	 7,50000000000000E+000	-1,05413686468502E+001	-4,97800309630051E+001	-4,97800309630051E+001	8,94322137345383E-006	-2,78202871309395E-001	-2,78202871309395E-001	1,00043467253869E-006	 6,04389154019318E-001	-5,02363423510025E-007	6,04389154019318E-001
                      	11411	           5	 7,50000000000000E+000	-1,06384915291337E+001	-4,95914046666676E+001	-4,95914046666676E+001	8,47028524711325E-006	-3,07455716395476E-001	-3,07455716395476E-001	1,11328623782001E-006	 5,75800015664698E-001	-3,99091072377024E-007	5,75800015664698E-001
          Plate\_2\_15	11411	           1	 7,50000000000000E+000	-1,06384915291337E+001	-4,95909940214978E+001	-4,95909940214978E+001	8,46996670920009E-006	-3,10265096175494E-001	-3,10265096175494E-001	1,12535423173392E-006	 5,75800015665107E-001	-3,99091052177967E-007	5,75800015665107E-001
 Element 49-92 (Plate)	11412	           2	 7,50000000000000E+000	-1,07419313894903E+001	-4,93844260421325E+001	-4,93844260421325E+001	7,97253413336168E-006	-3,27707219731531E-001	-3,27707219731531E-001	1,18928144579499E-006	 5,42721558304033E-001	-2,79035613243681E-007	5,42721558304033E-001
                (ERSS)	11413	           3	 7,50000000000000E+000	-1,08453712498470E+001	-4,91711960801708E+001	-4,91711960801708E+001	7,48118059569410E-006	-3,35321576074379E-001	-3,35321576074379E-001	1,21295010101567E-006	 5,08346433222380E-001	-1,54456191100176E-007	5,08346433222380E-001
                      	11414	           4	 7,50000000000000E+000	-1,09488111102037E+001	-4,89513771029461E+001	-4,89513771029461E+001	6,99623990004945E-006	-3,33753434339371E-001	-3,33753434339371E-001	1,19908524823727E-006	 4,73650733796161E-001	-2,93362957521871E-008	4,73650733796161E-001
                      	11635	           5	 7,50000000000000E+000	-1,10522509705603E+001	-4,87250420777920E+001	-4,87250420777920E+001	6,51804585027980E-006	-3,23648063661837E-001	-3,23648063661837E-001	1,15041193830108E-006	 4,39590107466935E-001	 0,00000000000000E+000	4,39590107466935E-001
          Plate\_2\_15	11635	           1	 7,50000000000000E+000	-1,10522509705603E+001	-4,87246367091543E+001	-4,87246367091543E+001	6,51782659065999E-006	-3,25073732791810E-001	-3,25073732791810E-001	1,15627636136153E-006	 4,39590107467308E-001	 0,00000000000000E+000	4,39590107467308E-001
 Element 49-93 (Plate)	11636	           2	 7,50000000000000E+000	-1,11624186721261E+001	-4,84756030793301E+001	-4,84756030793301E+001	6,01551804097553E-006	-3,09336086561897E-001	-3,09336086561897E-001	1,08452326850440E-006	 4,04622707921814E-001	 0,00000000000000E+000	4,04622707921814E-001
                (ERSS)	11637	           3	 7,50000000000000E+000	-1,12725863736919E+001	-4,82175054467050E+001	-4,82175054467050E+001	5,52021647384287E-006	-2,90720013757499E-001	-2,90720013757499E-001	1,00145540335050E-006	 3,71540895186500E-001	 0,00000000000000E+000	3,71540895186500E-001
                      	11638	           4	 7,50000000000000E+000	-1,13827540752577E+001	-4,79504544591296E+001	-4,79504544591296E+001	5,03229139650336E-006	-2,69553445750173E-001	-2,69553445750173E-001	9,08462833803407E-007	 3,40645602982115E-001	 0,00000000000000E+000	3,40645602982115E-001
                      	11665	           5	 7,50000000000000E+000	-1,14929217768235E+001	-4,76745607644545E+001	-4,76745607644545E+001	4,55211231619836E-006	-2,46164313911478E-001	-2,46164313911478E-001	8,06935627766713E-007	 3,12227470757836E-001	 0,00000000000000E+000	3,12227470757836E-001
          Plate\_2\_15	11665	           1	 7,50000000000000E+000	-1,14929217768235E+001	-4,76741257704678E+001	-4,76741257704678E+001	4,55200497444570E-006	-2,46804899556171E-001	-2,46804899556171E-001	8,09598847847880E-007	 3,12227470757640E-001	 0,00000000000000E+000	3,12227470757640E-001
 Element 49-94 (Plate)	11666	           2	 7,50000000000000E+000	-1,16102549057202E+001	-4,73697312570010E+001	-4,73697312570010E+001	4,04888539207457E-006	-2,21647510066093E-001	-2,21647510066093E-001	7,01066319949257E-007	 2,84755209211510E-001	 0,00000000000000E+000	2,84755209211510E-001
                (ERSS)	11667	           3	 7,50000000000000E+000	-1,17275880346170E+001	-4,70535397309327E+001	-4,70535397309327E+001	3,55439882408971E-006	-1,97075941563540E-001	-1,97075941563540E-001	5,95710731426149E-007	 2,60193351234939E-001	 0,00000000000000E+000	2,60193351234939E-001
                      	11668	           4	 7,50000000000000E+000	-1,18449211635137E+001	-4,67256989257514E+001	-4,67256989257514E+001	3,06894053060676E-006	-1,73236581037936E-001	-1,73236581037936E-001	4,94119676981531E-007	 2,38468825411838E-001	 0,00000000000000E+000	2,38468825411838E-001
                      	12519	           5	 7,50000000000000E+000	-1,19622542924104E+001	-4,63863565749456E+001	-4,63863565749456E+001	2,59290577174139E-006	-1,50275815478709E-001	-1,50275815478709E-001	3,96880751318378E-007	 2,19504254485741E-001	 0,00000000000000E+000	2,19504254485741E-001
          Plate\_2\_15	12519	           1	 7,50000000000000E+000	-1,19622542924104E+001	-4,63858595979131E+001	-4,63858595979131E+001	2,59292515585781E-006	-1,50441594778815E-001	-1,50441594778815E-001	3,97635733182233E-007	 2,19504254485473E-001	 0,00000000000000E+000	2,19504254485473E-001
 Element 49-95 (Plate)	12520	           2	 7,50000000000000E+000	-1,20872188958380E+001	-4,60108870710752E+001	-4,60108870710752E+001	2,09633823913954E-006	-1,27755137309131E-001	-1,27755137309131E-001	3,02213545087526E-007	 2,02144642145182E-001	 0,00000000000000E+000	2,02144642145182E-001
                (ERSS)	12521	           3	 7,50000000000000E+000	-1,22121834992655E+001	-4,56208681141589E+001	-4,56208681141589E+001	1,61086210000498E-006	-1,06931096097038E-001	-1,06931096097038E-001	2,15449438731187E-007	 1,87498035253382E-001	 0,00000000000000E+000	1,87498035253382E-001
                      	12522	           4	 7,50000000000000E+000	-1,23371481026931E+001	-4,52159908120116E+001	-4,52159908120116E+001	1,13691936852620E-006	-8,79965762847997E-002	-8,79965762847997E-002	1,37455927985724E-007	 1,75334596275006E-001	 0,00000000000000E+000	1,75334596275006E-001
                      	12720	           5	 7,50000000000000E+000	-1,24621127061207E+001	-4,47964432494810E+001	-4,47964432494810E+001	6,74932674775261E-007	-7,09786830146830E-002	-7,09786830146830E-002	6,83455267236437E-008	 1,65424268085914E-001	 0,00000000000000E+000	1,65424268085914E-001
          Plate\_2\_15	12720	           1	 7,50000000000000E+000	-1,24621127061207E+001	-4,47958381827983E+001	-4,47958381827983E+001	6,75089838678072E-007	-7,09071253060764E-002	-7,09071253060764E-002	6,81127279189101E-008	 1,65424268085610E-001	 0,00000000000000E+000	1,65424268085610E-001
 Element 49-96 (Plate)	12721	           2	 7,50000000000000E+000	-1,25952051434966E+001	-4,43318051463633E+001	-4,43318051463633E+001	1,96544729460207E-007	-5,49092394800403E-002	-5,49092394800403E-002	4,39675048128907E-009	 1,57074316682902E-001	 0,00000000000000E+000	1,57074316682902E-001
                (ERSS)	12722	           3	 7,50000000000000E+000	-1,27282975808726E+001	-4,38487057570023E+001	-4,38487057570023E+001	0,00000000000000E+000	-4,07721082700068E-002	-4,07721082700068E-002	0,00000000000000E+000	 1,50726129523515E-001	 0,00000000000000E+000	1,50726129523515E-001
                      	12723	           4	 7,50000000000000E+000	-1,28613900182485E+001	-4,33467720054488E+001	-4,33467720054488E+001	0,00000000000000E+000	-2,84649225974675E-002	-2,84649225974675E-002	0,00000000000000E+000	 1,46137749657629E-001	 0,00000000000000E+000	1,46137749657629E-001
                      	13686	           5	 7,50000000000000E+000	-1,29944824556244E+001	-4,28262358824364E+001	-4,28262358824364E+001	0,00000000000000E+000	-1,79568733839140E-002	-1,79568733839140E-002	0,00000000000000E+000	 1,43069045674433E-001	 0,00000000000000E+000	1,43069045674433E-001
          Plate\_2\_15	13686	           1	 7,50000000000000E+000	-1,29944824556244E+001	-4,28254563325352E+001	-4,28254563325352E+001	0,00000000000000E+000	-1,78029574080972E-002	-1,78029574080972E-002	0,00000000000000E+000	 1,43069045674793E-001	 0,00000000000000E+000	1,43069045674793E-001
 Element 49-97 (Plate)	13687	           2	 7,50000000000000E+000	-1,31362313701235E+001	-4,22492690090217E+001	-4,22492690090217E+001	0,00000000000000E+000	-8,25099935315765E-003	-8,25099935315765E-003	0,00000000000000E+000	 1,41238785807147E-001	 0,00000000000000E+000	1,41238785807147E-001
                (ERSS)	13688	           3	 7,50000000000000E+000	-1,32779802846226E+001	-4,16488437609732E+001	-4,16488437609732E+001	0,00000000000000E+000	-6,85397461919256E-006	-3,48077711095743E-005	0,00000000000000E+000	 1,40668120168247E-001	 0,00000000000000E+000	1,40668120168247E-001
                      	13689	           4	 7,50000000000000E+000	-1,34197291991216E+001	-4,10244537391549E+001	-4,10244537391549E+001	0,00000000000000E+000	 6,97871678295518E-003	-2,05387153487508E-007	6,97871678295518E-003	 1,41177407069595E-001	 0,00000000000000E+000	1,41177407069595E-001
                      	13786	           5	 7,50000000000000E+000	-1,35614781136207E+001	-4,03763720943315E+001	-4,03763720943315E+001	0,00000000000000E+000	 1,27549509750025E-002	-2,15047097085891E-007	1,27549509750025E-002	 1,42589485239834E-001	 0,00000000000000E+000	1,42589485239834E-001
          Plate\_2\_15	13786	           1	 7,50000000000000E+000	-1,35614781136207E+001	-4,03753144691935E+001	-4,03753144691935E+001	0,00000000000000E+000	 1,28861133631485E-002	-2,15418238716993E-007	1,28861133631485E-002	 1,42589485240350E-001	 0,00000000000000E+000	1,42589485240350E-001
 Element 49-98 (Plate)	13787	           2	 7,50000000000000E+000	-1,37124465319458E+001	-3,96572462922689E+001	-3,96572462922689E+001	0,00000000000000E+000	 1,80838849915831E-002	-2,19327747393052E-007	1,80838849915831E-002	 1,44936240444511E-001	 0,00000000000000E+000	1,44936240444511E-001
                (ERSS)	13788	           3	 7,50000000000000E+000	-1,38634149502708E+001	-3,89080075246015E+001	-3,89080075246015E+001	0,00000000000000E+000	 2,25458770414275E-002	-2,17241495646346E-007	2,25458770414275E-002	 1,48012622353614E-001	 0,00000000000000E+000	1,48012622353614E-001
                      	13789	           4	 7,50000000000000E+000	-1,40143833685958E+001	-3,81279055080935E+001	-3,81279055080935E+001	0,00000000000000E+000	 2,63024937968737E-002	-2,09262892237389E-007	2,63024937968737E-002	 1,51709767124909E-001	 0,00000000000000E+000	1,51709767124909E-001
                      	14690	           5	 7,50000000000000E+000	-1,41653517869209E+001	-3,73172475846474E+001	-3,73172475846474E+001	0,00000000000000E+000	 2,93841395421140E-002	-1,95495345926692E-007	2,93841395421140E-002	 1,55920412899537E-001	 0,00000000000000E+000	1,55920412899537E-001
          Plate\_2\_15	14690	           1	 7,50000000000000E+000	-1,41653517869209E+001	-3,73157389443895E+001	-3,73157389443895E+001	0,00000000000000E+000	 2,93988317687565E-002	-1,95642702998105E-007	2,93988317687565E-002	 1,55920412899634E-001	 0,00000000000000E+000	1,55920412899634E-001
 Element 49-99 (Plate)	14691	           2	 7,50000000000000E+000	-1,43261393556448E+001	-3,64162479161091E+001	-3,64162479161091E+001	0,00000000000000E+000	 3,21536692673640E-002	-1,75129432357510E-007	3,21536692673640E-002	 1,60875943912812E-001	 0,00000000000000E+000	1,60875943912812E-001
                (ERSS)	14692	           3	 7,50000000000000E+000	-1,44869269243687E+001	-3,54758924444694E+001	-3,54758924444694E+001	0,00000000000000E+000	 3,42697898895023E-002	-1,48647603352904E-007	3,42697898895023E-002	 1,66226296000480E-001	 0,00000000000000E+000	1,66226296000480E-001
                      	14693	           4	 7,50000000000000E+000	-1,46477144930926E+001	-3,44949905485267E+001	-3,44949905485267E+001	0,00000000000000E+000	 3,57279921101246E-002	-1,16200385089329E-007	3,57279921101246E-002	 1,71863560463427E-001	 0,00000000000000E+000	1,71863560463427E-001
                      	14742	           5	 7,50000000000000E+000	-1,48085020618166E+001	-3,34738602473376E+001	-3,34738602473376E+001	0,00000000000000E+000	 3,65090744041839E-002	-7,77909466718297E-008	3,65090744041839E-002	 1,77678981623467E-001	 0,00000000000000E+000	1,77678981623467E-001
          Plate\_2\_15	14742	           1	 7,50000000000000E+000	-1,48085020618166E+001	-3,34715988952296E+001	-3,34715988952296E+001	0,00000000000000E+000	 3,62835462469458E-002	-7,83294644920235E-008	3,62835462469458E-002	 1,77678981623356E-001	 0,00000000000000E+000	1,77678981623356E-001
Element 49-100 (Plate)	14743	           2	 7,50000000000000E+000	-1,49797474291787E+001	-3,23361145230875E+001	-3,23361145230875E+001	0,00000000000000E+000	 3,61866212441143E-002	-3,09437600887517E-008	3,61866212441143E-002	 1,83905674259389E-001	 0,00000000000000E+000	1,83905674259389E-001
                (ERSS)	14744	           3	 7,50000000000000E+000	-1,51509927965408E+001	-3,11455709194138E+001	-3,11455709194138E+001	0,00000000000000E+000	 3,43466036172737E-002	 0,00000000000000E+000	3,43466036172737E-002	 1,89974180165045E-001	 0,00000000000000E+000	1,89974180165045E-001
                      	14745	           4	 7,50000000000000E+000	-1,53222381639029E+001	-2,99002464201330E+001	-2,99002464201330E+001	0,00000000000000E+000	 3,06384021391334E-002	 0,00000000000000E+000	3,06384021391334E-002	 1,95565204481486E-001	 0,00000000000000E+000	1,95565204481486E-001
                      	15600	           5	 7,50000000000000E+000	-1,54934835312651E+001	-2,86004193611692E+001	-2,86004193611692E+001	0,00000000000000E+000	 2,49369255824033E-002	 0,00000000000000E+000	2,49369255824033E-002	 2,00352767944010E-001	 0,00000000000000E+000	2,00352767944010E-001
          Plate\_2\_15	15600	           1	 7,50000000000000E+000	-1,54934835312651E+001	-2,85968448429616E+001	-2,85968448429616E+001	0,00000000000000E+000	 2,45131043241789E-002	 0,00000000000000E+000	2,45131043241789E-002	 2,00352767944151E-001	 0,00000000000000E+000	2,00352767944151E-001
Element 49-101 (Plate)	15601	           2	 7,50000000000000E+000	-1,56758668838820E+001	-2,71467653843209E+001	-2,71467653843209E+001	0,00000000000000E+000	 1,52685134331902E-002	 0,00000000000000E+000	1,52685134331902E-002	 2,04050758460085E-001	 0,00000000000000E+000	2,04050758460085E-001
                (ERSS)	15602	           3	 7,50000000000000E+000	-1,58582502364989E+001	-2,56197301558754E+001	-2,56197301558754E+001	0,00000000000000E+000	 9,79291717993111E-004	 0,00000000000000E+000	9,79291717993111E-004	 2,05618485837663E-001	 0,00000000000000E+000	2,05618485837663E-001
                      	15603	           4	 7,50000000000000E+000	-1,60406335891158E+001	-2,40158582463853E+001	-2,40158582463853E+001	0,00000000000000E+000	-1,87252692385471E-002	-1,87252692385471E-002	2,82724600043973E-007	 2,04079008578179E-001	 0,00000000000000E+000	2,04079008578179E-001
                      	16406	           5	 7,50000000000000E+000	-1,62230169417327E+001	-2,23352687446108E+001	-2,23352687446108E+001	0,00000000000000E+000	-4,42158778535650E-002	-4,42158778535650E-002	2,91966175775879E-007	 1,98433763824777E-001	 0,00000000000000E+000	1,98433763824777E-001
          Plate\_2\_15	16406	           1	 7,50000000000000E+000	-1,62230169417327E+001	-2,23288866999305E+001	-2,23288866999305E+001	0,00000000000000E+000	-4,34358276995780E-002	-4,34358276995780E-002	2,57704289350073E-007	 1,98433763824596E-001	 0,00000000000000E+000	1,98433763824596E-001
Element 49-102 (Plate)	16407	           2	 7,50000000000000E+000	-1,64172627062995E+001	-2,04459272577889E+001	-2,04459272577889E+001	0,00000000000000E+000	-7,96251783343247E-002	-7,96251783343247E-002	2,41028872047425E-007	 1,86622259538522E-001	 0,00000000000000E+000	1,86622259538522E-001
                (ERSS)	16408	           3	 7,50000000000000E+000	-1,66115084708664E+001	-1,84491789825829E+001	-1,84491789825829E+001	0,00000000000000E+000	-1,22538232007419E-001	-1,22538232007419E-001	5,17667453483544E-008	 1,67043122392170E-001	 0,00000000000000E+000	1,67043122392170E-001
                      	16409	           4	 7,50000000000000E+000	-1,68057542354332E+001	-1,63373754699871E+001	-1,63373754699871E+001	0,00000000000000E+000	-1,70490498560329E-001	-1,70490498560329E-001	0,00000000000000E+000	 1,38680086107400E-001	 0,00000000000000E+000	1,38680086107400E-001
                      	16420	           5	 7,50000000000000E+000	-1,70000000000000E+001	-1,41092503156764E+001	-1,41092503156764E+001	0,00000000000000E+000	-2,21797487834525E-001	-2,21797487834525E-001	0,00000000000000E+000	 1,00613725535397E-001	 0,00000000000000E+000	1,00613725535397E-001
          Plate\_1\_16	10663	           1	-7,50000000000000E+000	-1,70000000000000E+001	-1,43027150602404E+001	-1,43027150602404E+001	0,00000000000000E+000	 1,83525427144822E-001	 0,00000000000000E+000	1,83525427144822E-001	-2,50780283577136E-003	-2,50780283577136E-003	0,00000000000000E+000
Element 50-103 (Plate)	10664	           2	-7,50000000000000E+000	-1,71250000000000E+001	-1,33514443318233E+001	-1,33514443318233E+001	0,00000000000000E+000	 2,06894289211426E-001	 0,00000000000000E+000	2,06894289211426E-001	 2,31564954712402E-002	-4,86464389354848E-007	2,31564954712402E-002
                (ERSS)	10665	           3	-7,50000000000000E+000	-1,72500000000000E+001	-1,23882968269729E+001	-1,23882968269729E+001	0,00000000000000E+000	 9,88318102400265E-002	 0,00000000000000E+000	9,88318102400265E-002	 4,38013008492262E-002	-3,08844202731661E-007	4,38013008492262E-002
                      	10666	           4	-7,50000000000000E+000	-1,73750000000000E+001	-1,14245163596567E+001	-1,14245163596567E+001	0,00000000000000E+000	-1,49973703199543E-001	-1,49973703199543E-001	1,27610477158340E-006	 4,20090201918827E-002	-1,35923482649546E-007	4,20090201918827E-002
                      	11425	           5	-7,50000000000000E+000	-1,75000000000000E+001	-1,04713467438422E+001	-1,04713467438422E+001	0,00000000000000E+000	-5,48833944537451E-001	-5,48833944537451E-001	8,60364232394713E-007	-1,16599438437781E-013	-1,46733319938974E-013	1,69629067736654E-013
