    Structural element	 Node	Local number	                 X [m]	                 Y [m]	              N [kN/m]	          N_min [kN/m]	         N_max [kN/m]	              Q [kN/m]	          Q_min [kN/m]	         Q_max [kN/m]	            M [kN m/m]	        M_min [kN m/m]	       M_max [kN m/m]
                      	10546	           4	 7,50000000000000E+000	-9,93750000000000E+000	-2,01487277564711E+002	-2,07168288452322E+002	1,08284401800490E+002	 1,81519295791624E+002	-8,30186545124621E+001	1,81718471878911E+002	 5,00268596277912E+001	-3,89418135583888E-007	2,28400459169156E+002
                      	10547	           5	 7,50000000000000E+000	-1,00000000000000E+001	-1,98964854446707E+002	-2,04476707387155E+002	1,07811102588166E+002	 1,82395613966099E+002	-8,27618712736407E+001	1,82596686656033E+002	 6,13854491038132E+001	-5,11446390140980E-007	2,30720089226045E+002
          Plate\_1\_14	 2270	           1	-7,50000000000000E+000	-1,00000000000000E+001	-2,02248139786047E+002	-2,07813657540824E+002	1,07974583361516E+002	-1,88530795515719E+002	-1,88917117357744E+002	8,65281696365657E+001	-7,17761582117859E+001	-2,39851276879261E+002	4,72108746906340E-007
 Element 46-77 (Plate)	 2273	           2	-7,50000000000000E+000	-1,00625000000000E+001	-1,98476516556143E+002	-2,03763617053209E+002	1,07251881127427E+002	-1,86415019283733E+002	-1,86829988472973E+002	9,19815759985261E+001	-8,34746578214081E+001	-2,43054506923405E+002	5,62084935193748E-007
                (ERSS)	 2272	           3	-7,50000000000000E+000	-1,01250000000000E+001	-1,95237576848088E+002	-2,00250604429773E+002	1,06527048649561E+002	-1,85623433486018E+002	-1,85875295320630E+002	9,68846368704075E+001	-9,51115796011092E+001	-2,45247793068203E+002	6,17274029387363E-007
                      	 2271	           4	-7,50000000000000E+000	-1,01875000000000E+001	-1,91798123957751E+002	-1,96542651939229E+002	1,05800405407894E+002	-1,84482455985062E+002	-1,84482455985062E+002	1,01147651394131E+002	-1,06675674318487E+002	-2,46770907416936E+002	6,43653234948538E-007
                      	 3220	           5	-7,50000000000000E+000	-1,02500000000000E+001	-1,87424961181005E+002	-1,91907791850289E+002	1,05072270882403E+002	-1,81318504643354E+002	-1,81318504643354E+002	1,05423120916151E+002	-1,18123792381238E+002	-2,47851933373615E+002	6,47111919054171E-007
          Plate\_2\_14	10547	           1	 7,50000000000000E+000	-1,00000000000000E+001	-1,97959583863515E+002	-2,03468289848503E+002	1,07810804956821E+002	 1,80335722821548E+002	-8,25453792488241E+001	1,80458557174476E+002	 6,13854491038133E+001	-5,11446369334215E-007	2,30720089226045E+002
 Element 47-78 (Plate)	10330	           2	 7,50000000000000E+000	-1,00625000000000E+001	-1,94331160667731E+002	-1,99569438588821E+002	1,07089480715737E+002	 1,78563444269849E+002	-8,67128522381004E+001	1,78703532036431E+002	 7,26025401513528E+001	-6,01957806521380E-007	2,33499504259895E+002
                (ERSS)	10331	           3	 7,50000000000000E+000	-1,01250000000000E+001	-1,90528193727014E+002	-1,95492034867341E+002	1,06366744601024E+002	 1,76568537045346E+002	-9,12962126267336E+001	1,76568537045346E+002	 8,36992596433685E+001	-6,57343943128145E-007	2,36093159158748E+002
                      	10332	           4	 7,50000000000000E+000	-1,01875000000000E+001	-1,86843202604613E+002	-1,91531043082016E+002	1,05642901613245E+002	 1,74894063710360E+002	-9,62281402472707E+001	1,74894063710360E+002	 9,46853802027335E+001	-6,83631953612844E-007	2,37988981552808E+002
                      	10643	           5	 7,50000000000000E+000	-1,02500000000000E+001	-1,83568706863778E+002	-1,87981427630796E+002	1,04918256752962E+002	 1,74083086827215E+002	-1,02604794640694E+002	1,74083086827215E+002	 1,05580981907115E+002	-6,86759466895686E-007	2,39735123209509E+002
          Plate\_1\_15	 3220	           1	-7,50000000000000E+000	-1,02500000000000E+001	-1,87579845630079E+002	-1,92061680897257E+002	1,05071890723488E+002	-1,81603681915435E+002	-1,81603681915435E+002	1,05739322681905E+002	-1,18123792381238E+002	-2,47851933373615E+002	6,47111922285002E-007
 Element 48-79 (Plate)	 3223	           2	-7,50000000000000E+000	-1,03471228822834E+001	-1,78102716079651E+002	-1,82190971421177E+002	1,03934635139436E+002	-1,70804954289603E+002	-1,70804954289603E+002	1,12948195751678E+002	-1,35176543364424E+002	-2,49120982525716E+002	6,16365864602968E-007
                (ERSS)	 3222	           3	-7,50000000000000E+000	-1,04442457645668E+001	-1,70351879718999E+002	-1,74062944869041E+002	1,02791565930791E+002	-1,63429866036819E+002	-1,63429866036819E+002	1,20533373807159E+002	-1,51431961337579E+002	-2,49496613122461E+002	5,53129024803450E-007
                      	 3221	           4	-7,50000000000000E+000	-1,05413686468502E+001	-1,62619868723507E+002	-1,65969193893764E+002	1,01643647909098E+002	-1,55973492458468E+002	-1,55973492458468E+002	1,27945043114256E+002	-1,66926809168056E+002	-2,48997265556268E+002	4,66328763956901E-007
                      	 3366	           5	-7,50000000000000E+000	-1,06384915291337E+001	-1,53199215268560E+002	-1,56201311148265E+002	1,00491845885900E+002	-1,44930908855934E+002	-1,44930908855934E+002	1,34495563451259E+002	-1,81593861304998E+002	-2,46934561315802E+002	3,64721626271801E-007
          Plate\_1\_15	 3366	           1	-7,50000000000000E+000	-1,06384915291337E+001	-1,54294692358673E+002	-1,57293641525628E+002	1,00492038310773E+002	-1,45449372867649E+002	-1,45449372867649E+002	1,34657984054603E+002	-1,81593861304997E+002	-2,46934561315802E+002	3,64721617660164E-007
 Element 48-80 (Plate)	 3369	           2	-7,50000000000000E+000	-1,07419313894903E+001	-1,42038264929646E+002	-1,44664461019069E+002	9,92617804994211E+001	-1,27265294529566E+002	-1,27265294529566E+002	1,38950873666827E+002	-1,95740223528364E+002	-2,42821582818745E+002	2,46547241159323E-007
                (ERSS)	 3368	           3	-7,50000000000000E+000	-1,08453712498470E+001	-1,29640277024158E+002	-1,31908233049879E+002	9,80289244945641E+001	-1,04855601872396E+002	-1,04855601872396E+002	1,40982677664690E+002	-2,07770517720187E+002	-2,37444320106812E+002	1,23914317435005E-007
                      	 3367	           4	-7,50000000000000E+000	-1,09488111102037E+001	-1,16610184254719E+002	-1,18534527235409E+002	9,67945388651228E+001	-7,91424776996913E+001	-7,91424776996913E+001	1,40729503964827E+002	-2,17323893590358E+002	-2,36089548079731E+002	7,57834421588063E-010
                      	 4246	           5	-7,50000000000000E+000	-1,10522509705603E+001	-1,02457442233839E+002	-1,04052913193008E+002	9,60096559689284E+001	-5,10481048149997E+001	-5,10481048149997E+001	1,40276283857684E+002	-2,24067760495901E+002	-2,33656306199123E+002	0,00000000000000E+000
          Plate\_1\_15	 4246	           1	-7,50000000000000E+000	-1,10522509705603E+001	-1,01892348450390E+002	-1,03488452524294E+002	9,60124205524597E+001	-5,08262072979319E+001	-5,08262072979319E+001	1,40566462925928E+002	-2,24067760495901E+002	-2,33656306199122E+002	0,00000000000000E+000
 Element 48-81 (Plate)	 4247	           2	-7,50000000000000E+000	-1,11624186721261E+001	-9,08449373422364E+001	-9,20985805128752E+001	9,53621707833331E+001	-3,56967063551126E+001	-3,56967063551126E+001	1,37812796665680E+002	-2,28780928020720E+002	-2,29974003484342E+002	0,00000000000000E+000
                (ERSS)	 4248	           3	-7,50000000000000E+000	-1,12725863736919E+001	-8,11866685450163E+001	-8,21106524477849E+001	9,46722255032056E+001	-2,36108209333354E+001	-2,36108209333354E+001	1,37804073316355E+002	-2,32060310503096E+002	-2,32132425908503E+002	0,00000000000000E+000
                      	 4249	           4	-7,50000000000000E+000	-1,13827540752577E+001	-7,16441813543617E+001	-7,22511602770550E+001	9,39813238452141E+001	-1,20262395933582E+001	-1,20262395933582E+001	1,40135050325686E+002	-2,34002829332361E+002	-2,34020733809016E+002	0,00000000000000E+000
                      	 4288	           5	-7,50000000000000E+000	-1,14929217768235E+001	-6,09441150659047E+001	-6,12465959487178E+001	9,57609738532660E+001	 1,59934910406050E+000	-7,92087967099120E-007	1,44477125941873E+002	-2,34619613779178E+002	-2,34619613779178E+002	0,00000000000000E+000
          Plate\_1\_15	 4288	           1	-7,50000000000000E+000	-1,14929217768235E+001	-6,14853331700121E+001	-6,17870299021480E+001	9,58989011392516E+001	 4,64106585206691E-001	-7,94687712705919E-007	1,44072612360839E+002	-2,34619613779177E+002	-2,34619613779177E+002	0,00000000000000E+000
 Element 48-82 (Plate)	 4289	           2	-7,50000000000000E+000	-1,16102549057202E+001	-5,10259664227487E+001	-5,10259664227487E+001	9,71581865364045E+001	 1,29018547541647E+001	-6,87380745092450E-007	1,45252854371737E+002	-2,33735068689700E+002	-2,33735068689700E+002	0,00000000000000E+000
                (ERSS)	 4290	           3	-7,50000000000000E+000	-1,17275880346170E+001	-4,38887862342284E+001	-4,70712726116873E+001	9,79811713922944E+001	 1,83602614941535E+001	-5,83208735999295E-007	1,43384709903090E+002	-2,31886401525945E+002	-2,31886401525945E+002	0,00000000000000E+000
                      	 4291	           4	-7,50000000000000E+000	-1,18449211635137E+001	-3,85602069888869E+001	-4,67444896847617E+001	9,81568889383165E+001	 2,00735381958814E+001	-4,82777959859185E-007	1,39413844468191E+002	-2,29571936231178E+002	-2,29571936231178E+002	3,31943629075671E-003
                      	 5306	           5	-7,50000000000000E+000	-1,19622542924104E+001	-3,35266430711596E+001	-4,64062310246102E+001	9,79336981458290E+001	 2,12758962500570E+001	-3,86694691104851E-007	1,37433691007880E+002	-2,27174197676396E+002	-2,27174197676396E+002	5,15387346639858E-001
          Plate\_1\_15	 5306	           1	-7,50000000000000E+000	-1,19622542924104E+001	-3,27051932849623E+001	-4,64057360729653E+001	9,80337882025750E+001	 2,11778926915966E+001	-3,87424792118680E-007	1,37537590783535E+002	-2,27174197676396E+002	-2,27174197676396E+002	5,15387346639976E-001
 Element 48-83 (Plate)	 5307	           2	-7,50000000000000E+000	-1,20872188958380E+001	-2,18701626680518E+001	-4,60319511798237E+001	9,82807565632408E+001	 4,26881184422638E+001	-2,93144765098227E-007	1,36119744685927E+002	-2,23155067277953E+002	-2,23155067277953E+002	1,02543469145043E+000
                (ERSS)	 5308	           3	-7,50000000000000E+000	-1,22121834992655E+001	-1,21190045331861E+001	-4,56431569011294E+001	9,86253886440961E+001	 6,05164394772725E+001	-2,07447373632377E-007	1,34809603136534E+002	-2,16652161805888E+002	-2,16652161805888E+002	1,54535617958871E+000
                      	 5309	           4	-7,50000000000000E+000	-1,23371481026931E+001	-3,37861480130176E+000	-4,52395411751500E+001	9,89828552708223E+001	 7,38753324366884E+001	-1,30441690259123E-007	1,31035699622132E+002	-2,08212819357719E+002	-2,08212819357719E+002	1,97007527957197E+000
                      	 5336	           5	-7,50000000000000E+000	-1,24621127061207E+001	 4,42411060666468E+000	-4,48212919401532E+001	9,92849890674148E+001	 8,19772739605772E+001	-6,22367875164637E-008	1,24742268017095E+002	-1,98413735539691E+002	-1,98413735539691E+002	2,36892807148107E+000
          Plate\_1\_15	 5336	           1	-7,50000000000000E+000	-1,24621127061207E+001	 4,61750352379810E+000	-4,48206898532977E+001	9,92566411299093E+001	 8,30271081838909E+001	-6,19963142533444E-008	1,25371598782272E+002	-1,98413735539691E+002	-1,98413735539691E+002	2,36892807148100E+000
 Element 48-84 (Plate)	 5337	           2	-7,50000000000000E+000	-1,25952051434966E+001	 1,53430441782163E+001	-4,43580812596127E+001	9,93663960360727E+001	 9,79001034851526E+001	 0,00000000000000E+000	1,22780656394557E+002	-1,86369129946394E+002	-1,86369129946394E+002	2,80403754756200E+000
                (ERSS)	 5338	           3	-7,50000000000000E+000	-1,27282975808726E+001	 2,49825548702077E+001	-4,38764585947499E+001	9,93353669349629E+001	 1,10023764660083E+002	-2,11381862763651E-001	1,25804768348729E+002	-1,72460384987507E+002	-1,72460384987507E+002	3,18428283656953E+000
                      	 5339	           4	-7,50000000000000E+000	-1,28613900182485E+001	 3,27492491985766E+001	-4,33760521027196E+001	9,92022451506964E+001	 1,17394170016444E+002	-5,05301969440154E-001	1,27670853500571E+002	-1,57286460222281E+002	-1,57286460222281E+002	3,52227873011589E+000
                      	 6508	           5	-7,50000000000000E+000	-1,29944824556244E+001	 3,78563407621272E+001	-4,28570920275321E+001	9,89334853784239E+001	 1,18007397861995E+002	-7,92431121037566E-001	1,26042855243071E+002	-1,41527180105657E+002	-1,41527180105657E+002	3,80633616762236E+000
          Plate\_1\_15	 6508	           1	-7,50000000000000E+000	-1,29944824556244E+001	 3,71846133244924E+001	-4,28563158711056E+001	9,89381773062655E+001	 1,16934641216710E+002	-8,11553560665520E-001	1,26323338321344E+002	-1,41527180105657E+002	-1,41527180105657E+002	3,80633616762244E+000
 Element 48-85 (Plate)	 6509	           2	-7,50000000000000E+000	-1,31362313701235E+001	 4,18027343303326E+001	-4,22818695763753E+001	9,85102848530702E+001	 1,16644709160772E+002	-1,08215260649971E+000	1,20588983053413E+002	-1,24962142459865E+002	-1,24962142459865E+002	4,03842584781786E+000
                (ERSS)	 6510	           3	-7,50000000000000E+000	-1,32779802846226E+001	 4,54987281122929E+001	-4,16832550872628E+001	9,79435593903160E+001	 1,14553343229149E+002	-1,33546440700938E+000	1,15347387631381E+002	-1,08539063888870E+002	-1,08539063888870E+002	4,20700312027180E+000
                      	 6511	           4	-7,50000000000000E+000	-1,34197291991216E+001	 4,79974210335337E+001	-4,10607456971221E+001	9,72394364816113E+001	 1,10065959293900E+002	-1,59799303631523E+000	1,10065959293900E+002	-9,25921630394307E+001	-9,25921630394307E+001	4,31757495985892E+000
                      	 6532	           5	-7,50000000000000E+000	-1,35614781136207E+001	 4,90236394572153E+001	-4,04146146993072E+001	9,64868272706436E+001	 1,02587973227085E+002	-1,80349323605403E+000	1,02587973227085E+002	-7,74814992423963E+001	-7,74814992423963E+001	4,30479791186286E+000
          Plate\_1\_15	 6532	           1	-7,50000000000000E+000	-1,35614781136207E+001	 4,93509233961300E+001	-4,04135613580320E+001	9,64891163402541E+001	 1,02839397004175E+002	-1,83559033864219E+000	1,02839397004175E+002	-7,74814992423961E+001	-7,74814992423961E+001	4,30479791186286E+000
 Element 48-86 (Plate)	 6533	           2	-7,50000000000000E+000	-1,37124465319458E+001	 5,15777469780087E+001	-3,96976560044962E+001	9,55724905686638E+001	 9,18696234620601E+001	-2,08818344098892E+000	9,18696234620601E+001	-6,27788145489869E+001	-6,27788145489869E+001	4,24423084136965E+000
                (ERSS)	 6534	           3	-7,50000000000000E+000	-1,38634149502708E+001	 5,37838528850470E+001	-3,89506803997734E+001	9,45019112783313E+001	 8,04708399321862E+001	-2,32329667251868E+000	8,04708399321862E+001	-4,97668737311850E+001	-4,97668737311850E+001	4,15348446195440E+000
                      	 6535	           4	-7,50000000000000E+000	-1,40143833685958E+001	 5,58642123108911E+001	-3,81729419971396E+001	9,32785445154703E+001	 6,88762159679939E+001	-2,49894571029468E+000	6,88762159679939E+001	-3,84859383718626E+001	-3,84859383718626E+001	4,32636344037001E+000
                      	 7778	           5	-7,50000000000000E+000	-1,41653517869209E+001	 5,77137964491876E+001	-3,73647482498708E+001	9,19035563262947E+001	 5,73189211229238E+001	-2,56341713634525E+000	5,73189211229238E+001	-2,89661089697338E+001	-2,89661089697338E+001	4,54064382134915E+000
          Plate\_1\_15	 7778	           1	-7,50000000000000E+000	-1,41653517869209E+001	 5,76701983088580E+001	-3,73632483227723E+001	9,19029271637381E+001	 5,75848979783533E+001	-2,59589196336963E+000	5,75848979783533E+001	-2,89661089697338E+001	-2,89661089697338E+001	4,54064382134916E+000
 Element 48-87 (Plate)	 7779	           2	-7,50000000000000E+000	-1,43261393556448E+001	 5,91453393202070E+001	-3,64665058769475E+001	9,02741065542661E+001	 4,66262763125540E+001	-2,55035471217634E+000	4,66262763125540E+001	-2,06073903931519E+001	-2,06073903931519E+001	4,65375288740334E+000
                (ERSS)	 7780	           3	-7,50000000000000E+000	-1,44869269243687E+001	 6,02357976774739E+001	-3,55290502510412E+001	8,84719484922869E+001	 3,69853639463601E+001	-2,46162698561649E+000	3,69853639463601E+001	-1,39022769704508E+001	-1,39022769704508E+001	4,66712158384796E+000
                      	 7781	           4	-7,50000000000000E+000	-1,46477144930926E+001	 6,09437909557654E+001	-3,45512014378458E+001	8,65043676559964E+001	 2,86733698319490E+001	-2,40086222825711E+000	2,86733698319490E+001	-8,63988200322504E+000	-8,63988200322504E+000	4,89234292233928E+000
                      	 9023	           5	-7,50000000000000E+000	-1,48085020618166E+001	 6,12715367301887E+001	-3,35332794301540E+001	8,44768927359607E+001	 2,17015029214978E+001	-2,49759667731679E+000	2,17015029214978E+001	-4,60924170635835E+000	-4,60924170635835E+000	5,00954199766284E+000
          Plate\_1\_15	 9023	           1	-7,50000000000000E+000	-1,48085020618166E+001	 6,12804038950865E+001	-3,35310362201981E+001	8,44736774709203E+001	 2,16282798635263E+001	-2,54543909510468E+000	2,16282798635263E+001	-4,60924170635829E+000	-4,60924170635829E+000	5,00954199766290E+000
 Element 48-88 (Plate)	 9024	           2	-7,50000000000000E+000	-1,49797474291787E+001	 6,12369382012831E+001	-3,23991598637693E+001	8,21083227761050E+001	 1,56358404250587E+001	-2,54296305955357E+000	1,56358404250587E+001	-1,43620252543039E+000	-1,43620252543039E+000	4,94109200921435E+000
                (ERSS)	 9025	           3	-7,50000000000000E+000	-1,51509927965408E+001	 6,08027276405729E+001	-3,12124734149701E+001	7,95193960283514E+001	 1,07882659908555E+001	-2,43605768113001E+000	1,07882659908555E+001	 8,11397669410405E-001	-3,16117734746089E-001	4,85372097335260E+000
                      	 9026	           4	-7,50000000000000E+000	-1,53222381639029E+001	 5,99799853270709E+001	-2,99712575684727E+001	7,67434267551795E+001	 7,03980908821810E+000	-2,23715096048036E+000	7,04327334047487E+000	 2,32223837838979E+000	-2,73181360278840E-001	4,78763941632595E+000
                      	 9149	           5	-7,50000000000000E+000	-1,54934835312651E+001	 5,87709243748922E+001	-2,86757930189494E+001	7,39099402462779E+001	 4,34472224444760E+000	-2,18148373037830E+000	4,36479630439552E+000	 3,28237055982180E+000	-2,10626321500320E-001	4,67579687533318E+000
          Plate\_1\_15	 9149	           1	-7,50000000000000E+000	-1,54934835312651E+001	 5,87734413993496E+001	-2,86722611463190E+001	7,39032499988468E+001	 4,21109020274321E+000	-2,24624855911868E+000	4,23014145559866E+000	 3,28237055982185E+000	-2,10626321500418E-001	4,67579687533319E+000
 Element 48-89 (Plate)	 9150	           2	-7,50000000000000E+000	-1,56758668838820E+001	 5,70757331056011E+001	-2,72271324385151E+001	7,05952942981432E+001	 2,17424458376779E+000	-2,01565413953194E+000	2,21183953997050E+000	 3,85559310270021E+000	-1,85242395192638E-001	4,64933363609779E+000
                (ERSS)	 9151	           3	-7,50000000000000E+000	-1,58582502364989E+001	 5,49541410621882E+001	-2,57055093476192E+001	6,69680501137809E+001	 6,82335268461052E-001	-1,76392116038224E+000	9,12460057603643E-001	 4,10896166261967E+000	-1,65463877616442E-001	4,59369404863451E+000
                      	 9152	           4	-7,50000000000000E+000	-1,60406335891158E+001	 5,24104283525796E+001	-2,41074973831950E+001	6,30220405724946E+001	-3,09274626052978E-001	-1,60914152011863E+000	1,12715595909907E+000	 4,13494287645821E+000	-1,53752081197307E-001	4,48792254435440E+000
                      	 9365	           5	-7,50000000000000E+000	-1,62230169417327E+001	 4,94463580602445E+001	-2,24332020548061E+001	5,87577888010191E+001	-8,45221982650267E-001	-1,43017049409205E+000	1,34916152783624E+000	 4,02344798655940E+000	-1,36897834943487E-001	4,29654747371458E+000
          Plate\_1\_15	 9365	           1	-7,50000000000000E+000	-1,62230169417327E+001	 4,94410073225954E+001	-2,24273391596013E+001	5,87438866161513E+001	-1,02154627693905E+000	-1,59326011492626E+000	1,23987481807327E+000	 4,02344798655934E+000	-1,36897834943581E-001	4,29654747371460E+000
 Element 48-90 (Plate)	 9366	           2	-7,50000000000000E+000	-1,64172627062995E+001	 4,58163481494201E+001	-2,05510111577930E+001	5,38718632136303E+001	-1,33568750667318E+000	-1,54137198031320E+000	1,46691065065456E+000	 3,79712190850717E+000	-1,12672193299299E-001	4,02287509811077E+000
                (ERSS)	 9367	           3	-7,50000000000000E+000	-1,66115084708664E+001	 4,16889225922830E+001	-1,85629581320382E+001	4,86208859042953E+001	-1,92446591684011E+000	-2,03795614821038E+000	1,15551809676996E+000	 3,48798174539211E+000	-8,09337923642802E-002	3,68818721069996E+000
                      	 9368	           4	-7,50000000000000E+000	-1,68057542354332E+001	 3,70584883704599E+001	-1,64622065463158E+001	4,29155942350504E+001	-2,90136384175250E+000	-3,02714305140100E+000	4,03976465966216E-001	 3,02419374589211E+000	-4,35143219807629E-002	3,20358392487417E+000
                      	10663	           5	-7,50000000000000E+000	-1,70000000000000E+001	 3,19248032032268E+001	-1,42477828646046E+001	3,67740844263333E+001	-4,37986361572303E+000	-4,60857636365343E+000	2,14708744679297E-001	 2,32715579901668E+000	-2,50780283583856E-003	2,47572869720058E+000
          Plate\_2\_15	10643	           1	 7,50000000000000E+000	-1,02500000000000E+001	-1,81936329934427E+002	-1,86349576471732E+002	1,04917767380100E+002	 1,70561154412117E+002	-1,02999541197176E+002	1,70561154412117E+002	 1,05580981907116E+002	-6,86759483365794E-007	2,39735123209509E+002
 Element 49-91 (Plate)	10644	           2	 7,50000000000000E+000	-1,03471228822834E+001	-1,74525099702749E+002	-1,78542786610440E+002	1,03787391569504E+002	 1,64148482311459E+002	-1,11637251234607E+002	1,64148482311459E+002	 1,21830085906722E+002	-6,55133976219645E-007	2,41243652033560E+002
                (ERSS)	10645	           3	 7,50000000000000E+000	-1,04442457645668E+001	-1,66434331953290E+002	-1,70073094288141E+002	1,02652462369636E+002	 1,56049898914123E+002	-1,20986395078107E+002	1,56049898914123E+002	 1,37421162390840E+002	-5,90660831068488E-007	2,41348360568620E+002
                      	10646	           4	 7,50000000000000E+000	-1,05413686468502E+001	-1,56775733448262E+002	-1,60051154846700E+002	1,01513930450579E+002	 1,44483184087926E+002	-1,28221884880207E+002	1,44483184087926E+002	 1,52036905293387E+002	-5,02363423510025E-007	2,40455743922888E+002
                      	11411	           5	 7,50000000000000E+000	-1,06384915291337E+001	-1,44661010949876E+002	-1,47587623627982E+002	1,00372746482418E+002	 1,27666117700682E+002	-1,32455253374013E+002	1,27666117700682E+002	 1,65306938822956E+002	-3,99091072377024E-007	2,38925543700436E+002
          Plate\_2\_15	11411	           1	 7,50000000000000E+000	-1,06384915291337E+001	-1,44412422324796E+002	-1,47333887744399E+002	1,00372811656004E+002	 1,27554419591189E+002	-1,32833307685217E+002	1,27554419591189E+002	 1,65306938822956E+002	-3,99091052177967E-007	2,38925543700436E+002
 Element 49-92 (Plate)	11412	           2	 7,50000000000000E+000	-1,07419313894903E+001	-1,33479790712503E+002	-1,36036259990669E+002	9,91549913999102E+001	 1,11850398158696E+002	-1,36166168682952E+002	1,11850398158696E+002	 1,77658676629751E+002	-2,79035613243681E-007	2,36405353763706E+002
                (ERSS)	11413	           3	 7,50000000000000E+000	-1,08453712498470E+001	-1,23505506450291E+002	-1,25708196698854E+002	9,79353785467238E+001	 9,71137965657011E+001	-1,36970933311275E+002	9,71137965657011E+001	 1,88492177131385E+002	-1,54456191100176E-007	2,33493281364667E+002
                      	11414	           4	 7,50000000000000E+000	-1,09488111102037E+001	-1,13269521399213E+002	-1,15129853563608E+002	9,67150177308077E+001	 8,11724233313278E+001	-1,36416255395018E+002	8,11724233313278E+001	 1,97712676787285E+002	-2,93362957521871E-008	2,31155215455319E+002
                      	11635	           5	 7,50000000000000E+000	-1,10522509705603E+001	-1,01551787420322E+002	-1,03081386279588E+002	9,54949535865247E+001	 6,18540869747000E+001	-1,35279209345499E+002	6,18540869747000E+001	 2,05156409503706E+002	 0,00000000000000E+000	2,27748673228030E+002
          Plate\_2\_15	11635	           1	 7,50000000000000E+000	-1,10522509705603E+001	-1,00699685902778E+002	-1,02229217999675E+002	9,54949210726726E+001	 6,00601998953730E+001	-1,35539963115961E+002	6,00601998953730E+001	 2,05156409503706E+002	 0,00000000000000E+000	2,27748673228030E+002
 Element 49-93 (Plate)	11636	           2	 7,50000000000000E+000	-1,11624186721261E+001	-9,13826586139709E+001	-9,25724396948427E+001	9,41964325260970E+001	 4,91036077068009E+001	-1,35868127779732E+002	4,91036077068009E+001	 2,11146892919909E+002	 0,00000000000000E+000	2,28254434698975E+002
                (ERSS)	11637	           3	 7,50000000000000E+000	-1,12725863736919E+001	-8,24748182214846E+001	-8,33383610662362E+001	9,28990464692172E+001	 3,92363765423876E+001	-1,36660756597298E+002	3,92363765423876E+001	 2,16022919394909E+002	 0,00000000000000E+000	2,29860302946726E+002
                      	11638	           4	 7,50000000000000E+000	-1,13827540752577E+001	-7,34140320655819E+001	-7,39662245505694E+001	9,26048585192377E+001	 2,92473058570363E+001	-1,36072243759477E+002	2,92473058570363E+001	 2,19789581878687E+002	 0,00000000000000E+000	2,30711223547732E+002
                      	11665	           5	 7,50000000000000E+000	-1,14929217768235E+001	-6,36381674865253E+001	-6,38952725845560E+001	9,22658276085584E+001	 1,79251951056498E+001	-1,36952322436767E+002	1,79251951056498E+001	 2,22410945872384E+002	 0,00000000000000E+000	2,30437486065757E+002
          Plate\_2\_15	11665	           1	 7,50000000000000E+000	-1,14929217768235E+001	-6,28705073601432E+001	-6,31254366483200E+001	9,22692576780647E+001	 1,62029839060802E+001	-1,37536587975596E+002	1,62029839060802E+001	 2,22410945872384E+002	 0,00000000000000E+000	2,30437486065757E+002
 Element 49-94 (Plate)	11666	           2	 7,50000000000000E+000	-1,16102549057202E+001	-5,31526583909467E+001	-5,31526583909467E+001	9,18463119066422E+001	 5,33887871054372E+000	-1,39166860906546E+002	5,33887871054372E+000	 2,23631466193428E+002	 0,00000000000000E+000	2,27955440445328E+002
                (ERSS)	11667	           3	 7,50000000000000E+000	-1,17275880346170E+001	-4,54490282852256E+001	-4,70535397309327E+001	9,13663451990208E+001	-1,32401744373833E+000	-1,40083274742263E+002	5,95710731426149E-007	 2,23829214653999E+002	 0,00000000000000E+000	2,23829214653999E+002
                      	11668	           4	 7,50000000000000E+000	-1,18449211635137E+001	-3,96647924280793E+001	-4,67256989257514E+001	9,16967192904434E+001	-3,99075123262086E+000	-1,38819211440119E+002	4,94119676981531E-007	 2,23476902158924E+002	-5,60125251507597E-002	2,23476902158924E+002
                      	12519	           5	 7,50000000000000E+000	-1,19622542924104E+001	-3,57051262046069E+001	-4,63863565749456E+001	9,17222112043363E+001	-2,86636933195881E+000	-1,35534545200773E+002	3,96880751318378E-007	 2,23039727683593E+002	-5,53613549606680E-001	2,23039727683593E+002
          Plate\_2\_15	12519	           1	 7,50000000000000E+000	-1,19622542924104E+001	-3,54909407684801E+001	-4,63858595979131E+001	9,20747808725787E+001	-4,58889953829124E+000	-1,35870588016867E+002	3,97635733182233E-007	 2,23039727683593E+002	-5,53613549606867E-001	2,23039727683593E+002
 Element 49-95 (Plate)	12520	           2	 7,50000000000000E+000	-1,20872188958380E+001	-2,58448461399638E+001	-4,60108870710752E+001	9,21176669288056E+001	-1,59978989789809E+001	-1,32243440400578E+002	3,02213545087526E-007	 2,21837545869785E+002	-1,07232209181681E+000	2,21837545869785E+002
                (ERSS)	12521	           3	 7,50000000000000E+000	-1,22121834992655E+001	-1,52463707558721E+001	-4,56208681141589E+001	9,22313345371354E+001	-3,27458746086903E+001	-1,30927403883951E+002	2,15449438731187E-007	 2,18799577071941E+002	-1,53767703195280E+000	2,18799577071941E+002
                      	12522	           4	 7,50000000000000E+000	-1,23371481026931E+001	-4,15205237637546E+000	-4,52159908120116E+001	9,24401484726213E+001	-5,22144607821115E+001	-1,31076046737862E+002	1,37455927985724E-007	 2,13538238274523E+002	-2,02714019257487E+000	2,13538238274523E+002
