    Structural element	 Node	Local number	                 X [m]	                 Y [m]	              N [kN/m]	          N_min [kN/m]	         N_max [kN/m]	              Q [kN/m]	          Q_min [kN/m]	         Q_max [kN/m]	            M [kN m/m]	        M_min [kN m/m]	       M_max [kN m/m]
 Element 48-85 (Plate)	 6509	           2	-7,50000000000000E+000	-1,31362313701235E+001	 4,47850290914298E+001	-4,22818695763753E+001	9,85102848530702E+001	 1,16601146783022E+002	-1,08215260649971E+000	1,20588983053413E+002	-1,24725613693627E+002	-1,24725613693627E+002	4,03842584781786E+000
                (ERSS)	 6510	           3	-7,50000000000000E+000	-1,32779802846226E+001	 4,86597696035436E+001	-4,16832550872628E+001	9,79435593903160E+001	 1,14500125601812E+002	-1,33546440700938E+000	1,15347387631381E+002	-1,08309401320061E+002	-1,08309401320061E+002	4,20700312027180E+000
                      	 6511	           4	-7,50000000000000E+000	-1,34197291991216E+001	 5,13220897595524E+001	-4,10607456971221E+001	9,72394364816113E+001	 1,10001387173382E+002	-1,59799303631523E+000	1,10001387173382E+002	-9,23708050872058E+001	-9,23708050872058E+001	4,31757495985892E+000
                      	 6532	           5	-7,50000000000000E+000	-1,35614781136207E+001	 5,24986005754532E+001	-4,04146146993072E+001	9,64868272706436E+001	 1,02513325976058E+002	-1,80349323605403E+000	1,02513325976058E+002	-7,72700576060097E+001	-7,72700576060097E+001	4,30479791186286E+000
          Plate\_1\_15	 6532	           1	-7,50000000000000E+000	-1,35614781136207E+001	 5,28259357770400E+001	-4,04135613580320E+001	9,64891163402541E+001	 1,02765672793743E+002	-1,83559033864219E+000	1,02765672793743E+002	-7,72700576060097E+001	-7,72700576060097E+001	4,30479791186286E+000
 Element 48-86 (Plate)	 6533	           2	-7,50000000000000E+000	-1,37124465319458E+001	 5,51964507412586E+001	-3,96976560044962E+001	9,55724905686638E+001	 9,17919607888443E+001	-2,08818344098892E+000	9,17919607888443E+001	-6,25788384482552E+001	-6,25788384482552E+001	4,24423084136965E+000
                (ERSS)	 6534	           3	-7,50000000000000E+000	-1,38634149502708E+001	 5,75301500023479E+001	-3,89506803997734E+001	9,45019112783313E+001	 8,03921788902186E+001	-2,32329667251868E+000	8,03921788902186E+001	-4,95787307866248E+001	-4,95787307866248E+001	4,15348446195440E+000
                      	 6535	           4	-7,50000000000000E+000	-1,40143833685958E+001	 5,97216872161394E+001	-3,81729419971396E+001	9,32785445154703E+001	 6,87991916099697E+001	-2,49894571029468E+000	6,87991916099697E+001	-3,83095858943817E+001	-3,83095858943817E+001	4,32636344037001E+000
                      	 7778	           5	-7,50000000000000E+000	-1,41653517869209E+001	 6,16657160384644E+001	-3,73647482498708E+001	9,19035563262947E+001	 5,72458634602021E+001	-2,56341713634525E+000	5,72458634602021E+001	-2,88011079808950E+001	-2,88011079808950E+001	4,54064382134915E+000
          Plate\_1\_15	 7778	           1	-7,50000000000000E+000	-1,41653517869209E+001	 6,16220253355713E+001	-3,73632483227723E+001	9,19029271637381E+001	 5,75115890227489E+001	-2,59589196336963E+000	5,75115890227489E+001	-2,88011079808951E+001	-2,88011079808951E+001	4,54064382134916E+000
 Element 48-87 (Plate)	 7779	           2	-7,50000000000000E+000	-1,43261393556448E+001	 6,31790136966829E+001	-3,64665058769475E+001	9,02741065542661E+001	 4,65589215779113E+001	-2,55035471217634E+000	4,65589215779113E+001	-2,04537184654787E+001	-2,04537184654787E+001	4,65375288740334E+000
                (ERSS)	 7780	           3	-7,50000000000000E+000	-1,44869269243687E+001	 6,43320150000359E+001	-3,55290502510412E+001	8,84719484922869E+001	 3,69256410836873E+001	-2,46162698561649E+000	3,69256410836873E+001	-1,37588448547409E+001	-1,37588448547409E+001	4,66712158384796E+000
                      	 7781	           4	-7,50000000000000E+000	-1,46477144930926E+001	 6,50831850103581E+001	-3,45512014378458E+001	8,65043676559964E+001	 2,86229136111118E+001	-2,40086222825711E+000	2,86229136111118E+001	-8,50533233209656E+000	-8,50533233209656E+000	4,89234292233928E+000
                      	 9023	           5	-7,50000000000000E+000	-1,48085020618166E+001	 6,54346794923772E+001	-3,35332794301540E+001	8,44768927359607E+001	 2,16619052312196E+001	-2,49759667731679E+000	2,16619052312196E+001	-4,48195065120756E+000	-4,48195065120756E+000	5,00954199766284E+000
          Plate\_1\_15	 9023	           1	-7,50000000000000E+000	-1,48085020618166E+001	 6,54433649812084E+001	-3,35310362201981E+001	8,44736774709203E+001	 2,15885599006709E+001	-2,54543909510468E+000	2,15885599006709E+001	-4,48195065120756E+000	-4,48195065120756E+000	5,00954199766290E+000
 Element 48-88 (Plate)	 9024	           2	-7,50000000000000E+000	-1,49797474291787E+001	 6,54036929614908E+001	-3,23991598637693E+001	8,21083227761050E+001	 1,56093031124914E+001	-2,54296305955357E+000	1,56093031124914E+001	-1,31460289817410E+000	-1,31460289817410E+000	4,94109200921435E+000
                (ERSS)	 9025	           3	-7,50000000000000E+000	-1,51509927965408E+001	 6,49504290589454E+001	-3,12124734149701E+001	7,95193960283514E+001	 1,07761582677998E+001	-2,43605768113001E+000	1,07761582677998E+001	 9,29672999945968E-001	-3,16117734746089E-001	4,85372097335260E+000
                      	 9026	           4	-7,50000000000000E+000	-1,53222381639029E+001	 6,40857300437360E+001	-2,99712575684727E+001	7,67434267551795E+001	 7,04327334047487E+000	-2,23715096048036E+000	7,04327334047487E+000	 2,43975543866718E+000	-2,73181360278840E-001	4,78763941632595E+000
                      	 9149	           5	-7,50000000000000E+000	-1,54934835312651E+001	 6,28117526860265E+001	-2,86757930189494E+001	7,39099402462779E+001	 4,36479630439552E+000	-2,18148373037830E+000	4,36479630439552E+000	 3,40188965502996E+000	-2,10626321500320E-001	4,67579687533318E+000
          Plate\_1\_15	 9149	           1	-7,50000000000000E+000	-1,54934835312651E+001	 6,28137857524802E+001	-2,86722611463190E+001	7,39032499988468E+001	 4,23014145559866E+000	-2,24624855911868E+000	4,23014145559866E+000	 3,40188965502996E+000	-2,10626321500418E-001	4,67579687533319E+000
 Element 48-89 (Plate)	 9150	           2	-7,50000000000000E+000	-1,56758668838820E+001	 6,10210401893987E+001	-2,72271324385151E+001	7,05952942981432E+001	 2,21183953997050E+000	-2,01565413953194E+000	2,21183953997050E+000	 3,98031440451719E+000	-1,85242395192638E-001	4,64933363609779E+000
                (ERSS)	 9151	           3	-7,50000000000000E+000	-1,58582502364989E+001	 5,87762606013360E+001	-2,57055093476192E+001	6,69680501137809E+001	 7,35161986451497E-001	-1,76392116038224E+000	9,12460057603643E-001	 4,24200186858844E+000	-1,65463877616442E-001	4,59369404863451E+000
                      	 9152	           4	-7,50000000000000E+000	-1,60406335891158E+001	 5,60811433017990E+001	-2,41074973831950E+001	6,30220405724946E+001	-2,45305822261785E-001	-1,60914152011863E+000	1,12715595909907E+000	 4,27868956362836E+000	-1,53752081197307E-001	4,48792254435440E+000
                      	 9365	           5	-7,50000000000000E+000	-1,62230169417327E+001	 5,29373846042947E+001	-2,24332020548061E+001	5,87577888010191E+001	-7,74978503472778E-001	-1,43017049409205E+000	1,34916152783624E+000	 4,17951716532596E+000	-1,36897834943487E-001	4,29654747371458E+000
          Plate\_1\_15	 9365	           1	-7,50000000000000E+000	-1,62230169417327E+001	 5,29311363668466E+001	-2,24273391596013E+001	5,87438866161513E+001	-9,59734087030664E-001	-1,59326011492626E+000	1,23987481807327E+000	 4,17951716532596E+000	-1,36897834943581E-001	4,29654747371460E+000
 Element 48-90 (Plate)	 9366	           2	-7,50000000000000E+000	-1,64172627062995E+001	 4,90823470259170E+001	-2,05510111577930E+001	5,38718632136303E+001	-1,27312552400709E+000	-1,54137198031320E+000	1,46691065065456E+000	 3,96580125738631E+000	-1,12672193299299E-001	4,02287509811077E+000
                (ERSS)	 9367	           3	-7,50000000000000E+000	-1,66115084708664E+001	 4,46945059456926E+001	-1,85629581320382E+001	4,86208859042953E+001	-1,90270629087988E+000	-2,03795614821038E+000	1,15551809676996E+000	 3,66575520682917E+000	-8,09337923642802E-002	3,68818721069996E+000
                      	 9368	           4	-7,50000000000000E+000	-1,68057542354332E+001	 3,97672254457016E+001	-1,64622065463158E+001	4,29155942350504E+001	-2,97031023894265E+000	-3,02714305140100E+000	4,03976465966216E-001	 3,19809902525879E+000	-4,35143219807629E-002	3,20358392487417E+000
                      	10663	           5	-7,50000000000000E+000	-1,70000000000000E+001	 3,43001178454724E+001	-1,42477828646046E+001	3,67740844263333E+001	-4,59777121948906E+000	-4,60857636365343E+000	2,14708744679297E-001	 2,47428574252980E+000	-2,50780283583856E-003	2,47572869720058E+000
          Plate\_2\_15	10643	           1	 7,50000000000000E+000	-1,02500000000000E+001	-1,86349576471732E+002	-1,86349576471732E+002	1,04917767380100E+002	 1,70104664094183E+002	-1,02999541197176E+002	1,70104664094183E+002	 1,06322470277099E+002	-6,86759483365794E-007	2,39735123209509E+002
 Element 49-91 (Plate)	10644	           2	 7,50000000000000E+000	-1,03471228822834E+001	-1,78542786610440E+002	-1,78542786610440E+002	1,03787391569504E+002	 1,63447977903464E+002	-1,11637251234607E+002	1,63447977903464E+002	 1,22513008539436E+002	-6,55133976219645E-007	2,41243652033560E+002
                (ERSS)	10645	           3	 7,50000000000000E+000	-1,04442457645668E+001	-1,70073094288141E+002	-1,70073094288141E+002	1,02652462369636E+002	 1,55280780564870E+002	-1,20986395078107E+002	1,55280780564870E+002	 1,38032907500344E+002	-5,90660831068488E-007	2,41348360568620E+002
                      	10646	           4	 7,50000000000000E+000	-1,05413686468502E+001	-1,60051154846700E+002	-1,60051154846700E+002	1,01513930450579E+002	 1,43703553651988E+002	-1,28221884880207E+002	1,43703553651988E+002	 1,52572275411724E+002	-5,02363423510025E-007	2,40455743922888E+002
                      	11411	           5	 7,50000000000000E+000	-1,06384915291337E+001	-1,47587623627982E+002	-1,47587623627982E+002	1,00372746482418E+002	 1,26816778738403E+002	-1,32455253374013E+002	1,26816778738403E+002	 1,65764677279241E+002	-3,99091072377024E-007	2,38925543700436E+002
          Plate\_2\_15	11411	           1	 7,50000000000000E+000	-1,06384915291337E+001	-1,47333887744399E+002	-1,47333887744399E+002	1,00372811656004E+002	 1,26725450204851E+002	-1,32833307685217E+002	1,26725450204851E+002	 1,65764677279241E+002	-3,99091052177967E-007	2,38925543700436E+002
 Element 49-92 (Plate)	11412	           2	 7,50000000000000E+000	-1,07419313894903E+001	-1,36036259990669E+002	-1,36036259990669E+002	9,91549913999102E+001	 1,11010517056695E+002	-1,36166168682952E+002	1,11010517056695E+002	 1,78029819813998E+002	-2,79035613243681E-007	2,36405353763706E+002
                (ERSS)	11413	           3	 7,50000000000000E+000	-1,08453712498470E+001	-1,25708196698854E+002	-1,25708196698854E+002	9,79353785467238E+001	 9,62924015268078E+001	-1,36970933311275E+002	9,62924015268078E+001	 1,88777208248148E+002	-1,54456191100176E-007	2,33493281364667E+002
                      	11414	           4	 7,50000000000000E+000	-1,09488111102037E+001	-1,15129853563608E+002	-1,15129853563608E+002	9,67150177308077E+001	 8,03933705582607E+001	-1,36416255395018E+002	8,03933705582607E+001	 1,97914672841279E+002	-2,93362957521871E-008	2,31155215455319E+002
                      	11635	           5	 7,50000000000000E+000	-1,10522509705603E+001	-1,03081386279588E+002	-1,03081386279588E+002	9,54949535865247E+001	 6,11356910941251E+001	-1,35279209345499E+002	6,11356910941251E+001	 2,05280867617966E+002	 0,00000000000000E+000	2,27748673228030E+002
          Plate\_2\_15	11635	           1	 7,50000000000000E+000	-1,10522509705603E+001	-1,02229217999675E+002	-1,02229217999675E+002	9,54949210726726E+001	 5,93655639793167E+001	-1,35539963115961E+002	5,93655639793167E+001	 2,05280867617966E+002	 0,00000000000000E+000	2,27748673228030E+002
 Element 49-93 (Plate)	11636	           2	 7,50000000000000E+000	-1,11624186721261E+001	-9,25724396948427E+001	-9,25724396948427E+001	9,41964325260970E+001	 4,84258730849117E+001	-1,35868127779732E+002	4,84258730849117E+001	 2,11193728785565E+002	 0,00000000000000E+000	2,28254434698975E+002
                (ERSS)	11637	           3	 7,50000000000000E+000	-1,12725863736919E+001	-8,33383610662362E+001	-8,33383610662362E+001	9,28990464692172E+001	 3,86863610445953E+001	-1,36660756597298E+002	3,86863610445953E+001	 2,16002806801542E+002	 0,00000000000000E+000	2,29860302946726E+002
                      	11638	           4	 7,50000000000000E+000	-1,13827540752577E+001	-7,39662245505694E+001	-7,39662245505694E+001	9,26048585192377E+001	 2,88271449879300E+001	-1,36072243759477E+002	2,88271449879300E+001	 2,19715280229404E+002	 0,00000000000000E+000	2,30711223547732E+002
                      	11665	           5	 7,50000000000000E+000	-1,14929217768235E+001	-6,38952725845560E+001	-6,38952725845560E+001	9,22658276085584E+001	 1,75283420444784E+001	-1,36952322436767E+002	1,75283420444784E+001	 2,22293655499981E+002	 0,00000000000000E+000	2,30437486065757E+002
          Plate\_2\_15	11665	           1	 7,50000000000000E+000	-1,14929217768235E+001	-6,31254366483200E+001	-6,31254366483200E+001	9,22692576780647E+001	 1,58298679481158E+001	-1,37536587975596E+002	1,58298679481158E+001	 2,22293655499981E+002	 0,00000000000000E+000	2,30437486065757E+002
 Element 49-94 (Plate)	11666	           2	 7,50000000000000E+000	-1,16102549057202E+001	-5,31126460579506E+001	-5,31126460579506E+001	9,18463119066422E+001	 5,05142081451531E+000	-1,39166860906546E+002	5,05142081451531E+000	 2,23475530529179E+002	 0,00000000000000E+000	2,27955440445328E+002
                (ERSS)	11667	           3	 7,50000000000000E+000	-1,17275880346170E+001	-4,51222213854217E+001	-4,70535397309327E+001	9,13663451990208E+001	-1,54024286552825E+000	-1,40083274742263E+002	5,95710731426149E-007	 2,23643933238930E+002	 0,00000000000000E+000	2,23643933238930E+002
                      	11668	           4	 7,50000000000000E+000	-1,18449211635137E+001	-3,90576136659611E+001	-4,67256989257514E+001	9,16967192904434E+001	-4,15418561971227E+000	-1,38819211440119E+002	4,94119676981531E-007	 2,23269493081596E+002	-5,60125251507597E-002	2,23269493081596E+002
                      	12519	           5	 7,50000000000000E+000	-1,19622542924104E+001	-3,48222739347967E+001	-4,63863565749456E+001	9,17222112043363E+001	-2,99946997573415E+000	-1,35534545200773E+002	3,96880751318378E-007	 2,22815186346359E+002	-5,53613549606680E-001	2,22815186346359E+002
          Plate\_2\_15	12519	           1	 7,50000000000000E+000	-1,19622542924104E+001	-3,46088244700792E+001	-4,63858595979131E+001	9,20747808725787E+001	-4,68425329643343E+000	-1,35870588016867E+002	3,97635733182233E-007	 2,22815186346359E+002	-5,53613549606867E-001	2,22815186346359E+002
 Element 49-95 (Plate)	12520	           2	 7,50000000000000E+000	-1,20872188958380E+001	-2,46869643775317E+001	-4,60108870710752E+001	9,21176669288056E+001	-1,61302065931643E+001	-1,32243440400578E+002	3,02213545087526E-007	 2,21595981874880E+002	-1,07232209181681E+000	2,21595981874880E+002
                (ERSS)	12521	           3	 7,50000000000000E+000	-1,22121834992655E+001	-1,38243364290455E+001	-4,56208681141589E+001	9,22313345371354E+001	-3,27867769982854E+001	-1,30927403883951E+002	2,15449438731187E-007	 2,18548294746182E+002	-1,53767703195280E+000	2,18548294746182E+002
                      	12522	           4	 7,50000000000000E+000	-1,23371481026931E+001	-2,47702081318330E+000	-4,52159908120116E+001	9,24401484726213E+001	-5,21723228947101E+001	-1,31076046737862E+002	1,37455927985724E-007	 2,13286100961956E+002	-2,02714019257487E+000	2,13286100961956E+002
                      	12720	           5	 7,50000000000000E+000	-1,24621127061207E+001	 8,89890228149214E+000	-4,47964432494810E+001	9,27684735103166E+001	-7,18052026653515E+001	-1,33002249474001E+002	6,83455267236437E-008	 2,05517160105697E+002	-2,47576555077112E+000	2,05517160105697E+002
          Plate\_2\_15	12720	           1	 7,50000000000000E+000	-1,24621127061207E+001	 8,82048541162480E+000	-4,47958381827983E+001	9,27963904473007E+001	-7,06178523922166E+001	-1,32722134873877E+002	6,81127279189101E-008	 2,05517160105697E+002	-2,47576555077115E+000	2,05517160105697E+002
 Element 49-96 (Plate)	12721	           2	 7,50000000000000E+000	-1,25952051434966E+001	 1,85271517597554E+001	-4,43318051463633E+001	9,32018424234145E+001	-8,19850936777316E+001	-1,31666619230091E+002	4,39675048128907E-009	 1,95320970544300E+002	-2,84620540062322E+000	1,95320970544300E+002
                (ERSS)	12722	           3	 7,50000000000000E+000	-1,27282975808726E+001	 2,70339415067743E+001	-4,38487057570023E+001	9,34620061250742E+001	-9,08843085724350E+001	-1,29763124778489E+002	2,38365959731980E-001	 1,83813842829860E+002	-3,21501241395425E+000	1,83813842829860E+002
                      	12723	           4	 7,50000000000000E+000	-1,28613900182485E+001	 3,50087395357588E+001	-4,33467720054488E+001	9,35788197039212E+001	-9,87357181138516E+001	-1,25901724104399E+002	5,36115074795895E-001	 1,71169811252123E+002	-3,64566595389151E+000	1,71169811252123E+002
                      	13686	           5	 7,50000000000000E+000	-1,29944824556244E+001	 4,31194307297862E+001	-4,28262358824364E+001	9,35542213115965E+001	-1,06959543339507E+002	-1,21788056652097E+002	7,94772187637615E-001	 1,57504933949550E+002	-4,01082174720636E+000	1,57504933949550E+002
          Plate\_2\_15	13686	           1	 7,50000000000000E+000	-1,29944824556244E+001	 4,36566064671673E+001	-4,28254563325352E+001	9,35591096624787E+001	-1,08578556215112E+002	-1,22120414941065E+002	8,10752595754536E-001	 1,57504933949550E+002	-4,01082174720636E+000	1,57504933949550E+002
 Element 49-97 (Plate)	13687	           2	 7,50000000000000E+000	-1,31362313701235E+001	 5,15464689010179E+001	-4,22492690090217E+001	9,33928966026470E+001	-1,17193498006907E+002	-1,17193498006907E+002	1,08920600782311E+000	 1,41436229860762E+002	-4,28117007818609E+000	1,41436229860762E+002
                (ERSS)	13688	           3	 7,50000000000000E+000	-1,32779802846226E+001	 5,70880181281203E+001	-4,16488437609732E+001	9,30875858715498E+001	-1,20239627474817E+002	-1,20239627474817E+002	1,37928477415967E+000	 1,24547341462735E+002	-4,46361525518460E+000	1,24547341462735E+002
                      	13689	           4	 7,50000000000000E+000	-1,34197291991216E+001	 6,04622854291140E+001	-4,10244537391549E+001	9,26441862464184E+001	-1,18153994525720E+002	-1,18153994525720E+002	1,59582980565904E+000	 1,07583022032534E+002	-4,53783578038794E+000	1,07583022032534E+002
                      	13786	           5	 7,50000000000000E+000	-1,35614781136207E+001	 6,18503020846383E+001	-4,03763720943315E+001	9,20637065044844E+001	-1,11373649066496E+002	-1,11373649066496E+002	1,83090562918715E+000	 9,12691204776860E+001	-4,48597948770635E+000	9,12691204776860E+001
          Plate\_2\_15	13786	           1	 7,50000000000000E+000	-1,35614781136207E+001	 6,24298559610551E+001	-4,03753144691935E+001	9,20647438778004E+001	-1,12223619311446E+002	-1,12223619311446E+002	1,86084970793638E+000	 9,12691204776860E+001	-4,48597948770639E+000	9,12691204776860E+001
 Element 49-98 (Plate)	13787	           2	 7,50000000000000E+000	-1,37124465319458E+001	 6,46935813652287E+001	-3,96572462922689E+001	9,14083847790976E+001	-1,01856835331843E+002	-1,01856835331843E+002	2,13464539694540E+000	 7,50972857819976E+001	-4,35112685530794E+000	7,50972857819976E+001
                (ERSS)	13788	           3	 7,50000000000000E+000	-1,38634149502708E+001	 6,66127687020091E+001	-3,89080075246015E+001	9,06039624852691E+001	-9,05673725347153E+001	-9,05673725347153E+001	2,37570563970826E+000	 6,05645253952668E+001	-4,36877540720729E+000	6,05645253952668E+001
                      	13789	           4	 7,50000000000000E+000	-1,40143833685958E+001	 6,81816721235832E+001	-3,81279055080935E+001	8,96385406374185E+001	-7,86696739447469E+001	-7,86696739447469E+001	2,55841936312696E+000	 4,77759316790522E+001	-4,25473844873364E+000	4,77759316790522E+001
                      	14690	           5	 7,50000000000000E+000	-1,41653517869209E+001	 6,93945457821380E+001	-3,73172475846474E+001	8,85130301873019E+001	-6,64781825866234E+001	-6,64781825866234E+001	2,59879959244889E+000	 3,68227010166269E+001	-4,13820680551571E+000	3,68227010166269E+001
          Plate\_2\_15	14690	           1	 7,50000000000000E+000	-1,41653517869209E+001	 6,93989993861159E+001	-3,73157389443895E+001	8,85122461165957E+001	-6,68271680731499E+001	-6,68271680731499E+001	2,63102248732749E+000	 3,68227010166269E+001	-4,13820680551570E+000	3,68227010166269E+001
 Element 49-99 (Plate)	14691	           2	 7,50000000000000E+000	-1,43261393556448E+001	 7,02908087771424E+001	-3,64162479161091E+001	8,71392183236233E+001	-5,50692295054764E+001	-5,50692295054764E+001	2,58100193247133E+000	 2,70416544531389E+001	-4,32222569356139E+000	2,70416544531389E+001
                (ERSS)	14692	           3	 7,50000000000000E+000	-1,44869269243687E+001	 7,08111201723383E+001	-3,54758924444694E+001	8,55824352521488E+001	-4,45803913621871E+001	-4,45803913621871E+001	2,51410724072769E+000	 1,90466157210884E+001	-4,47511086221138E+000	1,90466157210884E+001
                      	14693	           4	 7,50000000000000E+000	-1,46477144930926E+001	 7,09630365817779E+001	-3,44949905485267E+001	8,38427423421293E+001	-3,53868785929370E+001	-3,53868785929370E+001	2,48541643724137E+000	 1,26330090960588E+001	-4,62822707704686E+000	1,26330090960588E+001
                      	14742	           5	 7,50000000000000E+000	-1,48085020618166E+001	 7,07496610155358E+001	-3,34738602473376E+001	8,19209850335220E+001	-2,75149161473813E+001	-2,75149161473813E+001	2,30964839956466E+000	 7,59549137872535E+000	-4,62353205891474E+000	7,59549137872535E+000
          Plate\_2\_15	14742	           1	 7,50000000000000E+000	-1,48085020618166E+001	 7,07580357898158E+001	-3,34715988952296E+001	8,19173020241228E+001	-2,74606313784176E+001	-2,74606313784176E+001	2,34434567786993E+000	 7,59549137872535E+000	-4,62353205891470E+000	7,59549137872535E+000
Element 49-100 (Plate)	14743	           2	 7,50000000000000E+000	-1,49797474291787E+001	 7,01564419794989E+001	-3,23361145230875E+001	7,96664517988663E+001	-2,06043732459814E+001	-2,06043732459814E+001	2,19083129461877E+000	 3,49909815664123E+000	-4,73477848306640E+000	3,49909815664123E+000
                (ERSS)	14744	           3	 7,50000000000000E+000	-1,51509927965408E+001	 6,91798118492327E+001	-3,11455709194138E+001	7,71944642688985E+001	-1,49865219700978E+001	-1,49865219700978E+001	2,09763965697836E+000	 4,67937262847773E-001	-4,98830801140741E+000	4,67937262847773E-001
                      	14745	           4	 7,50000000000000E+000	-1,53222381639029E+001	 6,78305923171783E+001	-2,99002464201330E+001	7,47834049551495E+001	-1,05669846866673E+001	-1,05669846866673E+001	1,86810402437039E+000	-1,70319808936809E+000	-5,06952629379973E+000	2,56517201348404E-001
                      	15600	           5	 7,50000000000000E+000	-1,54934835312651E+001	 6,61112303014968E+001	-2,86004193611692E+001	7,21518442921774E+001	-7,30566853159035E+000	-7,30566853159035E+000	1,55017067792974E+000	-3,21714090140330E+000	-5,03994785486604E+000	2,18523821734928E-001
          Plate\_2\_15	15600	           1	 7,50000000000000E+000	-1,54934835312651E+001	 6,61122526733218E+001	-2,85968448429616E+001	7,21460470055675E+001	-7,16232292375854E+000	-7,16232292375854E+000	1,60583103769486E+000	-3,21714090140330E+000	-5,03994785486603E+000	2,18523821735013E-001
Element 49-101 (Plate)	15601	           2	 7,50000000000000E+000	-1,56758668838820E+001	 6,38862133555028E+001	-2,71467653843209E+001	6,90399336148022E+001	-4,64894759062861E+000	-4,64894759062861E+000	1,18027236221869E+000	-4,28368079703866E+000	-4,93472181008590E+000	2,06197523234524E-001
                (ERSS)	15602	           3	 7,50000000000000E+000	-1,58582502364989E+001	 6,12458088653157E+001	-2,56197301558754E+001	6,56021075293403E+001	-2,75932466601823E+000	-2,75932466601823E+000	8,86784510031523E-001	-4,95130860440010E+000	-4,95130860440010E+000	2,05618485837663E-001
                      	15603	           4	 7,50000000000000E+000	-1,60406335891158E+001	 5,81924465329799E+001	-2,40158582463853E+001	6,18331065533593E+001	-1,43719745813555E+000	-1,43719745813555E+000	6,91342887475299E-001	-5,32490520566297E+000	-5,32490520566297E+000	2,04079008578179E-001
                      	16406	           5	 7,50000000000000E+000	-1,62230169417327E+001	 5,47275336887150E+001	-2,23352687446108E+001	5,77334684910369E+001	-6,26309275188737E-001	-1,50460598732402E+000	3,98442935060276E-001	-5,50612843348810E+000	-5,50612843348810E+000	1,98433763824777E-001
          Plate\_2\_15	16406	           1	 7,50000000000000E+000	-1,62230169417327E+001	 5,47156526934216E+001	-2,23288866999305E+001	5,77170892778944E+001	-3,78911718408966E-001	-1,39240634896260E+000	6,01555329502855E-001	-5,50612843348810E+000	-5,50612843348810E+000	1,98433763824596E-001
Element 49-102 (Plate)	16407	           2	 7,50000000000000E+000	-1,64172627062995E+001	 5,05677753970746E+001	-2,04459272577889E+001	5,29700832281794E+001	 1,73518991432168E-001	-1,58074984001964E+000	2,89642036297543E-001	-5,53130247706312E+000	-5,53130247706312E+000	1,86622259538522E-001
                (ERSS)	16408	           3	 7,50000000000000E+000	-1,66115084708664E+001	 4,59077517225806E+001	-1,84491789825829E+001	4,77824096826472E+001	 1,24090111031223E+000	-1,23700180076723E+000	1,24090111031223E+000	-5,40738007414047E+000	-5,40738007414047E+000	1,67043122392170E-001
                      	16409	           4	 7,50000000000000E+000	-1,68057542354332E+001	 4,07327249423152E+001	-1,63373754699871E+001	4,21504677435635E+001	 3,01039824817771E+000	-4,29000676389084E-001	3,01039824817771E+000	-5,00367499687921E+000	-5,00367499687921E+000	1,38680086107400E-001
                      	16420	           5	 7,50000000000000E+000	-1,70000000000000E+001	 3,50398383286543E+001	-1,41092503156764E+001	3,60971761210289E+001	 5,66917401497511E+000	-2,21797487834525E-001	5,66917401497511E+000	-4,17833003716256E+000	-4,17833003716256E+000	1,00613725535397E-001
          Plate\_1\_16	10663	           1	-7,50000000000000E+000	-1,70000000000000E+001	 3,44116498387894E+001	-1,43027150602404E+001	3,68971929052138E+001	-4,78609738739201E+000	-4,79552667289864E+000	1,83525427144822E-001	 2,47428574252980E+000	-2,50780283577136E-003	2,47572869720058E+000
Element 50-103 (Plate)	10664	           2	-7,50000000000000E+000	-1,71250000000000E+001	 3,17107545161560E+001	-1,33514443318233E+001	3,39198761962221E+001	-6,64117979967636E+000	-6,64192760572332E+000	2,06894289211426E-001	 1,73658853326162E+000	-4,86464389354848E-007	1,73892066394600E+000
                (ERSS)	10665	           3	-7,50000000000000E+000	-1,72500000000000E+001	 2,88741966848138E+001	-1,23882968269729E+001	3,08360844313202E+001	-6,32681208109082E+000	-6,32748222424691E+000	9,88318102400265E-002	 9,05124170676038E-001	-3,08844202731661E-007	9,78607795245279E-001
                      	10666	           4	-7,50000000000000E+000	-1,73750000000000E+001	 2,59354373701093E+001	-1,14245163596567E+001	2,76817599406694E+001	-3,94480834370600E+000	-4,08281313126342E+000	1,27610477158340E-006	 2,40625118706888E-001	-1,35923482649546E-007	4,39262605649763E-001
                      	11425	           5	-7,50000000000000E+000	-1,75000000000000E+001	 2,29279375973889E+001	-1,04713467438422E+001	2,44928450544310E+001	 4,03017300407483E-001	-2,78377504332272E+000	4,92061356731381E-001	 2,42514341941558E-015	-1,46733319938974E-013	3,08024439288346E-013
          Plate\_2\_16	16420	           1	 7,50000000000000E+000	-1,70000000000000E+001	 3,51602935440674E+001	-1,41650066483771E+001	3,62226451009570E+001	 6,04713477179159E+000	-2,13396549159882E-001	6,04713477179159E+000	-4,17833003716256E+000	-4,17833003716256E+000	1,00613725535806E-001
Element 51-104 (Plate)	16421	           2	 7,50000000000000E+000	-1,71250000000000E+001	 3,23574261188695E+001	-1,32005205654724E+001	3,33105039672409E+001	 8,31573861193837E+000	-2,25576009279377E-001	8,31573861193837E+000	-3,26505019812834E+000	-3,26505019812834E+000	7,29810373594294E-002
