    Structural element	 Node	Local number	                 X [m]	                 Y [m]	              N [kN/m]	          N_min [kN/m]	         N_max [kN/m]	              Q [kN/m]	          Q_min [kN/m]	         Q_max [kN/m]	            M [kN m/m]	        M_min [kN m/m]	       M_max [kN m/m]
          Plate\_1\_15	 6532	           1	-7,50000000000000E+000	-1,35614781136207E+001	 1,21031841773773E+000	-4,04135613580320E+001	1,21031841773773E+000	 6,83947720807880E-002	-1,25063369910027E-002	6,83947720807880E-002	-2,73268901678027E-001	-2,73268901678027E-001	0,00000000000000E+000
 Element 48-86 (Plate)	 6533	           2	-7,50000000000000E+000	-1,37124465319458E+001	 9,11378904314682E-001	-3,96976560044962E+001	9,11378904314682E-001	 4,23028625657048E-002	-1,70602985296504E-002	4,23028625657048E-002	-2,64995587537665E-001	-2,64995587537665E-001	0,00000000000000E+000
                (ERSS)	 6534	           3	-7,50000000000000E+000	-1,38634149502708E+001	 6,26738011352750E-001	-3,89506803997734E+001	6,26738011352750E-001	 2,24882731068789E-002	-2,06252901972527E-002	2,24882731068789E-002	-2,60179785948583E-001	-2,60179785948583E-001	0,00000000000000E+000
                      	 6535	           4	-7,50000000000000E+000	-1,40143833685958E+001	 3,56597664697077E-001	-3,81729419971396E+001	3,56597664697077E-001	 8,77995676849865E-003	-2,32189997307339E-002	8,77995676849865E-003	-2,57896860784210E-001	-2,57896860784210E-001	0,00000000000000E+000
                      	 7778	           5	-7,50000000000000E+000	-1,41653517869209E+001	 1,01159790192803E-001	-3,73647482498708E+001	1,01159790192803E-001	 1,00686661475276E-003	-2,48591148670178E-002	1,00686661475276E-003	-2,57230874309111E-001	-2,57230874309111E-001	0,00000000000000E+000
          Plate\_1\_15	 7778	           1	-7,50000000000000E+000	-1,41653517869209E+001	 1,01084526498121E-001	-3,73632483227723E+001	1,01084526498121E-001	 7,42187035851587E-004	-2,48395386995646E-002	7,42187035851587E-004	-2,57230874309111E-001	-2,57230874309111E-001	0,00000000000000E+000
 Element 48-87 (Plate)	 7779	           2	-7,50000000000000E+000	-1,43261393556448E+001	-1,54987153385735E-001	-3,64665058769475E+001	0,00000000000000E+000	-2,16235047903176E-003	-2,56624636515215E-002	1,80627114058840E-007	-2,57417171192680E-001	-2,57417171192680E-001	0,00000000000000E+000
                (ERSS)	 7780	           3	-7,50000000000000E+000	-1,44869269243687E+001	-3,94553520113569E-001	-3,55290502510412E+001	0,00000000000000E+000	 3,01989209872304E-004	-2,53168608463441E-002	3,01989209872304E-004	-2,57638159970703E-001	-2,57638159970703E-001	0,00000000000000E+000
                      	 7781	           4	-7,50000000000000E+000	-1,46477144930926E+001	-6,17430214136576E-001	-3,45512014378458E+001	0,00000000000000E+000	 8,11472812508059E-003	-2,37680916532804E-002	8,11472812508059E-003	-2,57033538713305E-001	-2,57033538713305E-001	0,00000000000000E+000
                      	 9023	           5	-7,50000000000000E+000	-1,48085020618166E+001	-8,23432875905948E-001	-3,35332794301540E+001	0,00000000000000E+000	 2,12553882891099E-002	-2,09815174415784E-002	2,12553882891099E-002	-2,54743738718358E-001	-2,54743738718358E-001	0,00000000000000E+000
          Plate\_1\_15	 9023	           1	-7,50000000000000E+000	-1,48085020618166E+001	-8,23395856250957E-001	-3,35310362201981E+001	0,00000000000000E+000	 2,13174352446436E-002	-2,07490190438490E-002	2,13174352446436E-002	-2,54743738718357E-001	-2,54743738718357E-001	0,00000000000000E+000
 Element 48-88 (Plate)	 9024	           2	-7,50000000000000E+000	-1,49797474291787E+001	-1,02426612760177E+000	-3,23991598637693E+001	0,00000000000000E+000	 4,12574812486020E-002	-1,61033057969543E-002	4,12574812486020E-002	-2,49479320268723E-001	-2,49479320268723E-001	0,00000000000000E+000
                (ERSS)	 9025	           3	-7,50000000000000E+000	-1,51509927965408E+001	-1,20569469238484E+000	-3,12124734149701E+001	0,00000000000000E+000	 6,76004924694528E-002	-8,98894644366638E-003	6,76004924694528E-002	-2,40246120685798E-001	-2,40246120685798E-001	0,00000000000000E+000
                      	 9026	           4	-7,50000000000000E+000	-1,53222381639029E+001	-1,36750758765342E+000	-2,99712575684727E+001	0,00000000000000E+000	 1,00320437129789E-001	-5,56355567652187E-008	1,00320437129789E-001	-2,25957616260600E-001	-2,26077751549250E-001	0,00000000000000E+000
                      	 9149	           5	-7,50000000000000E+000	-1,54934835312651E+001	-1,50953085046076E+000	-2,86757930189494E+001	0,00000000000000E+000	 1,39391283452202E-001	-1,11301736244680E-007	1,39391283452202E-001	-2,05526987377674E-001	-2,07820604047487E-001	0,00000000000000E+000
          Plate\_1\_15	 9149	           1	-7,50000000000000E+000	-1,54934835312651E+001	-1,50930233918847E+000	-2,86722611463190E+001	0,00000000000000E+000	 1,38151254832764E-001	-1,06995716334228E-007	1,38151254832764E-001	-2,05526987377673E-001	-2,07820604047483E-001	0,00000000000000E+000
 Element 48-89 (Plate)	 9150	           2	-7,50000000000000E+000	-1,56758668838820E+001	-1,63848951329888E+000	-2,72271324385151E+001	0,00000000000000E+000	 1,87605619470163E-001	-1,68218012112321E-007	1,87605619470163E-001	-1,75881240799356E-001	-1,85242395192638E-001	0,00000000000000E+000
                (ERSS)	 9151	           3	-7,50000000000000E+000	-1,58582502364989E+001	-1,74409445311324E+000	-2,57055093476192E+001	0,00000000000000E+000	 2,39287402011590E-001	-2,14169651871436E-007	2,39287402011590E-001	-1,36943548513588E-001	-1,65463877616442E-001	0,00000000000000E+000
                      	 9152	           4	-7,50000000000000E+000	-1,60406335891158E+001	-1,82594440251769E+000	-2,41074973831950E+001	0,00000000000000E+000	 2,92000213546223E-001	-2,41793249887691E-007	2,92000213546223E-001	-8,85143443724619E-002	-1,53752081197307E-001	0,00000000000000E+000
                      	 9365	           5	-7,50000000000000E+000	-1,62230169417327E+001	-1,88386660539833E+000	-2,24332020548061E+001	0,00000000000000E+000	 3,44547665163245E-001	-2,48031420437202E-007	3,44547665163245E-001	-3,04574528981612E-002	-1,36897834943487E-001	0,00000000000000E+000
          Plate\_1\_15	 9365	           1	-7,50000000000000E+000	-1,62230169417327E+001	-1,88336691964996E+000	-2,24273391596013E+001	0,00000000000000E+000	 3,27438943576067E-001	-2,16550875922253E-007	3,27438943576067E-001	-3,04574528981621E-002	-1,36897834943581E-001	0,00000000000000E+000
 Element 48-90 (Plate)	 9366	           2	-7,50000000000000E+000	-1,64172627062995E+001	-1,91828373003853E+000	-2,05510111577930E+001	0,00000000000000E+000	 3,84610912645025E-001	-1,95190931505034E-007	3,84610912645025E-001	 3,95373280834272E-002	-1,12672193299299E-001	3,95373280834272E-002
                (ERSS)	 9367	           3	-7,50000000000000E+000	-1,66115084708664E+001	-1,92400280571158E+000	-1,85629581320382E+001	0,00000000000000E+000	 3,70112136326257E-001	-1,49457581127875E-008	3,70112136326257E-001	 1,14521688212701E-001	-8,09337923642802E-002	1,14521688212701E-001
                      	 9368	           4	-7,50000000000000E+000	-1,68057542354332E+001	-1,90030737525080E+000	-1,64622065463158E+001	0,00000000000000E+000	 2,65683738202905E-001	 0,00000000000000E+000	2,65683738202905E-001	 1,77536304566176E-001	-4,35143219807629E-002	1,77536304566176E-001
                      	10663	           5	-7,50000000000000E+000	-1,70000000000000E+001	-1,84698066723786E+000	-1,42477828646046E+001	0,00000000000000E+000	 5,30668418581107E-002	 0,00000000000000E+000	2,14708744679297E-001	 2,10537076686969E-001	-2,50780283583856E-003	2,10537076686969E-001
          Plate\_2\_15	10643	           1	 7,50000000000000E+000	-1,02500000000000E+001	 1,08775797833378E+001	-5,03197530189167E+001	1,08775797833378E+001	 3,50551508582150E-001	-6,27359864571862E-002	3,50551508582150E-001	 3,30190995384795E+000	-6,86759483365794E-007	3,30190995384795E+000
 Element 49-91 (Plate)	10644	           2	 7,50000000000000E+000	-1,03471228822834E+001	 1,05231431580546E+001	-5,01442369965342E+001	1,05231431580546E+001	-3,07940345425700E-001	-4,32325837860922E-001	5,11046497599248E-007	 3,30277690716206E+000	-6,55133976219645E-007	3,30277690716206E+000
                (ERSS)	10645	           3	 7,50000000000000E+000	-1,04442457645668E+001	 1,01708205778627E+001	-4,99643190254288E+001	1,01708205778627E+001	-8,24345897542010E-001	-8,64484215498176E-001	8,01560593753490E-007	 3,24671631697413E+000	-5,90660831068488E-007	3,24671631697413E+000
                      	10646	           4	 7,50000000000000E+000	-1,05413686468502E+001	 9,82090760230392E+000	-4,97800309630051E+001	9,82090760230392E+000	-1,20588037443952E+000	-1,21720388713609E+000	1,00043467253869E-006	 3,14697820836112E+000	-5,02363423510025E-007	3,14697820836112E+000
                      	11411	           5	 7,50000000000000E+000	-1,06384915291337E+001	 9,47369979092029E+000	-4,95914046666676E+001	9,47369979092029E+000	-1,45975900279098E+000	-1,45975900279098E+000	1,11328623782001E-006	 3,01658475442386E+000	-3,99091072377024E-007	3,01658475442386E+000
          Plate\_2\_15	11411	           1	 7,50000000000000E+000	-1,06384915291337E+001	 9,47372907465495E+000	-4,95909940214978E+001	9,47372907465495E+000	-1,47626120075832E+000	-1,47626120075832E+000	1,12535423173392E-006	 3,01658475442386E+000	-3,99091052177967E-007	3,01658475442386E+000
 Element 49-92 (Plate)	11412	           2	 7,50000000000000E+000	-1,07419313894903E+001	 9,10704524055578E+000	-4,93844260421325E+001	9,10704524055578E+000	-1,65703993961248E+000	-1,65703993961248E+000	1,18928144579499E-006	 2,85396487035066E+000	-2,79035613243681E-007	2,85396487035066E+000
                (ERSS)	11413	           3	 7,50000000000000E+000	-1,08453712498470E+001	 8,74385759772460E+000	-4,91711960801708E+001	8,74385759772460E+000	-1,77154573491291E+000	-1,77154573491291E+000	1,21295010101567E-006	 2,67608064397375E+000	-1,54456191100176E-007	2,67608064397375E+000
                      	11414	           4	 7,50000000000000E+000	-1,09488111102037E+001	 8,38449015083187E+000	-4,89513771029461E+001	8,38449015083187E+000	-1,82365570972015E+000	-1,82365570972015E+000	1,19908524823727E-006	 2,48953353052504E+000	-2,93362957521871E-008	2,48953353052504E+000
                      	11635	           5	 7,50000000000000E+000	-1,10522509705603E+001	 8,02926690454811E+000	-4,87250420777920E+001	8,02926690454811E+000	-1,81724698709479E+000	-1,81724698709479E+000	1,15041193830108E-006	 2,30079993040412E+000	 0,00000000000000E+000	2,30079993040412E+000
          Plate\_2\_15	11635	           1	 7,50000000000000E+000	-1,10522509705603E+001	 8,02933556037706E+000	-4,87246367091543E+001	8,02933556037706E+000	-1,82605984032752E+000	-1,82605984032752E+000	1,15627636136153E-006	 2,30079993040412E+000	 0,00000000000000E+000	2,30079993040412E+000
 Element 49-93 (Plate)	11636	           2	 7,50000000000000E+000	-1,11624186721261E+001	 7,65581980235917E+000	-4,84756030793301E+001	7,65581980235917E+000	-1,78168897499246E+000	-1,78168897499246E+000	1,08452326850440E-006	 2,10187528180226E+000	 0,00000000000000E+000	2,10187528180226E+000
                (ERSS)	11637	           3	 7,50000000000000E+000	-1,12725863736919E+001	 7,28756386432227E+000	-4,82175054467050E+001	7,28756386432227E+000	-1,71323258603169E+000	-1,71323258603169E+000	1,00145540335050E-006	 1,90913130167254E+000	 0,00000000000000E+000	1,90913130167254E+000
                      	11638	           4	 7,50000000000000E+000	-1,13827540752577E+001	 6,92488066242598E+000	-4,79504544591296E+001	6,92488066242598E+000	-1,62282551899823E+000	-1,62282551899823E+000	9,08462833803407E-007	 1,72510790077806E+000	 0,00000000000000E+000	1,72510790077806E+000
                      	11665	           5	 7,50000000000000E+000	-1,14929217768235E+001	 6,56808311282997E+000	-4,76745607644545E+001	6,56808311282997E+000	-1,51260261944513E+000	-1,51260261944513E+000	8,06935627766713E-007	 1,55227616932654E+000	 0,00000000000000E+000	1,55227616932654E+000
          Plate\_2\_15	11665	           1	 7,50000000000000E+000	-1,14929217768235E+001	 6,56811289460560E+000	-4,76741257704678E+001	6,56811289460560E+000	-1,51702168521082E+000	-1,51702168521082E+000	8,09598847847880E-007	 1,55227616932654E+000	 0,00000000000000E+000	1,55227616932654E+000
 Element 49-94 (Plate)	11666	           2	 7,50000000000000E+000	-1,16102549057202E+001	 6,19481930099584E+000	-4,73697312570010E+001	6,19481930099584E+000	-1,39216088583246E+000	-1,39216088583246E+000	7,01066319949257E-007	 1,38162003040857E+000	 0,00000000000000E+000	1,38162003040857E+000
                (ERSS)	11667	           3	 7,50000000000000E+000	-1,17275880346170E+001	 5,82860066765266E+000	-4,70535397309327E+001	5,82860066765266E+000	-1,26609500966607E+000	-1,26609500966607E+000	5,95710731426149E-007	 1,22564205427840E+000	 0,00000000000000E+000	1,22564205427840E+000
                      	11668	           4	 7,50000000000000E+000	-1,18449211635137E+001	 5,46976076982895E+000	-4,67256989257514E+001	5,46976076982895E+000	-1,13983768625222E+000	-1,13983768625222E+000	4,94119676981531E-007	 1,08444907162367E+000	 0,00000000000000E+000	1,08444907162367E+000
                      	12519	           5	 7,50000000000000E+000	-1,19622542924104E+001	 5,11860338277758E+000	-4,63863565749456E+001	5,11860338277758E+000	-1,01440254513150E+000	-1,01440254513150E+000	3,96880751318378E-007	 9,58116507109445E-001	 0,00000000000000E+000	9,58116507109445E-001
          Plate\_2\_15	12519	           1	 7,50000000000000E+000	-1,19622542924104E+001	 5,11857604824899E+000	-4,63858595979131E+001	5,11857604824899E+000	-1,01597767523862E+000	-1,01597767523862E+000	3,97635733182233E-007	 9,58116507109446E-001	 0,00000000000000E+000	9,58116507109446E-001
 Element 49-95 (Plate)	12520	           2	 7,50000000000000E+000	-1,20872188958380E+001	 4,75313011406830E+000	-4,60108870710752E+001	4,75313011406830E+000	-8,89488865598992E-001	-8,89488865598992E-001	3,02213545087526E-007	 8,39171281843050E-001	 0,00000000000000E+000	8,39171281843050E-001
                (ERSS)	12521	           3	 7,50000000000000E+000	-1,22121834992655E+001	 4,39653215436279E+000	-4,56208681141589E+001	4,39653215436279E+000	-7,71689241020735E-001	-7,71689241020735E-001	2,15449438731187E-007	 7,35452622100790E-001	 0,00000000000000E+000	7,35452622100790E-001
                      	12522	           4	 7,50000000000000E+000	-1,23371481026931E+001	 4,04906097705763E+000	-4,52159908120116E+001	4,04906097705763E+000	-6,62884701651484E-001	-6,62884701651484E-001	1,37455927985724E-007	 6,45884541080352E-001	 0,00000000000000E+000	6,45884541080352E-001
                      	12720	           5	 7,50000000000000E+000	-1,24621127061207E+001	 3,71099539007802E+000	-4,47964432494810E+001	3,71099539007802E+000	-5,63381147638878E-001	-5,63381147638878E-001	6,83455267236437E-008	 5,69384033389455E-001	 0,00000000000000E+000	5,69384033389455E-001
          Plate\_2\_15	12720	           1	 7,50000000000000E+000	-1,24621127061207E+001	 3,71091547367717E+000	-4,47958381827983E+001	3,71091547367717E+000	-5,63374964453503E-001	-5,63374964453503E-001	6,81127279189101E-008	 5,69384033389454E-001	 0,00000000000000E+000	5,69384033389454E-001
 Element 49-96 (Plate)	12721	           2	 7,50000000000000E+000	-1,25952051434966E+001	 3,36116591520659E+000	-4,43318051463633E+001	3,36116591520659E+000	-4,68811608464184E-001	-4,68811608464184E-001	4,39675048128907E-009	 5,00828875412504E-001	 0,00000000000000E+000	5,00828875412504E-001
                (ERSS)	12722	           3	 7,50000000000000E+000	-1,27282975808726E+001	 3,02196625051541E+000	-4,38487057570023E+001	3,02196625051541E+000	-3,84851017270569E-001	-3,84851017270569E-001	0,00000000000000E+000	 4,44126254847865E-001	 0,00000000000000E+000	4,44126254847865E-001
                      	12723	           4	 7,50000000000000E+000	-1,28613900182485E+001	 2,69356739229704E+000	-4,33467720054488E+001	2,69356739229704E+000	-3,11397259932412E-001	-3,11397259932412E-001	0,00000000000000E+000	 3,97897804571204E-001	 0,00000000000000E+000	3,97897804571204E-001
                      	13686	           5	 7,50000000000000E+000	-1,29944824556244E+001	 2,37622025324488E+000	-4,28262358824364E+001	2,37622025324488E+000	-2,48354405509465E-001	-2,48354405509465E-001	0,00000000000000E+000	 3,60772476248824E-001	 0,00000000000000E+000	3,60772476248824E-001
          Plate\_2\_15	13686	           1	 7,50000000000000E+000	-1,29944824556244E+001	 2,37610814639926E+000	-4,28254563325352E+001	2,37610814639926E+000	-2,47712917494224E-001	-2,47712917494224E-001	0,00000000000000E+000	 3,60772476248824E-001	 0,00000000000000E+000	3,60772476248824E-001
 Element 49-97 (Plate)	13687	           2	 7,50000000000000E+000	-1,31362313701235E+001	 2,05012735189100E+000	-4,22492690090217E+001	2,05012735189100E+000	-1,90772126200185E-001	-1,90772126200185E-001	0,00000000000000E+000	 3,29806862572861E-001	 0,00000000000000E+000	3,29806862572861E-001
                (ERSS)	13688	           3	 7,50000000000000E+000	-1,32779802846226E+001	 1,73639870106422E+000	-4,16488437609732E+001	1,73639870106422E+000	-1,42538638291146E-001	-1,42538638291146E-001	0,00000000000000E+000	 3,06278110291562E-001	 0,00000000000000E+000	3,06278110291562E-001
                      	13689	           4	 7,50000000000000E+000	-1,34197291991216E+001	 1,43514711048691E+000	-4,10244537391549E+001	1,43514711048691E+000	-1,02784151569336E-001	-1,02784151569336E-001	6,97871678295518E-003	 2,88987714928329E-001	 0,00000000000000E+000	2,88987714928329E-001
                      	13786	           5	 7,50000000000000E+000	-1,35614781136207E+001	 1,14659749672703E+000	-4,03763720943315E+001	1,14659749672703E+000	-7,12803638369805E-002	-7,12803638369805E-002	1,27549509750025E-002	 2,76749075806424E-001	 0,00000000000000E+000	2,76749075806424E-001
          Plate\_2\_15	13786	           1	 7,50000000000000E+000	-1,35614781136207E+001	 1,14648704129137E+000	-4,03753144691935E+001	1,14648704129137E+000	-7,06442727038916E-002	-7,06442727038916E-002	1,28861133631485E-002	 2,76749075806423E-001	 0,00000000000000E+000	2,76749075806423E-001
 Element 49-98 (Plate)	13787	           2	 7,50000000000000E+000	-1,37124465319458E+001	 8,52942840793923E-001	-3,96572462922689E+001	8,52942840793923E-001	-4,43766023552633E-002	-4,43766023552633E-002	1,80838849915831E-002	 2,68148784984896E-001	 0,00000000000000E+000	2,68148784984896E-001
                (ERSS)	13788	           3	 7,50000000000000E+000	-1,38634149502708E+001	 5,73506216150707E-001	-3,89080075246015E+001	5,73506216150707E-001	-2,43373823165690E-002	-2,43373823165690E-002	2,25458770414275E-002	 2,63036357698968E-001	 0,00000000000000E+000	2,63036357698968E-001
                      	13789	           4	 7,50000000000000E+000	-1,40143833685958E+001	 3,08379445149995E-001	-3,81279055080935E+001	3,08379445149995E-001	-1,03631061616932E-002	-1,03631061616932E-002	2,63024937968737E-002	 2,60493693699222E-001	 0,00000000000000E+000	2,60493693699222E-001
                      	14690	           5	 7,50000000000000E+000	-1,41653517869209E+001	 5,77648055800588E-002	-3,73172475846474E+001	5,77648055800588E-002	-2,29026746452032E-003	-2,29026746452032E-003	2,93841395421140E-002	 2,59611056278061E-001	 0,00000000000000E+000	2,59611056278061E-001
          Plate\_2\_15	14690	           1	 7,50000000000000E+000	-1,41653517869209E+001	 5,77050086170179E-002	-3,73157389443895E+001	5,77050086170179E-002	-2,01980971362607E-003	-2,01980971362607E-003	2,93988317687565E-002	 2,59611056278063E-001	 0,00000000000000E+000	2,59611056278063E-001
 Element 49-99 (Plate)	14691	           2	 7,50000000000000E+000	-1,43261393556448E+001	-1,93408813033875E-001	-3,64162479161091E+001	0,00000000000000E+000	 1,27231637331365E-003	-1,75129432357510E-007	3,21536692673640E-002	 2,59622400145442E-001	 0,00000000000000E+000	2,59622400145442E-001
                (ERSS)	14692	           3	 7,50000000000000E+000	-1,44869269243687E+001	-4,28166957621009E-001	-3,54758924444694E+001	0,00000000000000E+000	-7,49717207828726E-004	-7,49717207828726E-004	3,42697898895023E-002	 2,59735077258369E-001	 0,00000000000000E+000	2,59735077258369E-001
                      	14693	           4	 7,50000000000000E+000	-1,46477144930926E+001	-6,46384925726262E-001	-3,44949905485267E+001	0,00000000000000E+000	-8,06443216877734E-003	-8,06443216877734E-003	3,57279921101246E-002	 2,59097740838091E-001	 0,00000000000000E+000	2,59097740838091E-001
                      	14742	           5	 7,50000000000000E+000	-1,48085020618166E+001	-8,47878217931511E-001	-3,34738602473376E+001	0,00000000000000E+000	-2,06503502212563E-002	-2,06503502212563E-002	3,65090744041839E-002	 2,56859851089013E-001	 0,00000000000000E+000	2,56859851089013E-001
          Plate\_2\_15	14742	           1	 7,50000000000000E+000	-1,48085020618166E+001	-8,47821767458809E-001	-3,34715988952296E+001	0,00000000000000E+000	-2,07148843392725E-002	-2,07148843392725E-002	3,62835462469458E-002	 2,56859851089014E-001	 0,00000000000000E+000	2,56859851089014E-001
Element 49-100 (Plate)	14743	           2	 7,50000000000000E+000	-1,49797474291787E+001	-1,04401559927541E+000	-3,23361145230875E+001	0,00000000000000E+000	-3,98559801317241E-002	-3,98559801317241E-002	3,61866212441143E-002	 2,51766260121946E-001	 0,00000000000000E+000	2,51856474641880E-001
                (ERSS)	14744	           3	 7,50000000000000E+000	-1,51509927965408E+001	-1,22085370082744E+000	-3,11455709194138E+001	0,00000000000000E+000	-6,53717554342210E-002	-6,53717554342210E-002	3,43466036172737E-002	 2,42844100706906E-001	 0,00000000000000E+000	2,43449151205227E-001
                      	14745	           4	 7,50000000000000E+000	-1,53222381639029E+001	-1,37816207048956E+000	-2,99002464201330E+001	0,00000000000000E+000	-9,72568964945572E-002	-9,72568964945572E-002	3,06384021391334E-002	 2,29008486052910E-001	 0,00000000000000E+000	2,31590469148031E-001
                      	15600	           5	 7,50000000000000E+000	-1,54934835312651E+001	-1,51576670663644E+000	-2,86004193611692E+001	0,00000000000000E+000	-1,35506089560527E-001	-1,35506089560527E-001	2,49369255824033E-002	 2,09173198672358E-001	 0,00000000000000E+000	2,18523821734928E-001
          Plate\_2\_15	15600	           1	 7,50000000000000E+000	-1,54934835312651E+001	-1,51553431208708E+000	-2,85968448429616E+001	0,00000000000000E+000	-1,34249841302183E-001	-1,34249841302183E-001	2,45131043241789E-002	 2,09173198672358E-001	 0,00000000000000E+000	2,18523821735013E-001
Element 49-101 (Plate)	15601	           2	 7,50000000000000E+000	-1,56758668838820E+001	-1,64006762715002E+000	-2,71467653843209E+001	0,00000000000000E+000	-1,82463942367164E-001	-1,82463942367164E-001	1,52685134331902E-002	 1,80354230601946E-001	 0,00000000000000E+000	2,06197523234524E-001
                (ERSS)	15602	           3	 7,50000000000000E+000	-1,58582502364989E+001	-1,74102542550663E+000	-2,56197301558754E+001	0,00000000000000E+000	-2,33006463499646E-001	-2,33006463499646E-001	9,79291717993111E-004	 1,42458666095598E-001	 0,00000000000000E+000	2,05618485837663E-001
                      	15603	           4	 7,50000000000000E+000	-1,60406335891158E+001	-1,81824916948672E+000	-2,40158582463853E+001	0,00000000000000E+000	-2,84629338882516E-001	-2,84629338882516E-001	2,82724600043973E-007	 9,52759438201541E-002	 0,00000000000000E+000	2,04079008578179E-001
                      	16406	           5	 7,50000000000000E+000	-1,62230169417327E+001	-1,87158032142013E+000	-2,23352687446108E+001	0,00000000000000E+000	-3,36084502698657E-001	-3,36084502698657E-001	2,91966175775879E-007	 3,86618322631243E-002	 0,00000000000000E+000	1,98433763824777E-001
          Plate\_2\_15	16406	           1	 7,50000000000000E+000	-1,62230169417327E+001	-1,87120104702089E+000	-2,23288866999305E+001	0,00000000000000E+000	-3,18010732601171E-001	-3,18010732601171E-001	2,57704289350073E-007	 3,86618322631246E-002	 0,00000000000000E+000	1,98433763824596E-001
Element 49-102 (Plate)	16407	           2	 7,50000000000000E+000	-1,64172627062995E+001	-1,90083637018588E+000	-2,04459272577889E+001	0,00000000000000E+000	-3,77402230846716E-001	-3,77402230846716E-001	2,41028872047425E-007	-2,97317454391403E-002	-2,97317454391403E-002	1,86622259538522E-001
                (ERSS)	16408	           3	 7,50000000000000E+000	-1,66115084708664E+001	-1,90099184815697E+000	-1,84491789825829E+001	0,00000000000000E+000	-3,62372071189290E-001	-3,62372071189290E-001	5,17667453483544E-008	-1,03358773950070E-001	-1,03358773950070E-001	1,67043122392170E-001
                      	16409	           4	 7,50000000000000E+000	-1,68057542354332E+001	-1,87154940012461E+000	-1,63373754699871E+001	0,00000000000000E+000	-2,52847062347149E-001	-2,52847062347149E-001	0,00000000000000E+000	-1,64427644254235E-001	-1,64427644254235E-001	1,38680086107400E-001
                      	16420	           5	 7,50000000000000E+000	-1,70000000000000E+001	-1,81239094527927E+000	-1,41092503156764E+001	0,00000000000000E+000	-2,87540130385467E-002	-2,21797487834525E-001	0,00000000000000E+000	-1,93954376277338E-001	-1,93954376277338E-001	1,00613725535397E-001
          Plate\_1\_16	10663	           1	-7,50000000000000E+000	-1,70000000000000E+001	-1,85726191989092E+000	-1,43027150602404E+001	0,00000000000000E+000	-3,21175650762445E-003	-3,21175650762445E-003	1,83525427144822E-001	 2,10537076686969E-001	-2,50780283577136E-003	2,10537076686969E-001
Element 50-103 (Plate)	10664	           2	-7,50000000000000E+000	-1,71250000000000E+001	-1,89451274162834E+000	-1,33514443318233E+001	0,00000000000000E+000	-2,79197410587590E-001	-2,79197410587590E-001	2,06894289211426E-001	 1,91948029846599E-001	-4,86464389354848E-007	1,91948029846599E-001
                (ERSS)	10665	           3	-7,50000000000000E+000	-1,72500000000000E+001	-1,92721146215971E+000	-1,23882968269729E+001	0,00000000000000E+000	-4,71789748622746E-001	-4,71789748622746E-001	9,88318102400265E-002	 1,44256221434592E-001	-3,08844202731661E-007	1,44256221434592E-001
                      	10666	           4	-7,50000000000000E+000	-1,73750000000000E+001	-1,95632805884754E+000	-1,14245163596567E+001	0,00000000000000E+000	-5,88298569924126E-001	-5,88298569924126E-001	1,27610477158340E-006	 7,71417750206653E-002	-1,35923482649546E-007	7,71417750206653E-002
                      	11425	           5	-7,50000000000000E+000	-1,75000000000000E+001	-1,98283250905437E+000	-1,04713467438422E+001	0,00000000000000E+000	-6,36033673802761E-001	-6,60082970070408E-001	8,60364232394713E-007	 1,15879528195251E-015	-1,46733319938974E-013	1,69629067736654E-013
          Plate\_2\_16	16420	           1	 7,50000000000000E+000	-1,70000000000000E+001	-1,82296966500826E+000	-1,41650066483771E+001	0,00000000000000E+000	 2,08256006284199E-002	-2,13396549159882E-001	2,08256006284199E-002	-1,93954376277337E-001	-1,93954376277337E-001	1,00613725535806E-001
Element 51-104 (Plate)	16421	           2	 7,50000000000000E+000	-1,71250000000000E+001	-1,85438095750486E+000	-1,32005205654724E+001	0,00000000000000E+000	 2,89132934721224E-001	-2,25576009279377E-001	2,89132934721224E-001	-1,73381328012136E-001	-1,73381328012136E-001	7,29810373594294E-002
                (ERSS)	16422	           3	 7,50000000000000E+000	-1,72500000000000E+001	-1,88128540360112E+000	-1,22280703064271E+001	0,00000000000000E+000	 4,51688738463261E-001	-2,16505072605661E-001	4,51688738463261E-001	-1,26142226531241E-001	-1,26142226531241E-001	4,50936254449283E-002
                      	16423	           4	 7,50000000000000E+000	-1,73750000000000E+001	-1,90569172411224E+000	-1,12605425046879E+001	0,00000000000000E+000	 5,18561831564730E-001	-1,84514653907125E-001	5,18561831564730E-001	-6,44176808258580E-002	-6,44176808258580E-002	1,97967248085417E-002
                      	17112	           5	 7,50000000000000E+000	-1,75000000000000E+001	-1,92960863985341E+000	-1,03108237937016E+001	0,00000000000000E+000	 4,99821033735835E-001	-1,27935667952156E-001	4,99821033735835E-001	 1,54910806404729E-015	-2,49506144911482E-013	1,77678835186490E-013
