    Structural element	 Node	Local number	                 X [m]	                 Y [m]	              N [kN/m]	          N_min [kN/m]	         N_max [kN/m]	              Q [kN/m]	          Q_min [kN/m]	         Q_max [kN/m]	            M [kN m/m]	        M_min [kN m/m]	       M_max [kN m/m]
 Element 48-85 (Plate)	 6509	           2	-7,50000000000000E+000	-1,31362313701235E+001	 2,00230710045252E+000	-4,22818695763753E+001	2,13043955463568E+000	 1,87989171585452E-001	 0,00000000000000E+000	1,88254602291072E-001	-3,24572439455608E-001	-3,25295823202495E-001	0,00000000000000E+000
                (ERSS)	 6510	           3	-7,50000000000000E+000	-1,32779802846226E+001	 1,68678015593105E+000	-4,16832550872628E+001	1,81099886607799E+000	 1,39790278333152E-001	-4,46362514444165E-004	1,40059511485482E-001	-3,01436396239549E-001	-3,02121843469748E-001	0,00000000000000E+000
                      	 6511	           4	-7,50000000000000E+000	-1,34197291991216E+001	 1,38392813266767E+000	-4,10607456971221E+001	1,50425797219814E+000	 1,00121327057180E-001	-7,08431718091328E-003	1,00391592530259E-001	-2,84530220322533E-001	-2,85177390232468E-001	0,00000000000000E+000
                      	 6532	           5	-7,50000000000000E+000	-1,35614781136207E+001	 1,09397385496867E+000	-4,04146146993072E+001	1,21044231640914E+000	 6,87526903039504E-002	-1,24081542504031E-002	6,90211130440810E-002	-2,72659937378459E-001	-2,73268901678026E-001	0,00000000000000E+000
          Plate\_1\_15	 6532	           1	-7,50000000000000E+000	-1,35614781136207E+001	 1,09385257550011E+000	-4,04135613580320E+001	1,21031841773773E+000	 6,81265133894403E-002	-1,25063369910027E-002	6,83947720807880E-002	-2,72659937378459E-001	-2,73268901678027E-001	0,00000000000000E+000
 Element 48-86 (Plate)	 6533	           2	-7,50000000000000E+000	-1,37124465319458E+001	 7,98999541272026E-001	-3,96976560044962E+001	9,11378904314682E-001	 4,20401454318771E-002	-1,70602985296504E-002	4,23028625657048E-002	-2,64426745292713E-001	-2,64995587537665E-001	0,00000000000000E+000
                (ERSS)	 6534	           3	-7,50000000000000E+000	-1,38634149502708E+001	 5,18423006029262E-001	-3,89506803997734E+001	6,26738011352750E-001	 2,22352138059216E-002	-2,06252901972527E-002	2,24882731068789E-002	-2,59649938552722E-001	-2,60179785948583E-001	0,00000000000000E+000
                      	 6535	           4	-7,50000000000000E+000	-1,40143833685958E+001	 2,52322280298705E-001	-3,81729419971396E+001	3,56597664697077E-001	 8,54073779906928E-003	-2,32189997307339E-002	8,77995676849865E-003	-2,57404233760746E-001	-2,57896860784210E-001	0,00000000000000E+000
                      	 7778	           5	-7,50000000000000E+000	-1,41653517869209E+001	 8,96674607236636E-004	-3,73647482498708E+001	1,01159790192803E-001	 7,85736698815737E-004	-2,48591148670178E-002	1,00686661475276E-003	-2,56773042282675E-001	-2,57230874309111E-001	0,00000000000000E+000
          Plate\_1\_15	 7778	           1	-7,50000000000000E+000	-1,41653517869209E+001	 8,24647660675137E-004	-3,73632483227723E+001	1,01084526498121E-001	 5,21282713621797E-004	-2,48395386995646E-002	7,42187035851587E-004	-2,56773042282675E-001	-2,57230874309111E-001	0,00000000000000E+000
 Element 48-87 (Plate)	 7779	           2	-7,50000000000000E+000	-1,43261393556448E+001	-2,50998662419664E-001	-3,64665058769475E+001	0,00000000000000E+000	-2,35893026404717E-003	-2,56624636515215E-002	1,80627114058840E-007	-2,56992973092680E-001	-2,57417171192680E-001	0,00000000000000E+000
                (ERSS)	 7780	           3	-7,50000000000000E+000	-1,44869269243687E+001	-4,86335955837465E-001	-3,55290502510412E+001	0,00000000000000E+000	 1,35572640380015E-004	-2,53168608463441E-002	3,01989209872304E-004	-2,57243228609961E-001	-2,57638159970703E-001	0,00000000000000E+000
                      	 7781	           4	-7,50000000000000E+000	-1,46477144930926E+001	-7,05005425250226E-001	-3,45512014378458E+001	0,00000000000000E+000	 7,98432513569663E-003	-2,37680916532804E-002	8,11472812508059E-003	-2,56662555025768E-001	-2,57033538713305E-001	0,00000000000000E+000
                      	 9023	           5	-7,50000000000000E+000	-1,48085020618166E+001	-9,06825263315444E-001	-3,35332794301540E+001	0,00000000000000E+000	 2,11668609306960E-002	-2,09815174415784E-002	2,12553882891099E-002	-2,54390429445723E-001	-2,54743738718358E-001	0,00000000000000E+000
          Plate\_1\_15	 9023	           1	-7,50000000000000E+000	-1,48085020618166E+001	-9,06783986770984E-001	-3,35310362201981E+001	0,00000000000000E+000	 2,12288355994116E-002	-2,07490190438490E-002	2,13174352446436E-002	-2,54390429445723E-001	-2,54743738718357E-001	0,00000000000000E+000
 Element 48-88 (Plate)	 9024	           2	-7,50000000000000E+000	-1,49797474291787E+001	-1,10321930813468E+000	-3,23991598637693E+001	0,00000000000000E+000	 4,12206546049470E-002	-1,61033057969543E-002	4,12574812486020E-002	-2,49136842618945E-001	-2,49479320268723E-001	0,00000000000000E+000
                (ERSS)	 9025	           3	-7,50000000000000E+000	-1,51509927965408E+001	-1,28022440817570E+000	-3,12124734149701E+001	0,00000000000000E+000	 6,76214275302112E-002	-8,98894644366638E-003	6,76224575208250E-002	-2,39905073454702E-001	-2,40246120685798E-001	0,00000000000000E+000
                      	 9026	           4	-7,50000000000000E+000	-1,53222381639029E+001	-1,43762769491138E+000	-2,99712575684727E+001	0,00000000000000E+000	 1,00404564447769E-001	-5,56355567652187E-008	1,00404564447769E-001	-2,25607657070526E-001	-2,26077751549250E-001	0,00000000000000E+000
                      	 9149	           5	-7,50000000000000E+000	-1,54934835312651E+001	-1,57525757635903E+000	-2,86757930189494E+001	0,00000000000000E+000	 1,39543475430184E-001	-1,11301736244680E-007	1,39543475430184E-001	-2,05156858420975E-001	-2,07820604047487E-001	0,00000000000000E+000
          Plate\_1\_15	 9149	           1	-7,50000000000000E+000	-1,54934835312651E+001	-1,57502297307561E+000	-2,86722611463190E+001	0,00000000000000E+000	 1,38299279846654E-001	-1,06995716334228E-007	1,38299279846654E-001	-2,05156858420975E-001	-2,07820604047483E-001	0,00000000000000E+000
 Element 48-89 (Plate)	 9150	           2	-7,50000000000000E+000	-1,56758668838820E+001	-1,69953903063262E+000	-2,72271324385151E+001	0,00000000000000E+000	 1,87830779745525E-001	-1,68218012112321E-007	1,87830779745525E-001	-1,75476945187921E-001	-1,85242395192638E-001	0,00000000000000E+000
                (ERSS)	 9151	           3	-7,50000000000000E+000	-1,58582502364989E+001	-1,80046693377688E+000	-2,57055093476192E+001	0,00000000000000E+000	 2,39577308371798E-001	-2,14169651871436E-007	2,39577308371798E-001	-1,36492008781137E-001	-1,65463877616442E-001	0,00000000000000E+000
                      	 9152	           4	-7,50000000000000E+000	-1,60406335891158E+001	-1,87763580160032E+000	-2,41074973831950E+001	0,00000000000000E+000	 2,92339704282847E-001	-2,41793249887691E-007	2,92339704282847E-001	-8,80051973857347E-002	-1,53752081197307E-001	0,00000000000000E+000
                      	 9365	           5	-7,50000000000000E+000	-1,62230169417327E+001	-1,93087475319486E+000	-2,24332020548061E+001	0,00000000000000E+000	 3,44918806036047E-001	-2,48031420437202E-007	3,44918806036047E-001	-2,98832005664913E-002	-1,36897834943487E-001	0,00000000000000E+000
          Plate\_1\_15	 9365	           1	-7,50000000000000E+000	-1,62230169417327E+001	-1,93036498918322E+000	-2,24273391596013E+001	0,00000000000000E+000	 3,27776373206331E-001	-2,16550875922253E-007	3,27776373206331E-001	-2,98832005664913E-002	-1,36897834943581E-001	0,00000000000000E+000
 Element 48-90 (Plate)	 9366	           2	-7,50000000000000E+000	-1,64172627062995E+001	-1,96027727843688E+000	-2,05510111577930E+001	0,00000000000000E+000	 3,84960433832436E-001	-1,95190931505034E-007	3,84960433832436E-001	 4,01802549968720E-002	-1,12672193299299E-001	4,01802549968720E-002
                (ERSS)	 9367	           3	-7,50000000000000E+000	-1,66115084708664E+001	-1,96094851243480E+000	-1,85629581320382E+001	0,00000000000000E+000	 3,70319022359772E-001	-1,49457581127875E-008	3,70320137194879E-001	 1,15222053408199E-001	-8,09337923642802E-002	1,15222053408199E-001
                      	 9368	           4	-7,50000000000000E+000	-1,68057542354332E+001	-1,93216113151958E+000	-1,64622065463158E+001	0,00000000000000E+000	 2,65561289895758E-001	 0,00000000000000E+000	2,65683738202905E-001	 1,78247541521096E-001	-4,35143219807629E-002	1,78247541521096E-001
                      	10663	           5	-7,50000000000000E+000	-1,70000000000000E+001	-1,87369757603377E+000	-1,42477828646046E+001	0,00000000000000E+000	 5,23963875478136E-002	 0,00000000000000E+000	2,14708744679297E-001	 2,11175380759815E-001	-2,50780283583856E-003	2,11175380759815E-001
          Plate\_2\_15	10643	           1	 7,50000000000000E+000	-1,02500000000000E+001	 1,07026017779801E+001	-5,03197530189167E+001	1,08775797833378E+001	 3,51658956087616E-001	-6,27359864571862E-002	3,51658956087616E-001	 3,30234822594660E+000	-6,86759483365794E-007	3,30242546221301E+000
 Element 49-91 (Plate)	10644	           2	 7,50000000000000E+000	-1,03471228822834E+001	 1,03511492242235E+001	-5,01442369965342E+001	1,05231431580546E+001	-3,07423374728322E-001	-4,32325837860922E-001	5,11046497599248E-007	 3,30329298809125E+000	-6,55133976219645E-007	3,30335289915382E+000
                (ERSS)	10645	           3	 7,50000000000000E+000	-1,04442457645668E+001	 1,00017769939688E+001	-4,99643190254288E+001	1,01708205778627E+001	-8,24294640439085E-001	-8,64484215498176E-001	8,01560593753490E-007	 3,24725906817830E+000	-5,90660831068488E-007	3,24730730137631E+000
                      	10646	           4	 7,50000000000000E+000	-1,05413686468502E+001	 9,65477905587032E+000	-4,97800309630051E+001	9,82090760230392E+000	-1,20617662860278E+000	-1,21720388713609E+000	1,00043467253869E-006	 3,14750807272460E+000	-5,02363423510025E-007	3,14754918568765E+000
                      	11411	           5	 7,50000000000000E+000	-1,06384915291337E+001	 9,31044937858242E+000	-4,95914046666676E+001	9,47369979092029E+000	-1,46029112677752E+000	-1,46031445806202E+000	1,11328623782001E-006	 3,01707354913476E+000	-3,99091072377024E-007	3,01711102758061E+000
          Plate\_2\_15	11411	           1	 7,50000000000000E+000	-1,06384915291337E+001	 9,31048138129699E+000	-4,95909940214978E+001	9,47372907465495E+000	-1,47680794547272E+000	-1,47683015766474E+000	1,12535423173392E-006	 3,01707354913476E+000	-3,99091052177967E-007	3,01711102758061E+000
 Element 49-92 (Plate)	11412	           2	 7,50000000000000E+000	-1,07419313894903E+001	 8,94682819918211E+000	-4,93844260421325E+001	9,10704524055578E+000	-1,65776070065639E+000	-1,65776165286214E+000	1,18928144579499E-006	 2,85438760477533E+000	-2,79035613243681E-007	2,85442418376939E+000
                (ERSS)	11413	           3	 7,50000000000000E+000	-1,08453712498470E+001	 8,58663965838218E+000	-4,91711960801708E+001	8,74385759772460E+000	-1,77238330924265E+000	-1,77238330924265E+000	1,21295010101567E-006	 2,67642231554490E+000	-1,54456191100176E-007	2,67646025431129E+000
                      	11414	           4	 7,50000000000000E+000	-1,09488111102037E+001	 8,23023793690244E+000	-4,89513771029461E+001	8,38449015083187E+000	-1,82455620671414E+000	-1,82455620671414E+000	1,19908524823727E-006	 2,48978480490693E+000	-2,93362957521871E-008	2,48984060499803E+000
                      	11635	           5	 7,50000000000000E+000	-1,10522509705603E+001	 7,87794521274812E+000	-4,87250420777920E+001	8,02926690454811E+000	-1,81815982855352E+000	-1,81815982855352E+000	1,15041193830108E-006	 2,30095703401919E+000	 0,00000000000000E+000	2,30104244781141E+000
          Plate\_2\_15	11635	           1	 7,50000000000000E+000	-1,10522509705603E+001	 7,87801622092006E+000	-4,87246367091543E+001	8,02933556037706E+000	-1,82698028939028E+000	-1,82698028939028E+000	1,15627636136153E-006	 2,30095703401919E+000	 0,00000000000000E+000	2,30104244781141E+000
 Element 49-93 (Plate)	11636	           2	 7,50000000000000E+000	-1,11624186721261E+001	 7,50758743740505E+000	-4,84756030793301E+001	7,65581980235917E+000	-1,78259004171472E+000	-1,78259004171472E+000	1,08452326850440E-006	 2,10193186203242E+000	 0,00000000000000E+000	2,10204933584289E+000
                (ERSS)	11637	           3	 7,50000000000000E+000	-1,12725863736919E+001	 7,14238711396945E+000	-4,82175054467050E+001	7,28756386432227E+000	-1,71409321776618E+000	-1,71409321776618E+000	1,00145540335050E-006	 1,90909065432505E+000	 0,00000000000000E+000	1,90923936929041E+000
                      	11638	           4	 7,50000000000000E+000	-1,13827540752577E+001	 6,78272622673654E+000	-4,79504544591296E+001	6,92488066242598E+000	-1,62362645704071E+000	-1,62362645704071E+000	9,08462833803407E-007	 1,72497551639210E+000	 0,00000000000000E+000	1,72515380912224E+000
                      	11665	           5	 7,50000000000000E+000	-1,14929217768235E+001	 6,42891575182961E+000	-4,76745607644545E+001	6,56808311282997E+000	-1,51332639903440E+000	-1,51332639903440E+000	8,06935627766713E-007	 1,55205967474092E+000	 0,00000000000000E+000	1,55227616932654E+000
          Plate\_2\_15	11665	           1	 7,50000000000000E+000	-1,14929217768235E+001	 6,42894775708875E+000	-4,76741257704678E+001	6,56811289460560E+000	-1,51774921382546E+000	-1,51774921382546E+000	8,09598847847880E-007	 1,55205967474092E+000	 0,00000000000000E+000	1,55227616932654E+000
 Element 49-94 (Plate)	11666	           2	 7,50000000000000E+000	-1,16102549057202E+001	 6,05880094158682E+000	-4,73697312570010E+001	6,19481930099584E+000	-1,39279927759179E+000	-1,39279927759179E+000	7,01066319949257E-007	 1,38132339413875E+000	 0,00000000000000E+000	1,38162003040857E+000
                (ERSS)	11667	           3	 7,50000000000000E+000	-1,17275880346170E+001	 5,69569705931554E+000	-4,70535397309327E+001	5,82860066765266E+000	-1,26664261886548E+000	-1,26664261886548E+000	5,95710731426149E-007	 1,22527582470858E+000	 0,00000000000000E+000	1,22564205427840E+000
                      	11668	           4	 7,50000000000000E+000	-1,18449211635137E+001	 5,33993788018576E+000	-4,67256989257514E+001	5,46976076982895E+000	-1,14029375513569E+000	-1,14029375513569E+000	4,94119676981531E-007	 1,08402392987430E+000	 0,00000000000000E+000	1,08444907162367E+000
                      	12519	           5	 7,50000000000000E+000	-1,19622542924104E+001	 4,99182517410831E+000	-4,63863565749456E+001	5,11860338277758E+000	-1,01476720389157E+000	-1,01476720389157E+000	3,96880751318378E-007	 9,57643238782185E-001	 0,00000000000000E+000	9,58116507109445E-001
          Plate\_2\_15	12519	           1	 7,50000000000000E+000	-1,19622542924104E+001	 4,99180001156177E+000	-4,63858595979131E+001	5,11857604824899E+000	-1,01634368114922E+000	-1,01634368114922E+000	3,97635733182233E-007	 9,57643238782185E-001	 0,00000000000000E+000	9,58116507109446E-001
 Element 49-95 (Plate)	12520	           2	 7,50000000000000E+000	-1,20872188958380E+001	 4,62956113431550E+000	-4,60108870710752E+001	4,75313011406830E+000	-8,89762947815443E-001	-8,89762947815443E-001	3,02213545087526E-007	 8,38658096050827E-001	 0,00000000000000E+000	8,39171281843050E-001
                (ERSS)	12521	           3	 7,50000000000000E+000	-1,22121834992655E+001	 4,27613702580761E+000	-4,56208681141589E+001	4,39653215436279E+000	-7,71878297530285E-001	-7,71878297530285E-001	2,15449438731187E-007	 7,34910570917402E-001	 0,00000000000000E+000	7,35452622100790E-001
                      	12522	           4	 7,50000000000000E+000	-1,23371481026931E+001	 3,93180443555873E+000	-4,52159908120116E+001	4,04906097705763E+000	-6,62995900853486E-001	-6,62995900853486E-001	1,37455927985724E-007	 6,45323795186529E-001	 0,00000000000000E+000	6,45884541080352E-001
                      	12720	           5	 7,50000000000000E+000	-1,24621127061207E+001	 3,59684011308950E+000	-4,47964432494810E+001	3,71099539007802E+000	-5,63421928344783E-001	-5,63424509079103E-001	6,83455267236437E-008	 5,68813875103269E-001	 0,00000000000000E+000	5,69384033389455E-001
          Plate\_2\_15	12720	           1	 7,50000000000000E+000	-1,24621127061207E+001	 3,59676238230686E+000	-4,47958381827983E+001	3,71091547367717E+000	-5,63415780877862E-001	-5,63418349544648E-001	6,81127279189101E-008	 5,68813875103269E-001	 0,00000000000000E+000	5,69384033389454E-001
 Element 49-96 (Plate)	12721	           2	 7,50000000000000E+000	-1,25952051434966E+001	 3,25027867377643E+000	-4,43318051463633E+001	3,36116591520659E+000	-4,68786729309233E-001	-4,68812134517536E-001	4,39675048128907E-009	 5,00257753360644E-001	 0,00000000000000E+000	5,00828875412504E-001
                (ERSS)	12722	           3	 7,50000000000000E+000	-1,27282975808726E+001	 2,91431021025135E+000	-4,38487057570023E+001	3,02196625051541E+000	-3,84769197604050E-001	-3,84851017270569E-001	0,00000000000000E+000	 4,43562332865148E-001	 0,00000000000000E+000	4,44126254847865E-001
                      	12723	           4	 7,50000000000000E+000	-1,28613900182485E+001	 2,58910581120090E+000	-4,33467720054488E+001	2,69356739229704E+000	-3,11267204732095E-001	-3,11397259932412E-001	0,00000000000000E+000	 3,97348080729241E-001	 0,00000000000000E+000	3,97897804571204E-001
                      	13686	           5	 7,50000000000000E+000	-1,29944824556244E+001	 2,27491429609437E+000	-4,28262358824364E+001	2,37622025324488E+000	-2,48184769663149E-001	-2,48354405509465E-001	0,00000000000000E+000	 3,60242787177884E-001	 0,00000000000000E+000	3,60772476248824E-001
          Plate\_2\_15	13686	           1	 7,50000000000000E+000	-1,29944824556244E+001	 2,27480446218831E+000	-4,28254563325352E+001	2,37610814639926E+000	-2,47542839003119E-001	-2,47712917494224E-001	0,00000000000000E+000	 3,60242787177884E-001	 0,00000000000000E+000	3,60772476248824E-001
 Element 49-97 (Plate)	13687	           2	 7,50000000000000E+000	-1,31362313701235E+001	 1,95214584592831E+000	-4,22492690090217E+001	2,05012735189100E+000	-1,90568489038089E-001	-1,90772126200185E-001	0,00000000000000E+000	 3,29303746017787E-001	 0,00000000000000E+000	3,29806862572861E-001
                (ERSS)	13688	           3	 7,50000000000000E+000	-1,32779802846226E+001	 1,64170336549267E+000	-4,16488437609732E+001	1,73639870106422E+000	-1,42309101626850E-001	-1,42538638291146E-001	0,00000000000000E+000	 3,05805790046987E-001	 0,00000000000000E+000	3,06278110291562E-001
                      	13689	           4	 7,50000000000000E+000	-1,34197291991216E+001	 1,34369983594530E+000	-4,10244537391549E+001	1,43516346977310E+000	-1,02536219552016E-001	-1,02784151569336E-001	6,97871678295518E-003	 2,88549332180630E-001	 0,00000000000000E+000	2,88987714928329E-001
                      	13786	           5	 7,50000000000000E+000	-1,35614781136207E+001	 1,05835807235011E+000	-4,03763720943315E+001	1,14663431701215E+000	-7,10213855962006E-002	-7,12803638369805E-002	1,27549509750025E-002	 2,76346696858260E-001	 0,00000000000000E+000	2,76749075806424E-001
          Plate\_2\_15	13786	           1	 7,50000000000000E+000	-1,35614781136207E+001	 1,05825008177717E+000	-4,03753144691935E+001	1,14652388272582E+000	-7,03849557019208E-002	-7,06442727038916E-002	1,28861133631485E-002	 2,76346696858260E-001	 0,00000000000000E+000	2,76749075806423E-001
 Element 49-98 (Plate)	13787	           2	 7,50000000000000E+000	-1,37124465319458E+001	 7,68082458501154E-001	-3,96572462922689E+001	8,53014977309326E-001	-4,41123491405605E-002	-4,43766023552633E-002	1,80838849915831E-002	 2,67786001845448E-001	 0,00000000000000E+000	2,68148784984896E-001
                (ERSS)	13788	           3	 7,50000000000000E+000	-1,38634149502708E+001	 4,91985665511403E-001	-3,89080075246015E+001	5,73611280132881E-001	-2,40747598003740E-002	-2,43373823165690E-002	2,25458770414275E-002	 2,62713435218475E-001	 0,00000000000000E+000	2,63036357698968E-001
                      	13789	           4	 7,50000000000000E+000	-1,40143833685958E+001	 2,30159901196153E-001	-3,81279055080935E+001	3,08515046547368E-001	-1,01085926001941E-002	-1,03631061616932E-002	2,63024937968737E-002	 2,60209898468737E-001	 0,00000000000000E+000	2,60493693699222E-001
                      	14690	           5	 7,50000000000000E+000	-1,41653517869209E+001	-1,71946360563604E-002	-3,73172475846474E+001	5,79285319036653E-002	-2,05025245885367E-003	-2,29026746452032E-003	2,93841395421140E-002	 2,59364660468235E-001	 0,00000000000000E+000	2,59611056278061E-001
          Plate\_2\_15	14690	           1	 7,50000000000000E+000	-1,41653517869209E+001	-1,72516253026169E-002	-3,73157389443895E+001	5,78687429059091E-002	-1,77978019018990E-003	-2,01980971362607E-003	2,93988317687565E-002	 2,59364660468235E-001	 0,00000000000000E+000	2,59611056278063E-001
 Element 49-99 (Plate)	14691	           2	 7,50000000000000E+000	-1,43261393556448E+001	-2,64933409360997E-001	-3,64162479161091E+001	0,00000000000000E+000	 1,49024818060165E-003	-1,75129432357510E-007	3,21536692673640E-002	 2,59412909503728E-001	 0,00000000000000E+000	2,59622400145442E-001
                (ERSS)	14692	           3	 7,50000000000000E+000	-1,44869269243687E+001	-4,96295535327041E-001	-3,54758924444694E+001	0,00000000000000E+000	-5,61127271051774E-004	-7,49717207828726E-004	3,42697898895023E-002	 2,59558373717179E-001	 0,00000000000000E+000	2,59735077258369E-001
                      	14693	           4	 7,50000000000000E+000	-1,46477144930926E+001	-7,11155504094490E-001	-3,44949905485267E+001	0,00000000000000E+000	-7,91250575848587E-003	-8,06443216877734E-003	3,57279921101246E-002	 2,58948517847673E-001	 0,00000000000000E+000	2,59097740838091E-001
                      	14742	           5	 7,50000000000000E+000	-1,48085020618166E+001	-9,09330816557084E-001	-3,34738602473376E+001	0,00000000000000E+000	-2,05424864950363E-002	-2,06503502212563E-002	3,65090744041839E-002	 2,56731608083221E-001	 0,00000000000000E+000	2,56859851089013E-001
          Plate\_2\_15	14742	           1	 7,50000000000000E+000	-1,48085020618166E+001	-9,09270944731438E-001	-3,34715988952296E+001	0,00000000000000E+000	-2,06068705553190E-002	-2,07148843392725E-002	3,62835462469458E-002	 2,56731608083221E-001	 0,00000000000000E+000	2,56859851089014E-001
Element 49-100 (Plate)	14743	           2	 7,50000000000000E+000	-1,49797474291787E+001	-1,10196914360656E+000	-3,23361145230875E+001	0,00000000000000E+000	-3,98035574882876E-002	-3,98559801317241E-002	3,61866212441143E-002	 2,51651873196321E-001	 0,00000000000000E+000	2,51856474641880E-001
                (ERSS)	14744	           3	 7,50000000000000E+000	-1,51509927965408E+001	-1,27534391171823E+000	-3,11455709194138E+001	0,00000000000000E+000	-6,53831620395088E-002	-6,53850222236171E-002	3,43466036172737E-002	 2,42733335591733E-001	 0,00000000000000E+000	2,43449151205227E-001
                      	14745	           4	 7,50000000000000E+000	-1,53222381639029E+001	-1,42922309691152E+000	-2,99002464201330E+001	0,00000000000000E+000	-9,73401317003934E-002	-9,73401317003934E-002	3,06384021391334E-002	 2,28889735196148E-001	 0,00000000000000E+000	2,31590469148031E-001
                      	15600	           5	 7,50000000000000E+000	-1,54934835312651E+001	-1,56343454703149E+000	-2,86004193611692E+001	0,00000000000000E+000	-1,35668913962352E-001	-1,35668913962352E-001	2,49369255824033E-002	 2,09033489900872E-001	 0,00000000000000E+000	2,18523821734928E-001
          Plate\_2\_15	15600	           1	 7,50000000000000E+000	-1,54934835312651E+001	-1,56319758915038E+000	-2,85968448429616E+001	0,00000000000000E+000	-1,34408436543225E-001	-1,34408436543225E-001	2,45131043241789E-002	 2,09033489900873E-001	 0,00000000000000E+000	2,18523821735013E-001
Element 49-101 (Plate)	15601	           2	 7,50000000000000E+000	-1,56758668838820E+001	-1,68414901230269E+000	-2,71467653843209E+001	0,00000000000000E+000	-1,82714663053645E-001	-1,82714663053645E-001	1,52685134331902E-002	 1,80177127021089E-001	 0,00000000000000E+000	2,06197523234524E-001
                (ERSS)	15602	           3	 7,50000000000000E+000	-1,58582502364989E+001	-1,78154747447066E+000	-2,56197301558754E+001	0,00000000000000E+000	-2,33340709097570E-001	-2,33340709097570E-001	9,79291717993111E-004	 1,42227986131137E-001	 0,00000000000000E+000	2,05618485837663E-001
                      	15603	           4	 7,50000000000000E+000	-1,60406335891158E+001	-1,85523594652610E+000	-2,40158582463853E+001	0,00000000000000E+000	-2,85035226319476E-001	-2,85035226319476E-001	2,82724600043973E-007	 9,49776124328849E-002	 0,00000000000000E+000	2,04079008578179E-001
                      	16406	           5	 7,50000000000000E+000	-1,62230169417327E+001	-1,90505739934085E+000	-2,23352687446108E+001	0,00000000000000E+000	-3,36546866363839E-001	-3,36546866363839E-001	2,91966175775879E-007	 3,82840587905237E-002	 0,00000000000000E+000	1,98433763824777E-001
          Plate\_2\_15	16406	           1	 7,50000000000000E+000	-1,62230169417327E+001	-1,90467049790334E+000	-2,23288866999305E+001	0,00000000000000E+000	-3,18435408509991E-001	-3,18435408509991E-001	2,57704289350073E-007	 3,82840587905237E-002	 0,00000000000000E+000	1,98433763824596E-001
Element 49-102 (Plate)	16407	           2	 7,50000000000000E+000	-1,64172627062995E+001	-1,93058624772528E+000	-2,04459272577889E+001	0,00000000000000E+000	-3,77870991066614E-001	-3,77870991066614E-001	2,41028872047425E-007	-3,01984475763310E-002	-3,01984475763310E-002	1,86622259538522E-001
                (ERSS)	16408	           3	 7,50000000000000E+000	-1,66115084708664E+001	-1,92702122580999E+000	-1,84491789825829E+001	0,00000000000000E+000	-3,62710475352653E-001	-3,62710475352653E-001	5,17667453483544E-008	-1,03907783983895E-001	-1,03907783983895E-001	1,67043122392170E-001
                      	16409	           4	 7,50000000000000E+000	-1,68057542354332E+001	-1,89385647366882E+000	-1,63373754699871E+001	0,00000000000000E+000	-2,52841853445976E-001	-2,52888146485109E-001	0,00000000000000E+000	-1,65012043264169E-001	-1,65012043264169E-001	1,38680086107400E-001
                      	16420	           5	 7,50000000000000E+000	-1,70000000000000E+001	-1,83097303281314E+000	-1,41092503156764E+001	0,00000000000000E+000	-2,81531174244483E-002	-2,21797487834525E-001	0,00000000000000E+000	-1,94484634028911E-001	-1,94484634028911E-001	1,00613725535397E-001
          Plate\_1\_16	10663	           1	-7,50000000000000E+000	-1,70000000000000E+001	-1,88408442556361E+000	-1,43027150602404E+001	0,00000000000000E+000	-3,96526210503950E-003	-3,96526210503950E-003	1,83525427144822E-001	 2,11175380759816E-001	-2,50780283577136E-003	2,11175380759816E-001
Element 50-103 (Plate)	10664	           2	-7,50000000000000E+000	-1,71250000000000E+001	-1,91905434346209E+000	-1,33514443318233E+001	0,00000000000000E+000	-2,80203985401808E-001	-2,80203985401808E-001	2,06894289211426E-001	 1,92476029926829E-001	-4,86464389354848E-007	1,92476029926829E-001
                (ERSS)	10665	           3	-7,50000000000000E+000	-1,72500000000000E+001	-1,94951510046187E+000	-1,23882968269729E+001	0,00000000000000E+000	-4,73047899023657E-001	-4,73047899023657E-001	9,88318102400265E-002	 1,44643141452691E-001	-3,08844202731661E-007	1,44643141452691E-001
                      	10666	           4	-7,50000000000000E+000	-1,73750000000000E+001	-1,97645818347591E+000	-1,14245163596567E+001	0,00000000000000E+000	-5,89835986213441E-001	-5,89835986213441E-001	1,27610477158340E-006	 7,73540116665913E-002	-1,35923482649546E-007	7,73540116665913E-002
                      	11425	           5	-7,50000000000000E+000	-1,75000000000000E+001	-2,00087507941717E+000	-1,04713467438422E+001	0,00000000000000E+000	-6,37907230214013E-001	-6,60082970070408E-001	8,60364232394713E-007	 1,90819582357449E-017	-1,46733319938974E-013	1,69629067736654E-013
          Plate\_2\_16	16420	           1	 7,50000000000000E+000	-1,70000000000000E+001	-1,84162704636352E+000	-1,41650066483771E+001	0,00000000000000E+000	 2,15012927085690E-002	-2,13396549159882E-001	2,15012927085690E-002	-1,94484634028911E-001	-1,94484634028911E-001	1,00613725535806E-001
Element 51-104 (Plate)	16421	           2	 7,50000000000000E+000	-1,71250000000000E+001	-1,87139307572820E+000	-1,32005205654724E+001	0,00000000000000E+000	 2,90150334598232E-001	-2,25576009279377E-001	2,90150334598232E-001	-1,73803477079016E-001	-1,73803477079016E-001	7,29810373594294E-002
